cluster,run_index,msg_size,start,end,duration
rennes,0,10000,4891.882,4891.976,0.09400000000005093
rennes,0,10000,4891.882,4941.4644,49.582400000000234
nancy,0,10000,4968.9077,4969.0674,0.15970000000015716
nancy,0,10000,4968.9077,5027.0303,58.1226000000006
nantes,0,10000,4609.307,4609.466,0.15900000000056025
nantes,0,10000,4609.307,4660.127,50.82000000000062
rennes,0,10000,4852.667,4852.7627,0.09569999999985157
rennes,0,10000,4852.667,4908.579,55.91199999999935
rennes,0,10000,4857.0254,4857.1035,0.07809999999972206
rennes,0,10000,4857.0254,4908.151,51.125599999999395
rennes,0,10000,4862.226,4862.3755,0.14950000000044383
rennes,0,10000,4862.226,4917.545,55.319000000000415
rennes,0,10000,4866.8916,4866.9736,0.0820000000003347
rennes,0,10000,4866.8916,4918.4175,51.52589999999964
rennes,0,10000,4872.0986,4872.1973,0.09869999999955326
rennes,0,10000,4872.0986,4922.4697,50.37109999999939
rennes,0,10000,4841.537,4841.6484,0.1113999999997759
rennes,0,10000,4841.537,4895.5303,53.99330000000009
rennes,0,10000,4846.048,4846.1426,0.09460000000035507
rennes,0,10000,4846.048,4900.64,54.59200000000055
rennes,0,10000,4850.9463,4851.0747,0.12840000000051077
rennes,0,10000,4850.9463,4905.4526,54.50630000000001
rennes,0,10000,4855.8145,4855.971,0.15649999999914144
rennes,0,10000,4855.8145,4913.4634,57.64889999999923
rennes,0,10000,4896.4463,4896.525,0.0787000000000262
rennes,0,10000,4896.4463,4948.2983,51.85200000000077
rennes,0,10000,4861.028,4861.125,0.09699999999975262
rennes,0,10000,4861.028,4910.4883,49.460299999999734
rennes,0,10000,4847.8228,4847.982,0.1592000000000553
rennes,0,10000,4847.8228,4904.1187,56.295900000000074
rennes,0,10000,4852.391,4852.535,0.14400000000023283
rennes,0,10000,4852.391,4902.206,49.81500000000051
rennes,0,10000,4857.498,4857.6416,0.14360000000033324
rennes,0,10000,4857.498,4914.449,56.95100000000002
rennes,0,10000,4862.1724,4862.318,0.1455999999998312
rennes,0,10000,4862.1724,4916.177,54.0045999999993
