cluster,run_index,msg_size,lost,total_msg_packets,loss_rate
nancy,5,1000000,25,854,0.02927400468384075
nancy,5,1000000,25,854,0.02927400468384075
nancy,5,1000000,25,854,0.02927400468384075
nancy,5,1000000,25,854,0.02927400468384075
nancy,5,1000000,25,854,0.02927400468384075
lyon,5,1000000,25,854,0.02927400468384075
lyon,5,1000000,25,854,0.02927400468384075
lyon,5,1000000,25,854,0.02927400468384075
lyon,5,1000000,25,854,0.02927400468384075
nancy,5,1000000,25,854,0.02927400468384075
lyon,5,1000000,25,854,0.02927400468384075
nantes,5,1000000,25,854,0.02927400468384075
nantes,5,1000000,25,854,0.02927400468384075
nantes,5,1000000,25,854,0.02927400468384075
nantes,5,1000000,25,854,0.02927400468384075
nantes,5,1000000,25,854,0.02927400468384075
lyon,5,1000000,25,854,0.02927400468384075
lyon,5,1000000,25,854,0.02927400468384075
lyon,5,1000000,25,854,0.02927400468384075
lyon,5,1000000,25,854,0.02927400468384075
nancy,5,1000000,25,854,0.02927400468384075
lyon,5,1000000,25,854,0.02927400468384075
lyon,5,1000000,25,854,0.02927400468384075
lyon,5,1000000,25,854,0.02927400468384075
lyon,5,1000000,25,854,0.02927400468384075
lyon,5,1000000,25,854,0.02927400468384075
lyon,5,1000000,25,854,0.02927400468384075
nantes,5,1000000,25,854,0.02927400468384075
nantes,5,1000000,25,854,0.02927400468384075
nantes,5,1000000,25,854,0.02927400468384075
nantes,5,1000000,25,854,0.02927400468384075
rennes,0,10000000,30,8206,0.0036558615647087496
nancy,0,10000000,30,8206,0.0036558615647087496
nantes,0,10000000,30,8206,0.0036558615647087496
rennes,0,10000000,30,8206,0.0036558615647087496
rennes,0,10000000,30,8206,0.0036558615647087496
rennes,0,10000000,30,8206,0.0036558615647087496
rennes,0,10000000,30,8206,0.0036558615647087496
rennes,0,10000000,30,8206,0.0036558615647087496
rennes,0,10000000,30,8206,0.0036558615647087496
rennes,0,10000000,30,8206,0.0036558615647087496
rennes,0,10000000,30,8206,0.0036558615647087496
rennes,0,10000000,30,8206,0.0036558615647087496
rennes,0,10000000,30,8206,0.0036558615647087496
rennes,0,10000000,30,8206,0.0036558615647087496
rennes,0,10000000,30,8206,0.0036558615647087496
rennes,0,10000000,30,8206,0.0036558615647087496
rennes,0,10000000,30,8206,0.0036558615647087496
rennes,0,10000000,30,8206,0.0036558615647087496
rennes,0,10000000,30,8206,0.0036558615647087496
nancy,0,10000000,30,8206,0.0036558615647087496
nancy,0,10000000,30,8206,0.0036558615647087496
nancy,0,10000000,30,8206,0.0036558615647087496
nancy,0,10000000,30,8206,0.0036558615647087496
rennes,0,10000000,30,8206,0.0036558615647087496
nancy,0,10000000,30,8206,0.0036558615647087496
nantes,0,10000000,30,8206,0.0036558615647087496
nantes,0,10000000,30,8206,0.0036558615647087496
nantes,0,10000000,30,8206,0.0036558615647087496
nantes,0,10000000,30,8206,0.0036558615647087496
nantes,0,10000000,30,8206,0.0036558615647087496
nantes,0,10000000,30,8206,0.0036558615647087496
nantes,0,10000000,30,8206,0.0036558615647087496
nantes,0,10000000,30,8206,0.0036558615647087496
nantes,0,10000000,30,8206,0.0036558615647087496
rennes,0,10000000,30,8206,0.0036558615647087496
nantes,0,10000000,30,8206,0.0036558615647087496
rennes,0,10000000,30,8206,0.0036558615647087496
rennes,0,10000000,30,8206,0.0036558615647087496
rennes,0,10000000,30,8206,0.0036558615647087496
rennes,0,10000000,30,8206,0.0036558615647087496
rennes,0,10000000,30,8206,0.0036558615647087496
lyon,0,10000000,30,8206,0.0036558615647087496
lyon,0,10000000,30,8206,0.0036558615647087496
lyon,0,10000000,30,8206,0.0036558615647087496
lyon,0,10000000,30,8206,0.0036558615647087496
rennes,0,10000000,30,8206,0.0036558615647087496
lyon,0,10000000,30,8206,0.0036558615647087496
nancy,0,10000000,30,8206,0.0036558615647087496
nancy,0,10000000,30,8206,0.0036558615647087496
nancy,0,10000000,30,8206,0.0036558615647087496
nancy,0,10000000,30,8206,0.0036558615647087496
nancy,0,10000000,30,8206,0.0036558615647087496
lyon,0,10000000,30,8206,0.0036558615647087496
lyon,0,10000000,30,8206,0.0036558615647087496
lyon,0,10000000,30,8206,0.0036558615647087496
lyon,0,10000000,30,8206,0.0036558615647087496
nancy,0,10000000,30,8206,0.0036558615647087496
lyon,0,10000000,30,8206,0.0036558615647087496
nantes,0,10000000,30,8206,0.0036558615647087496
nantes,0,10000000,30,8206,0.0036558615647087496
nantes,0,10000000,30,8206,0.0036558615647087496
nantes,0,10000000,30,8206,0.0036558615647087496
nantes,0,10000000,30,8206,0.0036558615647087496
nancy,0,10000000,30,8206,0.0036558615647087496
nancy,0,10000000,30,8206,0.0036558615647087496
nancy,0,10000000,30,8206,0.0036558615647087496
nancy,0,10000000,30,8206,0.0036558615647087496
nancy,0,10000000,30,8206,0.0036558615647087496
nancy,0,10000000,30,8206,0.0036558615647087496
nancy,0,10000000,30,8206,0.0036558615647087496
nancy,0,10000000,30,8206,0.0036558615647087496
nancy,0,10000000,30,8206,0.0036558615647087496
nancy,0,10000000,30,8206,0.0036558615647087496
nancy,0,10000000,30,8206,0.0036558615647087496
lyon,0,10000000,30,8206,0.0036558615647087496
lyon,0,10000000,30,8206,0.0036558615647087496
lyon,0,10000000,30,8206,0.0036558615647087496
lyon,0,10000000,30,8206,0.0036558615647087496
nancy,0,10000000,30,8206,0.0036558615647087496
lyon,0,10000000,30,8206,0.0036558615647087496
nantes,0,10000000,30,8206,0.0036558615647087496
nantes,0,10000000,30,8206,0.0036558615647087496
nantes,0,10000000,30,8206,0.0036558615647087496
nantes,0,10000000,30,8206,0.0036558615647087496
nantes,0,10000000,30,8206,0.0036558615647087496
lyon,0,10000000,30,8206,0.0036558615647087496
lyon,0,10000000,30,8206,0.0036558615647087496
lyon,0,10000000,30,8206,0.0036558615647087496
lyon,0,10000000,30,8206,0.0036558615647087496
nancy,0,10000000,30,8206,0.0036558615647087496
lyon,0,10000000,30,8206,0.0036558615647087496
lyon,0,10000000,30,8206,0.0036558615647087496
lyon,0,10000000,30,8206,0.0036558615647087496
lyon,0,10000000,30,8206,0.0036558615647087496
lyon,0,10000000,30,8206,0.0036558615647087496
lyon,0,10000000,30,8206,0.0036558615647087496
nantes,0,10000000,30,8206,0.0036558615647087496
nantes,0,10000000,30,8206,0.0036558615647087496
nantes,0,10000000,30,8206,0.0036558615647087496
nantes,0,10000000,30,8206,0.0036558615647087496
rennes,1,10000000,28,8206,0.003412137460394833
nancy,1,10000000,28,8206,0.003412137460394833
nantes,1,10000000,28,8206,0.003412137460394833
rennes,1,10000000,28,8206,0.003412137460394833
rennes,1,10000000,28,8206,0.003412137460394833
rennes,1,10000000,28,8206,0.003412137460394833
rennes,1,10000000,28,8206,0.003412137460394833
rennes,1,10000000,28,8206,0.003412137460394833
rennes,1,10000000,28,8206,0.003412137460394833
rennes,1,10000000,28,8206,0.003412137460394833
rennes,1,10000000,28,8206,0.003412137460394833
rennes,1,10000000,28,8206,0.003412137460394833
rennes,1,10000000,28,8206,0.003412137460394833
rennes,1,10000000,28,8206,0.003412137460394833
rennes,1,10000000,28,8206,0.003412137460394833
rennes,1,10000000,28,8206,0.003412137460394833
rennes,1,10000000,28,8206,0.003412137460394833
rennes,1,10000000,28,8206,0.003412137460394833
rennes,1,10000000,28,8206,0.003412137460394833
nancy,1,10000000,28,8206,0.003412137460394833
nancy,1,10000000,28,8206,0.003412137460394833
nancy,1,10000000,28,8206,0.003412137460394833
nancy,1,10000000,28,8206,0.003412137460394833
rennes,1,10000000,28,8206,0.003412137460394833
nancy,1,10000000,28,8206,0.003412137460394833
nantes,1,10000000,28,8206,0.003412137460394833
nantes,1,10000000,28,8206,0.003412137460394833
nantes,1,10000000,28,8206,0.003412137460394833
nantes,1,10000000,28,8206,0.003412137460394833
nantes,1,10000000,28,8206,0.003412137460394833
nantes,1,10000000,28,8206,0.003412137460394833
nantes,1,10000000,28,8206,0.003412137460394833
nantes,1,10000000,28,8206,0.003412137460394833
nantes,1,10000000,28,8206,0.003412137460394833
rennes,1,10000000,28,8206,0.003412137460394833
nantes,1,10000000,28,8206,0.003412137460394833
rennes,1,10000000,28,8206,0.003412137460394833
rennes,1,10000000,28,8206,0.003412137460394833
rennes,1,10000000,28,8206,0.003412137460394833
rennes,1,10000000,28,8206,0.003412137460394833
rennes,1,10000000,28,8206,0.003412137460394833
lyon,1,10000000,28,8206,0.003412137460394833
lyon,1,10000000,28,8206,0.003412137460394833
lyon,1,10000000,28,8206,0.003412137460394833
lyon,1,10000000,28,8206,0.003412137460394833
rennes,1,10000000,28,8206,0.003412137460394833
lyon,1,10000000,28,8206,0.003412137460394833
nancy,1,10000000,28,8206,0.003412137460394833
nancy,1,10000000,28,8206,0.003412137460394833
nancy,1,10000000,28,8206,0.003412137460394833
nancy,1,10000000,28,8206,0.003412137460394833
nancy,1,10000000,28,8206,0.003412137460394833
lyon,1,10000000,28,8206,0.003412137460394833
lyon,1,10000000,28,8206,0.003412137460394833
lyon,1,10000000,28,8206,0.003412137460394833
lyon,1,10000000,28,8206,0.003412137460394833
nancy,1,10000000,28,8206,0.003412137460394833
lyon,1,10000000,28,8206,0.003412137460394833
nantes,1,10000000,28,8206,0.003412137460394833
nantes,1,10000000,28,8206,0.003412137460394833
nantes,1,10000000,28,8206,0.003412137460394833
nantes,1,10000000,28,8206,0.003412137460394833
nantes,1,10000000,28,8206,0.003412137460394833
nancy,1,10000000,28,8206,0.003412137460394833
nancy,1,10000000,28,8206,0.003412137460394833
nancy,1,10000000,28,8206,0.003412137460394833
nancy,1,10000000,28,8206,0.003412137460394833
nancy,1,10000000,28,8206,0.003412137460394833
nancy,1,10000000,28,8206,0.003412137460394833
nancy,1,10000000,28,8206,0.003412137460394833
nancy,1,10000000,28,8206,0.003412137460394833
nancy,1,10000000,28,8206,0.003412137460394833
nancy,1,10000000,28,8206,0.003412137460394833
nancy,1,10000000,28,8206,0.003412137460394833
lyon,1,10000000,28,8206,0.003412137460394833
lyon,1,10000000,28,8206,0.003412137460394833
lyon,1,10000000,28,8206,0.003412137460394833
lyon,1,10000000,28,8206,0.003412137460394833
nancy,1,10000000,28,8206,0.003412137460394833
lyon,1,10000000,28,8206,0.003412137460394833
nantes,1,10000000,28,8206,0.003412137460394833
nantes,1,10000000,28,8206,0.003412137460394833
nantes,1,10000000,28,8206,0.003412137460394833
nantes,1,10000000,28,8206,0.003412137460394833
nantes,1,10000000,28,8206,0.003412137460394833
lyon,1,10000000,28,8206,0.003412137460394833
lyon,1,10000000,28,8206,0.003412137460394833
lyon,1,10000000,28,8206,0.003412137460394833
lyon,1,10000000,28,8206,0.003412137460394833
nancy,1,10000000,28,8206,0.003412137460394833
lyon,1,10000000,28,8206,0.003412137460394833
lyon,1,10000000,28,8206,0.003412137460394833
lyon,1,10000000,28,8206,0.003412137460394833
lyon,1,10000000,28,8206,0.003412137460394833
lyon,1,10000000,28,8206,0.003412137460394833
lyon,1,10000000,28,8206,0.003412137460394833
nantes,1,10000000,28,8206,0.003412137460394833
nantes,1,10000000,28,8206,0.003412137460394833
nantes,1,10000000,28,8206,0.003412137460394833
nantes,1,10000000,28,8206,0.003412137460394833
rennes,2,10000000,28,8204,0.0034129692832764505
nancy,2,10000000,28,8204,0.0034129692832764505
nantes,2,10000000,28,8204,0.0034129692832764505
rennes,2,10000000,28,8204,0.0034129692832764505
rennes,2,10000000,28,8204,0.0034129692832764505
rennes,2,10000000,28,8204,0.0034129692832764505
rennes,2,10000000,28,8204,0.0034129692832764505
rennes,2,10000000,28,8204,0.0034129692832764505
rennes,2,10000000,28,8204,0.0034129692832764505
rennes,2,10000000,28,8204,0.0034129692832764505
rennes,2,10000000,28,8204,0.0034129692832764505
rennes,2,10000000,28,8204,0.0034129692832764505
rennes,2,10000000,28,8204,0.0034129692832764505
rennes,2,10000000,28,8204,0.0034129692832764505
rennes,2,10000000,28,8204,0.0034129692832764505
rennes,2,10000000,28,8204,0.0034129692832764505
rennes,2,10000000,28,8204,0.0034129692832764505
rennes,2,10000000,28,8204,0.0034129692832764505
rennes,2,10000000,28,8204,0.0034129692832764505
nancy,2,10000000,28,8204,0.0034129692832764505
nancy,2,10000000,28,8204,0.0034129692832764505
nancy,2,10000000,28,8204,0.0034129692832764505
nancy,2,10000000,28,8204,0.0034129692832764505
rennes,2,10000000,28,8204,0.0034129692832764505
nancy,2,10000000,28,8204,0.0034129692832764505
nantes,2,10000000,28,8204,0.0034129692832764505
nantes,2,10000000,28,8204,0.0034129692832764505
nantes,2,10000000,28,8204,0.0034129692832764505
nantes,2,10000000,28,8204,0.0034129692832764505
nantes,2,10000000,28,8204,0.0034129692832764505
nantes,2,10000000,28,8204,0.0034129692832764505
nantes,2,10000000,28,8204,0.0034129692832764505
nantes,2,10000000,28,8204,0.0034129692832764505
nantes,2,10000000,28,8204,0.0034129692832764505
rennes,2,10000000,28,8204,0.0034129692832764505
nantes,2,10000000,28,8204,0.0034129692832764505
rennes,2,10000000,28,8204,0.0034129692832764505
rennes,2,10000000,28,8204,0.0034129692832764505
rennes,2,10000000,28,8204,0.0034129692832764505
rennes,2,10000000,28,8204,0.0034129692832764505
rennes,2,10000000,28,8204,0.0034129692832764505
lyon,2,10000000,28,8204,0.0034129692832764505
lyon,2,10000000,28,8204,0.0034129692832764505
lyon,2,10000000,28,8204,0.0034129692832764505
lyon,2,10000000,28,8204,0.0034129692832764505
rennes,2,10000000,28,8204,0.0034129692832764505
lyon,2,10000000,28,8204,0.0034129692832764505
nancy,2,10000000,28,8204,0.0034129692832764505
nancy,2,10000000,28,8204,0.0034129692832764505
nancy,2,10000000,28,8204,0.0034129692832764505
nancy,2,10000000,28,8204,0.0034129692832764505
nancy,2,10000000,28,8204,0.0034129692832764505
lyon,2,10000000,28,8204,0.0034129692832764505
lyon,2,10000000,28,8204,0.0034129692832764505
lyon,2,10000000,28,8204,0.0034129692832764505
lyon,2,10000000,28,8204,0.0034129692832764505
nancy,2,10000000,28,8204,0.0034129692832764505
lyon,2,10000000,28,8204,0.0034129692832764505
nantes,2,10000000,28,8204,0.0034129692832764505
nantes,2,10000000,28,8204,0.0034129692832764505
nantes,2,10000000,28,8204,0.0034129692832764505
nantes,2,10000000,28,8204,0.0034129692832764505
nantes,2,10000000,28,8204,0.0034129692832764505
nancy,2,10000000,28,8204,0.0034129692832764505
nancy,2,10000000,28,8204,0.0034129692832764505
nancy,2,10000000,28,8204,0.0034129692832764505
nancy,2,10000000,28,8204,0.0034129692832764505
nancy,2,10000000,28,8204,0.0034129692832764505
nancy,2,10000000,28,8204,0.0034129692832764505
nancy,2,10000000,28,8204,0.0034129692832764505
nancy,2,10000000,28,8204,0.0034129692832764505
nancy,2,10000000,28,8204,0.0034129692832764505
nancy,2,10000000,28,8204,0.0034129692832764505
nancy,2,10000000,28,8204,0.0034129692832764505
lyon,2,10000000,28,8204,0.0034129692832764505
lyon,2,10000000,28,8204,0.0034129692832764505
lyon,2,10000000,28,8204,0.0034129692832764505
lyon,2,10000000,28,8204,0.0034129692832764505
nancy,2,10000000,28,8204,0.0034129692832764505
lyon,2,10000000,28,8204,0.0034129692832764505
nantes,2,10000000,28,8204,0.0034129692832764505
nantes,2,10000000,28,8204,0.0034129692832764505
nantes,2,10000000,28,8204,0.0034129692832764505
nantes,2,10000000,28,8204,0.0034129692832764505
nantes,2,10000000,28,8204,0.0034129692832764505
lyon,2,10000000,28,8204,0.0034129692832764505
lyon,2,10000000,28,8204,0.0034129692832764505
lyon,2,10000000,28,8204,0.0034129692832764505
lyon,2,10000000,28,8204,0.0034129692832764505
nancy,2,10000000,28,8204,0.0034129692832764505
lyon,2,10000000,28,8204,0.0034129692832764505
lyon,2,10000000,28,8204,0.0034129692832764505
lyon,2,10000000,28,8204,0.0034129692832764505
lyon,2,10000000,28,8204,0.0034129692832764505
lyon,2,10000000,28,8204,0.0034129692832764505
lyon,2,10000000,28,8204,0.0034129692832764505
nantes,2,10000000,28,8204,0.0034129692832764505
nantes,2,10000000,28,8204,0.0034129692832764505
nantes,2,10000000,28,8204,0.0034129692832764505
nantes,2,10000000,28,8204,0.0034129692832764505
rennes,3,10000000,29,8207,0.0035335689045936395
nancy,3,10000000,29,8207,0.0035335689045936395
nantes,3,10000000,29,8207,0.0035335689045936395
rennes,3,10000000,29,8207,0.0035335689045936395
rennes,3,10000000,29,8207,0.0035335689045936395
rennes,3,10000000,29,8207,0.0035335689045936395
rennes,3,10000000,29,8207,0.0035335689045936395
rennes,3,10000000,29,8207,0.0035335689045936395
rennes,3,10000000,29,8207,0.0035335689045936395
rennes,3,10000000,29,8207,0.0035335689045936395
rennes,3,10000000,29,8207,0.0035335689045936395
rennes,3,10000000,29,8207,0.0035335689045936395
rennes,3,10000000,29,8207,0.0035335689045936395
rennes,3,10000000,29,8207,0.0035335689045936395
rennes,3,10000000,29,8207,0.0035335689045936395
rennes,3,10000000,29,8207,0.0035335689045936395
rennes,3,10000000,29,8207,0.0035335689045936395
rennes,3,10000000,29,8207,0.0035335689045936395
rennes,3,10000000,29,8207,0.0035335689045936395
nancy,3,10000000,29,8207,0.0035335689045936395
nancy,3,10000000,29,8207,0.0035335689045936395
nancy,3,10000000,29,8207,0.0035335689045936395
nancy,3,10000000,29,8207,0.0035335689045936395
rennes,3,10000000,29,8207,0.0035335689045936395
nancy,3,10000000,29,8207,0.0035335689045936395
nantes,3,10000000,29,8207,0.0035335689045936395
nantes,3,10000000,29,8207,0.0035335689045936395
nantes,3,10000000,29,8207,0.0035335689045936395
nantes,3,10000000,29,8207,0.0035335689045936395
nantes,3,10000000,29,8207,0.0035335689045936395
nantes,3,10000000,29,8207,0.0035335689045936395
nantes,3,10000000,29,8207,0.0035335689045936395
nantes,3,10000000,29,8207,0.0035335689045936395
nantes,3,10000000,29,8207,0.0035335689045936395
rennes,3,10000000,29,8207,0.0035335689045936395
nantes,3,10000000,29,8207,0.0035335689045936395
rennes,3,10000000,29,8207,0.0035335689045936395
rennes,3,10000000,29,8207,0.0035335689045936395
rennes,3,10000000,29,8207,0.0035335689045936395
rennes,3,10000000,29,8207,0.0035335689045936395
rennes,3,10000000,29,8207,0.0035335689045936395
lyon,3,10000000,29,8207,0.0035335689045936395
lyon,3,10000000,29,8207,0.0035335689045936395
lyon,3,10000000,29,8207,0.0035335689045936395
lyon,3,10000000,29,8207,0.0035335689045936395
rennes,3,10000000,29,8207,0.0035335689045936395
lyon,3,10000000,29,8207,0.0035335689045936395
nancy,3,10000000,29,8207,0.0035335689045936395
nancy,3,10000000,29,8207,0.0035335689045936395
nancy,3,10000000,29,8207,0.0035335689045936395
nancy,3,10000000,29,8207,0.0035335689045936395
nancy,3,10000000,29,8207,0.0035335689045936395
lyon,3,10000000,29,8207,0.0035335689045936395
lyon,3,10000000,29,8207,0.0035335689045936395
lyon,3,10000000,29,8207,0.0035335689045936395
lyon,3,10000000,29,8207,0.0035335689045936395
nancy,3,10000000,29,8207,0.0035335689045936395
lyon,3,10000000,29,8207,0.0035335689045936395
nantes,3,10000000,29,8207,0.0035335689045936395
nantes,3,10000000,29,8207,0.0035335689045936395
nantes,3,10000000,29,8207,0.0035335689045936395
nantes,3,10000000,29,8207,0.0035335689045936395
nantes,3,10000000,29,8207,0.0035335689045936395
nancy,3,10000000,29,8207,0.0035335689045936395
nancy,3,10000000,29,8207,0.0035335689045936395
nancy,3,10000000,29,8207,0.0035335689045936395
nancy,3,10000000,29,8207,0.0035335689045936395
nancy,3,10000000,29,8207,0.0035335689045936395
nancy,3,10000000,29,8207,0.0035335689045936395
nancy,3,10000000,29,8207,0.0035335689045936395
nancy,3,10000000,29,8207,0.0035335689045936395
nancy,3,10000000,29,8207,0.0035335689045936395
nancy,3,10000000,29,8207,0.0035335689045936395
nancy,3,10000000,29,8207,0.0035335689045936395
lyon,3,10000000,29,8207,0.0035335689045936395
lyon,3,10000000,29,8207,0.0035335689045936395
lyon,3,10000000,29,8207,0.0035335689045936395
lyon,3,10000000,29,8207,0.0035335689045936395
nancy,3,10000000,29,8207,0.0035335689045936395
lyon,3,10000000,29,8207,0.0035335689045936395
nantes,3,10000000,29,8207,0.0035335689045936395
nantes,3,10000000,29,8207,0.0035335689045936395
nantes,3,10000000,29,8207,0.0035335689045936395
nantes,3,10000000,29,8207,0.0035335689045936395
nantes,3,10000000,29,8207,0.0035335689045936395
lyon,3,10000000,29,8207,0.0035335689045936395
lyon,3,10000000,29,8207,0.0035335689045936395
lyon,3,10000000,29,8207,0.0035335689045936395
lyon,3,10000000,29,8207,0.0035335689045936395
nancy,3,10000000,29,8207,0.0035335689045936395
lyon,3,10000000,29,8207,0.0035335689045936395
lyon,3,10000000,29,8207,0.0035335689045936395
lyon,3,10000000,29,8207,0.0035335689045936395
lyon,3,10000000,29,8207,0.0035335689045936395
lyon,3,10000000,29,8207,0.0035335689045936395
lyon,3,10000000,29,8207,0.0035335689045936395
nantes,3,10000000,29,8207,0.0035335689045936395
nantes,3,10000000,29,8207,0.0035335689045936395
nantes,3,10000000,29,8207,0.0035335689045936395
nantes,3,10000000,29,8207,0.0035335689045936395
rennes,4,10000000,29,8207,0.0035335689045936395
nancy,4,10000000,29,8207,0.0035335689045936395
nantes,4,10000000,29,8207,0.0035335689045936395
rennes,4,10000000,29,8207,0.0035335689045936395
rennes,4,10000000,29,8207,0.0035335689045936395
rennes,4,10000000,29,8207,0.0035335689045936395
rennes,4,10000000,29,8207,0.0035335689045936395
rennes,4,10000000,29,8207,0.0035335689045936395
rennes,4,10000000,29,8207,0.0035335689045936395
rennes,4,10000000,29,8207,0.0035335689045936395
rennes,4,10000000,29,8207,0.0035335689045936395
rennes,4,10000000,29,8207,0.0035335689045936395
rennes,4,10000000,29,8207,0.0035335689045936395
rennes,4,10000000,29,8207,0.0035335689045936395
rennes,4,10000000,29,8207,0.0035335689045936395
rennes,4,10000000,29,8207,0.0035335689045936395
rennes,4,10000000,29,8207,0.0035335689045936395
rennes,4,10000000,29,8207,0.0035335689045936395
rennes,4,10000000,29,8207,0.0035335689045936395
nancy,4,10000000,29,8207,0.0035335689045936395
nancy,4,10000000,29,8207,0.0035335689045936395
nancy,4,10000000,29,8207,0.0035335689045936395
nancy,4,10000000,29,8207,0.0035335689045936395
rennes,4,10000000,29,8207,0.0035335689045936395
nancy,4,10000000,29,8207,0.0035335689045936395
nantes,4,10000000,29,8207,0.0035335689045936395
nantes,4,10000000,29,8207,0.0035335689045936395
nantes,4,10000000,29,8207,0.0035335689045936395
nantes,4,10000000,29,8207,0.0035335689045936395
nantes,4,10000000,29,8207,0.0035335689045936395
nantes,4,10000000,29,8207,0.0035335689045936395
nantes,4,10000000,29,8207,0.0035335689045936395
nantes,4,10000000,29,8207,0.0035335689045936395
nantes,4,10000000,29,8207,0.0035335689045936395
rennes,4,10000000,29,8207,0.0035335689045936395
nantes,4,10000000,29,8207,0.0035335689045936395
rennes,4,10000000,29,8207,0.0035335689045936395
rennes,4,10000000,29,8207,0.0035335689045936395
rennes,4,10000000,29,8207,0.0035335689045936395
rennes,4,10000000,29,8207,0.0035335689045936395
rennes,4,10000000,29,8207,0.0035335689045936395
lyon,4,10000000,29,8207,0.0035335689045936395
lyon,4,10000000,29,8207,0.0035335689045936395
lyon,4,10000000,29,8207,0.0035335689045936395
lyon,4,10000000,29,8207,0.0035335689045936395
rennes,4,10000000,29,8207,0.0035335689045936395
lyon,4,10000000,29,8207,0.0035335689045936395
nancy,4,10000000,29,8207,0.0035335689045936395
nancy,4,10000000,29,8207,0.0035335689045936395
nancy,4,10000000,29,8207,0.0035335689045936395
nancy,4,10000000,29,8207,0.0035335689045936395
nancy,4,10000000,29,8207,0.0035335689045936395
lyon,4,10000000,29,8207,0.0035335689045936395
lyon,4,10000000,29,8207,0.0035335689045936395
lyon,4,10000000,29,8207,0.0035335689045936395
lyon,4,10000000,29,8207,0.0035335689045936395
nancy,4,10000000,29,8207,0.0035335689045936395
lyon,4,10000000,29,8207,0.0035335689045936395
nantes,4,10000000,29,8207,0.0035335689045936395
nantes,4,10000000,29,8207,0.0035335689045936395
nantes,4,10000000,29,8207,0.0035335689045936395
nantes,4,10000000,29,8207,0.0035335689045936395
nantes,4,10000000,29,8207,0.0035335689045936395
nancy,4,10000000,29,8207,0.0035335689045936395
nancy,4,10000000,29,8207,0.0035335689045936395
nancy,4,10000000,29,8207,0.0035335689045936395
nancy,4,10000000,29,8207,0.0035335689045936395
nancy,4,10000000,29,8207,0.0035335689045936395
nancy,4,10000000,29,8207,0.0035335689045936395
