time,cluster,msg_size,smoothed_rtt
16972.754,nancy,10000000,13.371284
17498.502,nancy,10000000,12.282989
17851.154,nancy,10000000,12.489821
18382.611,nancy,10000000,12.237606
18738.24,nancy,10000000,12.190372
19272.133,nancy,10000000,13.050819
19622.982,nancy,10000000,12.1729
19977.66,nancy,10000000,13.415603
20328.861,nancy,10000000,13.304299
20838.998,nancy,10000000,12.395546
20869.111,nancy,10000000,12.207746
20924.117,nancy,10000000,11.98605
20980.102,nancy,10000000,12.31118
21035.285,nancy,10000000,12.227565
21092.516,nancy,10000000,12.395088
21147.828,nancy,10000000,12.367543
42.816574,nancy,10000000,30.48498
55.640823,nancy,10000000,12.273617
68.235245,nancy,10000000,12.328524
80.57854,nancy,10000000,12.198092
5972.488,nancy,10000000,12.542599
7177.4736,nancy,10000000,12.3277235
8014.904,nancy,10000000,12.480706
8918.911,nancy,10000000,12.472131
9505.014,nancy,10000000,12.366849
10252.071,nancy,10000000,12.308535
10777.948,nancy,10000000,12.060826
11335.238,nancy,10000000,12.217153
11919.772,nancy,10000000,12.3186865
12521.278,nancy,10000000,12.859446
13140.224,nancy,10000000,12.206126
13616.191,nancy,10000000,12.76021
14263.344,nancy,10000000,12.729961
14759.115,nancy,10000000,13.466509
15259.705,nancy,10000000,12.573708
15769.102,nancy,10000000,12.216419
16283.041,nancy,10000000,12.202199
16801.742,nancy,10000000,12.211452
17326.594,nancy,10000000,12.366766
17678.686,nancy,10000000,12.599201
18208.242,nancy,10000000,12.138369
18565.062,nancy,10000000,12.752771
19097.637,nancy,10000000,12.753005
19453.02,nancy,10000000,13.554615
19980.883,nancy,10000000,13.065073
20332.488,nancy,10000000,13.280409
20681.736,nancy,10000000,11.998316
20872.377,nancy,10000000,12.196679
20928.541,nancy,10000000,12.931221
20983.547,nancy,10000000,12.115941
21039.18,nancy,10000000,12.472173
21095.945,nancy,10000000,12.200205
21151.535,nancy,10000000,12.384191
45.29628,nancy,10000000,31.574886
57.93116,nancy,10000000,12.296508
70.47477,nancy,10000000,12.273886
82.798676,nancy,10000000,12.215102
5976.7656,nancy,10000000,12.619962
7181.767,nancy,10000000,12.41154
8019.013,nancy,10000000,12.388478
8923.645,nancy,10000000,12.42441
9508.834,nancy,10000000,12.520833
10128.195,nancy,10000000,12.762665
10783.007,nancy,10000000,12.831049
11339.584,nancy,10000000,12.364223
11924.416,nancy,10000000,12.759551
12525.012,nancy,10000000,12.368644
12989.196,nancy,10000000,12.712841
13619.767,nancy,10000000,12.188885
14103.713,nancy,10000000,12.444414
14596.006,nancy,10000000,12.428525
15095.927,nancy,10000000,12.201844
15604.068,nancy,10000000,12.295075
16116.409,nancy,10000000,12.662315
