time,run_index,msg_size,cwnd
12508.47,1,10000000,121095
12630.749,1,10000000,122445
12767.387,1,10000000,123795
13024.139,1,10000000,125145
13146.184,1,10000000,126495
13283.853,1,10000000,127845
13541.504,1,10000000,129195
13665.573,1,10000000,130545
14048.746,1,10000000,91381
15559.629,1,10000000,130545
17247.396,1,10000000,91381
17598.387,1,10000000,130545
3333.5757,2,10000000,14850
3354.6304,2,10000000,10395
3438.0479,2,10000000,11745
3521.6455,2,10000000,13095
3609.3135,2,10000000,14445
3713.4114,2,10000000,15795
3750.0066,2,10000000,17145
3816.7195,2,10000000,18495
3878.5396,2,10000000,19845
3941.4502,2,10000000,21195
3976.6438,2,10000000,22545
4048.5234,2,10000000,23895
4086.6843,2,10000000,25245
4128.481,2,10000000,26595
4172.646,2,10000000,27945
4217.5825,2,10000000,29295
4264.2427,2,10000000,30645
4311.3447,2,10000000,31995
4359.671,2,10000000,33345
4409.8237,2,10000000,34695
4516.882,2,10000000,36045
4566.7188,2,10000000,37395
4621.9185,2,10000000,38745
4732.2314,2,10000000,40095
4787.187,2,10000000,41445
4846.916,2,10000000,42795
4907.4146,2,10000000,44145
4969.4263,2,10000000,45495
5088.2827,2,10000000,46845
5150.331,2,10000000,48195
5218.2837,2,10000000,49545
5346.6167,2,10000000,50895
5412.0913,2,10000000,52245
5482.5186,2,10000000,53595
5555.298,2,10000000,54945
5691.811,2,10000000,56295
5761.8877,2,10000000,57645
5839.2803,2,10000000,58995
5984.455,2,10000000,60345
6057.7354,2,10000000,61695
6138.827,2,10000000,63045
6291.9683,2,10000000,64395
6368.968,2,10000000,65745
6452.464,2,10000000,67095
6613.6147,2,10000000,68445
6704.2124,2,10000000,69795
6830.5386,2,10000000,71145
6929.195,2,10000000,72495
7114.13,2,10000000,73845
7206.8555,2,10000000,75195
7307.8784,2,10000000,76545
7500.5312,2,10000000,77895
7596.699,2,10000000,79245
7701.7,2,10000000,80595
7900.8936,2,10000000,81945
7999.6426,2,10000000,83295
8107.173,2,10000000,84645
8214.883,2,10000000,85995
8323.482,2,10000000,87345
8529.778,2,10000000,88695
8633.84,2,10000000,90045
8747.17,2,10000000,91395
8958.929,2,10000000,92745
9065.233,2,10000000,94095
9181.474,2,10000000,95445
9397.449,2,10000000,96795
9506.533,2,10000000,98145
9625.472,2,10000000,99495
9848.592,2,10000000,100845
9960.095,2,10000000,102195
10079.886,2,10000000,103545
10307.9795,2,10000000,104895
10421.41,2,10000000,106245
10546.362,2,10000000,107595
10781.226,2,10000000,108945
10896.818,2,10000000,110295
11021.701,2,10000000,111645
11377.8,2,10000000,112995
11506.843,2,10000000,114345
11747.859,2,10000000,115695
11867.571,2,10000000,117045
11998.044,2,10000000,118395
12242.521,2,10000000,119745
12364.544,2,10000000,121095
12496.645,2,10000000,122445
12744.504,2,10000000,123795
12867.457,2,10000000,125145
13002.312,2,10000000,126495
13250.281,2,10000000,127845
13373.341,2,10000000,129195
13508.138,2,10000000,130545
13759.185,2,10000000,131895
13883.153,2,10000000,133245
14019.588,2,10000000,134595
14274.323,2,10000000,135945
14398.962,2,10000000,137295
14536.151,2,10000000,138645
14778.371,2,10000000,139995
14896.671,2,10000000,141345
15026.246,2,10000000,142695
15266.467,2,10000000,144045
15384.991,2,10000000,145395
15513.904,2,10000000,146745
15755.192,2,10000000,148095
15873.253,2,10000000,149445
16006.094,2,10000000,150795
16130.085,2,10000000,152145
16196.863,2,10000000,153495
16263.466,2,10000000,154845
16329.206,2,10000000,156195
16393.49,2,10000000,157545
16460.62,2,10000000,158895
16528.467,2,10000000,160245
16594.408,2,10000000,161595
16663.86,2,10000000,162945
16730.117,2,10000000,164295
16798.648,2,10000000,165645
16866.639,2,10000000,166995
3379.642,3,10000000,14850
3395.9963,3,10000000,10395
3457.124,3,10000000,11745
3557.9343,3,10000000,13095
3655.9512,3,10000000,14445
3748.1646,3,10000000,15795
3811.5906,3,10000000,17145
3874.4355,3,10000000,18495
3942.188,3,10000000,19845
4008.4778,3,10000000,21195
4044.9568,3,10000000,22545
4085.5112,3,10000000,23895
4128.1504,3,10000000,25245
4172.1655,3,10000000,26595
4218.2334,3,10000000,27945
4265.0474,3,10000000,29295
4312.7554,3,10000000,30645
4378.059,3,10000000,31995
4492.8267,3,10000000,33345
4546.4854,3,10000000,34695
4606.3965,3,10000000,36045
4719.2236,3,10000000,37395
4773.157,3,10000000,38745
4832.9414,3,10000000,40095
4947.3247,3,10000000,41445
5004.804,3,10000000,42795
5070.178,3,10000000,44145
5192.3604,3,10000000,45495
5253.4277,3,10000000,46845
5321.658,3,10000000,48195
5451.648,3,10000000,49545
5516.856,3,10000000,50895
5588.911,3,10000000,52245
5726.301,3,10000000,53595
5794.7427,3,10000000,54945
5869.02,3,10000000,56295
6009.497,3,10000000,57645
6081.392,3,10000000,58995
6159.944,3,10000000,60345
6239.3735,3,10000000,61695
6319.6567,3,10000000,63045
6402.1196,3,10000000,64395
6485.8027,3,10000000,65745
6571.3604,3,10000000,67095
6765.0024,3,10000000,68445
6850.58,3,10000000,69795
6946.0337,3,10000000,71145
7043.82,3,10000000,72495
7229.8564,3,10000000,73845
7326.219,3,10000000,75195
7429.619,3,10000000,76545
7532.0913,3,10000000,77895
7730.016,3,10000000,79245
7830.0396,3,10000000,80595
7938.12,3,10000000,81945
8142.231,3,10000000,83295
8244.609,3,10000000,84645
8356.058,3,10000000,85995
8565.979,3,10000000,87345
8671.985,3,10000000,88695
8785.056,3,10000000,90045
8902.257,3,10000000,91395
9123.722,3,10000000,92745
9233.866,3,10000000,94095
9353.268,3,10000000,95445
9576.339,3,10000000,96795
9687.699,3,10000000,98145
9808.767,3,10000000,99495
10038.285,3,10000000,100845
10151.954,3,10000000,102195
10274.932,3,10000000,103545
10509.267,3,10000000,104895
10624.912,3,10000000,106245
10751.166,3,10000000,107595
10992.219,3,10000000,108945
11109.517,3,10000000,110295
11238.145,3,10000000,111645
11482.298,3,10000000,112995
11601.574,3,10000000,114345
11732.316,3,10000000,115695
11978.215,3,10000000,117045
12099.219,3,10000000,118395
12231.423,3,10000000,119745
12484.185,3,10000000,121095
12606.968,3,10000000,122445
12741.233,3,10000000,123795
12995.768,3,10000000,125145
13119.735,3,10000000,126495
13257.2,3,10000000,127845
13513.664,3,10000000,129195
13638.626,3,10000000,130545
13777.176,3,10000000,131895
14038.432,3,10000000,133245
14164.018,3,10000000,134595
14303.468,3,10000000,135945
14567.863,3,10000000,137295
14692.517,3,10000000,138645
14830.226,3,10000000,139995
15087.531,3,10000000,141345
15205.768,3,10000000,142695
15339.939,3,10000000,144045
15589.441,3,10000000,145395
15708.085,3,10000000,146745
15840.353,3,10000000,148095
16088.978,3,10000000,149445
16207.346,3,10000000,150795
16340.774,3,10000000,152145
16465.066,3,10000000,153495
16524.494,3,10000000,154845
16586.752,3,10000000,156195
16646.953,3,10000000,157545
16709.41,3,10000000,158895
16773.617,3,10000000,160245
16834.686,3,10000000,161595
16895.941,3,10000000,162945
16961.516,3,10000000,164295
17026.6,3,10000000,165645
17092.121,3,10000000,166995
3291.779,4,10000000,14850
3319.1714,4,10000000,10395
4568.6787,4,10000000,11745
4627.0303,4,10000000,13095
4747.8853,4,10000000,14445
4874.0396,4,10000000,15795
4939.033,4,10000000,17145
5006.126,4,10000000,18495
5074.9727,4,10000000,19845
5145.149,4,10000000,21195
5217.0244,4,10000000,22545
5292.7036,4,10000000,23895
5437.171,4,10000000,25245
5509.3374,4,10000000,26595
5589.9043,4,10000000,27945
5744.0967,4,10000000,29295
5820.086,4,10000000,30645
5904.3945,4,10000000,31995
6060.526,4,10000000,33345
6136.5273,4,10000000,34695
6220.4995,4,10000000,36045
6390.8994,4,10000000,37395
6470.632,4,10000000,38745
6666.229,4,10000000,40095
6748.013,4,10000000,41445
6841.6265,4,10000000,42795
7018.665,4,10000000,44145
7104.2256,4,10000000,45495
7200.368,4,10000000,46845
7385.949,4,10000000,48195
7475.1294,4,10000000,49545
7574.598,4,10000000,50895
7767.867,4,10000000,52245
7860.737,4,10000000,53595
7964.3506,4,10000000,54945
8164.855,4,10000000,56295
8260.81,4,10000000,57645
8368.03,4,10000000,58995
8572.566,4,10000000,60345
8671.998,4,10000000,61695
8784.281,4,10000000,63045
8997.583,4,10000000,64395
9100.211,4,10000000,65745
9318.342,4,10000000,67095
9422.27,4,10000000,68445
9540.738,4,10000000,69795
9664.888,4,10000000,71145
9795.843,4,10000000,72495
