run_index,msg_size,time
0,100000,3352.1805999999997
0,100000,3352.1890999999996
0,100000,3351.07595
0,100000,3351.10415
0,100000,3351.10875
0,100000,3351.11215
0,100000,3351.1151499999996
0,100000,3351.11845
0,100000,3351.0588
0,100000,3351.0883
0,100000,3351.0928
0,100000,3351.0960999999998
0,100000,3351.0991
0,100000,3351.1029
0,100000,3353.0627499999996
0,100000,3353.0956499999998
0,100000,3353.10765
0,100000,3353.1164499999995
0,100000,3353.1253499999993
0,100000,3353.1344499999996
0,100000,3351.79555
0,100000,3351.82985
0,100000,3351.84105
0,100000,3351.8494499999997
0,100000,3351.8586499999997
0,100000,3351.86815
0,100000,3350.4315
0,100000,3350.4494
0,100000,3350.4588000000003
0,100000,3350.4679
0,100000,3350.4763000000003
0,100000,3350.4851
0,100000,3350.69305
0,100000,3350.72775
0,100000,3350.73955
0,100000,3350.7491499999996
0,100000,3350.75875
0,100000,3350.7687499999997
0,100000,3350.9478
0,100000,3350.9716
0,100000,3350.9757
0,100000,3350.9788
0,100000,3350.9813000000004
0,100000,3350.9845
0,100000,3352.9020499999997
0,100000,3352.9388499999995
0,100000,3352.94995
0,100000,3352.95895
0,100000,3352.96785
0,100000,3352.97785
0,100000,3351.31275
0,100000,3351.34015
0,100000,3351.34345
0,100000,3351.34615
0,100000,3351.34875
0,100000,3351.39275
0,100000,3352.1033499999994
0,100000,3352.1374499999997
0,100000,3352.14805
0,100000,3352.1569499999996
0,100000,3352.1658499999994
0,100000,3352.1747499999997
0,100000,3353.2757
0,100000,3353.2897000000003
0,100000,3353.2942000000003
0,100000,3353.2975
0,100000,3353.3006
0,100000,3353.304
0,100000,3352.9253
0,100000,3352.9583000000002
0,100000,3352.9693
0,100000,3352.9782999999998
0,100000,3352.9874
0,100000,3352.9964
0,100000,3350.0489500000003
0,100000,3350.0556500000002
0,100000,3350.07645
0,100000,3350.08095
0,100000,3350.08395
0,100000,3350.08735
0,100000,3352.0394499999998
0,100000,3352.0533499999997
0,100000,3352.05725
0,100000,3352.06015
0,100000,3352.0629499999995
0,100000,3352.0657499999998
0,100000,3350.11305
0,100000,3350.16185
0,100000,3350.16725
0,100000,3350.17535
0,100000,3350.1788500000002
0,100000,3350.18275
0,100000,3352.98185
0,100000,3353.01705
0,100000,3353.02845
0,100000,3353.03775
0,100000,3353.04665
0,100000,3353.05625
0,100000,3351.0082
0,100000,3351.0435
0,100000,3351.0550000000003
0,100000,3351.0642
0,100000,3351.0728
0,100000,3351.0823
0,100000,3350.1616999999997
0,100000,3350.1848999999997
0,100000,3350.1897
0,100000,3350.1931999999997
0,100000,3350.1969
0,100000,3350.2001
0,100000,3352.52185
0,100000,3352.55715
0,100000,3352.5683500000005
0,100000,3352.57785
0,100000,3352.58705
0,100000,3352.5975500000004
0,100000,3353.1144000000004
0,100000,3353.1494000000002
0,100000,3353.1602000000003
0,100000,3353.1694
0,100000,3353.1779
0,100000,3353.1876
0,100000,3351.53075
0,100000,3351.56665
0,100000,3351.57855
0,100000,3351.58785
0,100000,3351.59675
0,100000,3351.60575
0,100000,3352.2505499999997
0,100000,3352.2845500000003
0,100000,3352.29475
0,100000,3352.30375
0,100000,3352.31235
0,100000,3352.3214500000004
0,100000,3351.08325
0,100000,3351.11745
0,100000,3351.12835
0,100000,3351.13745
0,100000,3351.14645
0,100000,3351.15585
0,100000,3350.7362
0,100000,3350.7717
0,100000,3350.7828
0,100000,3350.792
0,100000,3350.8012
0,100000,3350.8106
0,100000,3352.39265
0,100000,3352.43705
0,100000,3352.4486500000003
0,100000,3352.45735
0,100000,3352.46695
0,100000,3352.47505
0,100000,3351.088
0,100000,3351.1352
0,100000,3351.1522
0,100000,3351.1614
0,100000,3351.1706000000004
0,100000,3351.1798
1,100000,3449.06535
1,100000,3449.08345
1,100000,3449.08915
1,100000,3449.0940499999997
1,100000,3449.0989499999996
1,100000,3449.10365
1,100000,3449.1245499999995
1,100000,3449.13115
1,100000,3446.9089000000004
1,100000,3446.9387
1,100000,3446.9498000000003
1,100000,3446.9595
1,100000,3446.9700000000003
1,100000,3446.9800000000005
1,100000,3446.9895
1,100000,3446.9993000000004
1,100000,3452.63185
1,100000,3452.64935
1,100000,3452.65495
1,100000,3452.6595500000003
1,100000,3452.66395
1,100000,3452.6685500000003
1,100000,3452.67295
1,100000,3452.6777500000003
1,100000,3448.5228500000003
1,100000,3448.5392500000003
1,100000,3448.5445500000005
1,100000,3448.5490500000005
1,100000,3448.55325
1,100000,3448.55765
1,100000,3448.56185
1,100000,3448.56675
1,100000,3449.59125
1,100000,3449.62345
1,100000,3449.6460500000003
1,100000,3449.65075
1,100000,3449.65485
1,100000,3449.65895
1,100000,3449.6628499999997
1,100000,3449.6673499999997
1,100000,3450.2937
1,100000,3450.3593
1,100000,3450.3719
1,100000,3450.3779000000004
1,100000,3450.3843
1,100000,3452.57495
1,100000,3452.59935
1,100000,3452.60495
1,100000,3452.6093499999997
1,100000,3452.61435
1,100000,3452.61865
1,100000,3452.62295
1,100000,3452.62765
1,100000,3451.17405
1,100000,3451.21335
1,100000,3451.2289499999997
1,100000,3451.23995
1,100000,3451.2496499999997
1,100000,3451.25885
1,100000,3451.26855
1,100000,3451.27845
1,100000,3452.8677500000003
1,100000,3452.8930499999997
1,100000,3452.89925
1,100000,3452.90425
1,100000,3452.90915
1,100000,3452.91385
1,100000,3452.91865
1,100000,3452.92375
1,100000,3452.63515
1,100000,3452.6523500000003
1,100000,3452.6573500000004
1,100000,3452.6618500000004
1,100000,3452.6659500000005
1,100000,3452.6700500000006
1,100000,3452.67425
1,100000,3452.67905
1,100000,3449.14145
1,100000,3449.17195
1,100000,3451.2714000000005
1,100000,3451.2886
1,100000,3451.2939
1,100000,3451.2981
1,100000,3451.3023000000003
1,100000,3451.3065
1,100000,3451.3106000000002
1,100000,3451.3152
1,100000,3450.4874
1,100000,3450.5186999999996
1,100000,3450.5311
1,100000,3450.5420999999997
1,100000,3450.5528999999997
1,100000,3450.5636
1,100000,3450.5739999999996
1,100000,3450.5856999999996
1,100000,3452.09115
1,100000,3452.13605
1,100000,3452.14815
1,100000,3452.15795
1,100000,3452.16715
1,100000,3452.17645
1,100000,3452.18675
1,100000,3452.19625
1,100000,3446.02975
1,100000,3446.04745
1,100000,3446.0529500000002
1,100000,3446.0576499999997
1,100000,3446.06295
1,100000,3446.06795
1,100000,3446.07255
1,100000,3446.0772500000003
1,100000,3455.9450500000003
1,100000,3455.97555
1,100000,3455.98655
1,100000,3455.9963500000003
1,100000,3456.00635
1,100000,3456.01585
1,100000,3456.02535
1,100000,3456.03575
1,100000,3445.71925
1,100000,3445.73575
1,100000,3445.74175
1,100000,3445.82225
1,100000,3445.83335
1,100000,3445.83805
1,100000,3445.84285
1,100000,3445.9456499999997
1,100000,3448.47105
1,100000,3448.48855
1,100000,3448.49405
1,100000,3448.49905
1,100000,3444.8891
1,100000,3444.9062999999996
1,100000,3444.9112999999998
1,100000,3444.9156000000003
1,100000,3444.9199
1,100000,3444.9239
1,100000,3444.9278999999997
1,100000,3444.9334
1,100000,3455.3282500000005
1,100000,3455.35855
1,100000,3455.36945
1,100000,3455.37925
1,100000,3455.38915
1,100000,3455.39855
1,100000,3455.40805
1,100000,3455.41885
1,100000,3457.0918
1,100000,3457.1236
1,100000,3457.1358
1,100000,3450.15315
1,100000,3450.18365
1,100000,3450.1950500000003
1,100000,3450.20505
1,100000,3450.21465
1,100000,3450.22435
1,100000,3450.23375
1,100000,3450.2442499999997
1,100000,3459.31085
1,100000,3459.34245
1,100000,3459.3542500000003
1,100000,3459.3645500000002
1,100000,3459.37455
1,100000,3459.38445
1,100000,3459.39435
1,100000,3459.40495
1,100000,3449.66485
1,100000,3449.6815500000002
1,100000,3449.68655
1,100000,3449.69105
1,100000,3449.69535
1,100000,3449.69935
1,100000,3449.70365
1,100000,3449.70845
1,100000,3456.42315
1,100000,3456.48845
1,100000,3456.56605
1,100000,3456.57865
1,100000,3456.58295
1,100000,3456.5868499999997
1,100000,3456.59085
1,100000,3456.59535
1,100000,3455.7731000000003
1,100000,3455.812
1,100000,3455.8238
1,100000,3455.8346
1,100000,3455.8448000000003
1,100000,3455.8548
1,100000,3455.8646
1,100000,3455.8754
1,100000,3458.5058499999996
1,100000,3458.52225
1,100000,3458.5273500000003
1,100000,3458.5315499999997
1,100000,3458.5359500000004
1,100000,3458.5400499999996
1,100000,3458.54395
1,100000,3458.5486499999997
1,100000,3458.2122
1,100000,3458.2509
1,100000,3458.2627
1,100000,3458.2731000000003
1,100000,3458.2834000000003
1,100000,3458.2937
1,100000,3458.3035
1,100000,3458.3154000000004
1,100000,3447.66805
1,100000,3447.70645
1,100000,3447.71835
1,100000,3447.72865
1,100000,3447.73835
1,100000,3447.74805
1,100000,3447.7580500000004
1,100000,3447.76875
1,100000,3456.23935
1,100000,3456.2782500000003
1,100000,3456.29025
1,100000,3456.30065
1,100000,3456.3106500000004
1,100000,3456.32065
1,100000,3456.33145
1,100000,3484.34665
1,100000,3448.6255499999997
1,100000,3448.80845
1,100000,3448.83015
1,100000,3448.84085
1,100000,3448.85045
1,100000,3448.86045
1,100000,3448.87075
1,100000,3448.88045
1,100000,3458.2344000000003
1,100000,3458.2736000000004
1,100000,3458.2858
1,100000,3458.2965000000004
1,100000,3458.3073000000004
1,100000,3458.3174
1,100000,3458.3276
1,100000,3458.3395
1,100000,3454.43935
1,100000,3454.45085
1,100000,3454.45415
1,100000,3454.45745
1,100000,3454.46105
1,100000,3454.46465
1,100000,3454.4672499999997
1,100000,3454.47035
1,100000,3456.8550999999998
1,100000,3456.8724
1,100000,3456.8773
1,100000,3456.8819000000003
1,100000,3456.8860999999997
1,100000,3456.8902
1,100000,3456.8945999999996
1,100000,3456.8990999999996
1,100000,3452.1808499999997
1,100000,3452.2216499999995
1,100000,3452.30825
1,100000,3452.3210499999996
1,100000,3452.33205
1,100000,3452.34275
1,100000,3452.3537499999998
1,100000,3452.36415
1,100000,3455.9489000000003
1,100000,3455.9875
1,100000,3455.9989
1,100000,3456.0094
1,100000,3456.0194
1,100000,3456.0292
1,100000,3456.0387
1,100000,3456.0497
1,100000,3452.2383
1,100000,3452.2773
1,100000,3452.2894
1,100000,3452.2999
1,100000,3452.3102
1,100000,3452.3202
1,100000,3452.3302000000003
1,100000,3452.3411
1,100000,3447.71125
1,100000,3447.7333499999995
1,100000,3447.74005
1,100000,3447.7518499999996
1,100000,3447.75695
1,100000,3447.76205
1,100000,3447.7669499999997
1,100000,3447.77175
1,100000,3445.90805
1,100000,3445.9459500000003
1,100000,3445.95845
1,100000,3445.9690499999997
1,100000,3445.97885
1,100000,3445.9886500000002
1,100000,3445.99885
1,100000,3446.00985
1,100000,3450.7286000000004
1,100000,3450.7396
1,100000,3450.7430000000004
1,100000,3450.7461000000003
1,100000,3450.7495
1,100000,3450.7527
1,100000,3450.7561
1,100000,3450.7846
1,100000,3449.27415
1,100000,3449.30915
1,100000,3449.32165
1,100000,3449.33115
1,100000,3449.3403500000004
1,100000,3449.34945
1,100000,3449.35845
1,100000,3449.36895
1,100000,3448.8273
1,100000,3448.8423000000003
1,100000,3448.8471
1,100000,3448.8509999999997
1,100000,3448.8934
1,100000,3448.8985000000002
1,100000,3448.9018
1,100000,3448.9047
1,100000,3454.61505
1,100000,3454.64915
1,100000,3454.66075
1,100000,3454.67055
1,100000,3454.67935
1,100000,3454.6880499999997
1,100000,3454.69675
1,100000,3454.7055499999997
1,100000,3448.5266
1,100000,3448.5615000000003
1,100000,3448.5729
1,100000,3448.5818000000004
1,100000,3448.5906000000004
1,100000,3448.5989000000004
1,100000,3448.6177000000002
1,100000,3448.6211000000003
1,100000,3458.9429
1,100000,3458.9853
1,100000,3459.0103999999997
1,100000,3459.0163
1,100000,3459.0208999999995
1,100000,3459.0253999999995
1,100000,3459.0296
1,100000,3459.0343999999996
1,100000,3448.1988
1,100000,3448.2447
1,100000,3448.2568
1,100000,3448.2655
1,100000,3448.2745999999997
1,100000,3448.2837
1,100000,3448.2925
1,100000,3448.3017
1,100000,3458.57225
1,100000,3458.60775
1,100000,3458.61875
1,100000,3458.62845
1,100000,3458.63765
1,100000,3458.64615
1,100000,3458.65545
1,100000,3458.66415
1,100000,3455.6839
1,100000,3455.7188
1,100000,3455.7315
1,100000,3455.7415
1,100000,3455.7505
1,100000,3455.7595
1,100000,3455.7681000000002
1,100000,3455.7785000000003
1,100000,3448.0248
1,100000,3448.0602
1,100000,3448.0716
1,100000,3448.0812
1,100000,3448.0901000000003
1,100000,3448.0984
1,100000,3448.1068999999998
1,100000,3448.1171000000004
1,100000,3455.6537
1,100000,3455.6886999999997
1,100000,3455.6998
1,100000,3455.7093
1,100000,3455.7181
1,100000,3455.7277999999997
1,100000,3455.737
1,100000,3455.7475
1,100000,3450.4216
1,100000,3450.4570000000003
1,100000,3450.4685
1,100000,3450.4774
1,100000,3450.486
1,100000,3450.4942
1,100000,3450.5134000000003
1,100000,3450.5169
1,100000,3457.2397
1,100000,3457.2732
1,100000,3457.2833
1,100000,3457.2931
1,100000,3457.3018
1,100000,3457.3102
1,100000,3457.3185000000003
1,100000,3457.3281
1,100000,3448.7786000000006
1,100000,3448.7925000000005
1,100000,3448.7970000000005
1,100000,3448.8008
1,100000,3448.8044
1,100000,3448.8251
1,100000,3448.8288000000002
1,100000,3448.8329000000003
1,100000,3452.5262000000002
1,100000,3452.5392
1,100000,3452.5426
1,100000,3452.5453
1,100000,3452.5476
1,100000,3452.55
1,100000,3452.5524
1,100000,3452.5551
1,100000,3453.23715
1,100000,3453.2724500000004
1,100000,3453.2841500000004
1,100000,3453.2935500000003
1,100000,3453.3029500000002
1,100000,3453.31235
1,100000,3453.32135
1,100000,3453.33255
1,100000,3459.52965
1,100000,3459.57095
1,100000,3459.58255
1,100000,3459.59275
1,100000,3459.6025499999996
1,100000,3459.61195
1,100000,3459.62125
1,100000,3459.63125
1,100000,3450.50945
1,100000,3450.52835
1,100000,3450.61385
1,100000,3450.62025
1,100000,3450.6237499999997
1,100000,3450.62685
1,100000,3450.63045
1,100000,3450.63375
1,100000,3452.4556000000002
1,100000,3452.5317
1,100000,3452.5603
1,100000,3452.5654000000004
1,100000,3452.5704
1,100000,3452.5752
1,100000,3452.5798000000004
1,100000,3452.5848
1,100000,3447.0885500000004
1,100000,3447.1186500000003
1,100000,3447.13015
1,100000,3447.1406500000003
1,100000,3447.1649500000003
1,100000,3447.17115
1,100000,3447.1761500000002
1,100000,3447.1813500000003
1,100000,3457.6906499999996
1,100000,3457.72235
1,100000,3457.73395
1,100000,3457.74405
1,100000,3457.75425
1,100000,3457.76425
1,100000,3457.77425
1,100000,3457.7842499999997
1,100000,3453.9083499999997
1,100000,3453.92485
1,100000,3453.9299499999997
1,100000,3453.9344499999997
1,100000,3453.9388499999995
1,100000,3453.94305
1,100000,3453.9473499999995
1,100000,3453.95215
1,100000,3446.8672500000002
1,100000,3446.93315
1,100000,3446.94635
1,100000,3446.95655
1,100000,3446.96705
1,100000,3446.97665
1,100000,3446.98635
1,100000,3446.9958500000002
1,100000,3452.2699000000002
1,100000,3452.2881
1,100000,3452.2935
1,100000,3452.2983000000004
1,100000,3452.3030000000003
1,100000,3452.3076
1,100000,3452.3125
1,100000,3454.3531
1,100000,3454.3723999999997
1,100000,3454.3787999999995
1,100000,3454.3831
1,100000,3454.3872
1,100000,3454.3918999999996
1,100000,3454.4363999999996
1,100000,3454.4465999999998
1,100000,3450.9836999999998
1,100000,3451.0004
1,100000,3451.0065999999997
1,100000,3451.0113
1,100000,3451.0158
1,100000,3451.0204000000003
1,100000,3451.0249000000003
1,100000,3451.0299
1,100000,3452.7576
1,100000,3452.7744
1,100000,3452.7802
1,100000,3452.8423999999995
1,100000,3452.8516
1,100000,3452.8562
1,100000,3452.8614
1,100000,3452.8657
1,100000,3453.12965
1,100000,3453.1613500000003
1,100000,3453.17305
1,100000,3453.19515
1,100000,3453.2004500000003
1,100000,3453.20415
1,100000,3453.20835
1,100000,3453.21265
1,100000,3458.2600999999995
1,100000,3458.2896
1,100000,3458.3008999999997
1,100000,3458.3107
1,100000,3458.3201
1,100000,3458.3293999999996
1,100000,3458.3388999999997
1,100000,3458.3490999999995
1,100000,3458.6960500000005
1,100000,3458.7131500000005
1,100000,3458.71875
1,100000,3458.72325
1,100000,3458.7283500000003
1,100000,3446.17465
1,100000,3446.1933499999996
1,100000,3446.19955
1,100000,3446.2044499999997
1,100000,3446.20965
1,100000,3446.2144499999995
1,100000,3446.21935
1,100000,3446.2248499999996
1,100000,3445.795
1,100000,3445.9588
1,100000,3445.9705999999996
1,100000,3445.9758
1,100000,3446.0455
1,100000,3446.0562999999997
1,100000,3446.1022
1,100000,3446.1102
1,100000,3452.18085
1,100000,3452.2117500000004
1,100000,3452.2229500000003
1,100000,3452.23275
1,100000,3452.25725
1,100000,3452.2638500000003
1,100000,3452.26845
1,100000,3452.27295
1,100000,3448.22855
1,100000,3448.2451499999997
1,100000,3448.25085
1,100000,3448.25565
1,100000,3448.26015
1,100000,3448.2649499999998
1,100000,3448.26945
1,100000,3448.27495
1,100000,3459.29915
1,100000,3459.33825
1,100000,3459.3449499999997
1,100000,3459.34905
1,100000,3459.3529499999995
1,100000,3459.3566499999997
1,100000,3459.36045
1,100000,3459.36455
1,100000,3452.74355
1,100000,3452.76005
1,100000,3452.76555
1,100000,3452.77035
1,100000,3452.86285
1,100000,3452.92555
1,100000,3452.9414500000003
1,100000,3452.94625
1,100000,3457.6752500000002
1,100000,3457.70675
1,100000,3457.71865
1,100000,3457.72885
1,100000,3457.7388499999997
1,100000,3457.74835
1,100000,3457.7581499999997
1,100000,3457.76855
1,100000,3451.52285
1,100000,3451.5652499999997
1,100000,3451.5711499999998
1,100000,3451.5749499999997
1,100000,3451.57895
1,100000,3451.5832499999997
1,100000,3451.6374499999997
1,100000,3451.64695
1,100000,3457.314
1,100000,3457.3455999999996
1,100000,3457.3572
1,100000,3457.3671999999997
1,100000,3457.3772
1,100000,3457.3869999999997
1,100000,3457.3963999999996
1,100000,3457.4073
1,100000,3453.8166499999998
1,100000,3453.83495
1,100000,3453.84095
1,100000,3453.84595
1,100000,3453.85095
1,100000,3453.8561499999996
1,100000,3453.9204499999996
1,100000,3453.9317499999997
1,100000,3450.1768500000003
1,100000,3450.20205
1,100000,3450.20925
1,100000,3450.21335
1,100000,3450.2171500000004
1,100000,3450.22065
1,100000,3450.22425
1,100000,3450.22785
1,100000,3459.5564000000004
1,100000,3459.5735
1,100000,3459.5786
1,100000,3459.583
1,100000,3459.5874000000003
1,100000,3459.5914000000002
1,100000,3459.5957
1,100000,3459.6002
1,100000,3452.3677
1,100000,3452.3982
1,100000,3452.41
1,100000,3452.42
1,100000,3452.4300000000003
1,100000,3452.4395
1,100000,3452.449
