cluster,run_index,msg_size,client_ip,fc_bytes,fc_pkts,uc_bytes,uc_pkts,data_bytes,data_pkts,first_data,last_data,rate_mbps,fc_data_span_ms,aligned,uc_aligned
nancy,5,10000,10.144.12.37,10485,9,8814,11,15581,13,1761.3224,1772.978,10.694258553828158,0.3145999999999276,False,False
nancy,5,10000,10.144.12.38,10485,9,8814,11,15581,13,1765.2623,1777.4165,10.255549521975988,0.3228999999998905,False,False
nancy,5,10000,10.144.12.39,10485,9,8814,11,15581,13,1769.3579,1781.5724,10.204920381513737,0.3550000000000182,False,False
nancy,5,10000,10.144.12.4,10485,9,8814,11,15581,13,1988.9604,2000.8678,10.468112266321738,0.16780000000017026,False,False
nancy,5,10000,10.144.12.40,10485,9,8814,11,15581,13,1773.3114,1786.2781,9.612931586294163,0.3626999999999043,False,False
nancy,5,10000,10.144.12.41,10485,9,8814,11,15581,13,1777.1515,1790.4928,9.343017547015625,0.32339999999999236,False,False
nancy,5,10000,10.144.12.42,10485,9,8814,11,15581,13,1781.3453,1793.9558,9.884461361563774,0.31970000000001164,False,False
nancy,5,10000,10.144.12.43,10485,9,8814,11,15581,13,1785.2168,1796.912,10.65804774608376,0.3184000000001106,False,False
nancy,5,10000,10.144.12.44,10485,9,8814,11,15581,13,1789.1781,1803.0876,8.961357345698996,0.3690999999998894,False,False
nancy,5,10000,10.144.12.45,10485,9,8814,11,15581,13,1792.9215,1804.3342,10.92186774382916,0.36370000000010805,False,False
nancy,5,10000,10.144.12.46,10485,9,8814,11,15581,13,1796.9921,1807.726,11.612554616681537,0.31770000000005894,False,False
nancy,5,10000,10.144.12.47,10485,9,8814,11,15581,13,1797.2505,1808.3564,11.22358386083094,0.16649999999981446,False,False
nancy,5,10000,10.144.12.48,10485,9,8814,11,15581,13,1801.0795,1813.7141,9.865607142291909,0.13779999999997017,False,False
nancy,5,10000,10.144.12.49,10485,9,8814,11,15581,13,1805.1715,1815.8607,11.66111589267669,0.09490000000005239,False,False
nancy,5,10000,10.144.12.5,10485,9,8814,11,15581,13,1993.027,2004.4423,10.919380130176274,0.19529999999986103,False,False
nancy,5,10000,10.144.12.50,10485,9,8814,11,15581,13,1809.1993,1821.4727,10.155947007349196,0.17170000000010077,False,False
nancy,5,10000,10.144.12.51,10485,9,8814,11,15581,13,1812.9595,1825.5232,9.921281151253092,0.17420000000015534,False,False
nancy,5,10000,10.144.12.52,10485,9,8814,11,15581,13,1816.9883,1829.1707,10.231809824008476,0.1671000000001186,False,False
nancy,5,10000,10.144.12.53,10485,9,8814,11,15581,13,1820.9082,1832.3033,10.938736825477658,0.17269999999984975,False,False
nancy,5,10000,10.144.12.54,10485,9,8814,11,15581,13,1824.8594,1838.5815,9.083740826841403,0.1631999999999607,False,False
nancy,5,10000,10.144.12.55,10485,9,8814,11,15581,13,1828.7968,1840.5758,10.582222599541561,0.08339999999998327,False,False
nancy,5,10000,10.144.12.56,10485,9,8814,11,15581,13,1832.6621,1844.0275,10.96732187164561,0.09719999999992979,False,False
nancy,5,10000,10.144.12.57,10485,9,8814,11,15581,13,1836.5303,1848.1868,10.693432848625184,0.0964000000001306,False,False
nancy,5,10000,10.144.12.58,10485,9,8814,11,15581,13,1840.0803,1853.4148,9.347782069069002,0.17470000000002983,False,False
nancy,5,10000,10.144.12.59,10485,9,3718,7,10485,9,1843.9884,1844.186,424.49392712557955,0.1975999999999658,False,False
nancy,5,10000,10.144.12.6,10485,9,8814,11,15581,13,1997.1561,2010.2267,9.536517068841512,0.08780000000001564,False,False
nancy,5,10000,10.144.12.60,10485,9,8814,11,15581,13,1847.7566,1860.7473,9.595171930688833,0.2053000000000793,False,False
nancy,5,10000,10.144.12.61,10485,9,8814,11,15581,13,1851.5206,1863.1625,10.706843384671025,0.09510000000000218,False,False
nancy,5,10000,10.144.12.62,10485,9,8814,11,15581,13,2007.464,2018.3866,11.41193488729779,0.26099999999996726,False,False
nancy,5,10000,10.144.12.63,10485,9,8814,11,15581,13,2011.3132,2022.0082,11.654791958859349,0.1529000000000451,False,False
nancy,5,10000,10.144.12.64,10485,9,8814,11,15581,13,2015.4316,2026.0002,11.794182767821592,0.21790000000009968,False,False
nancy,5,10000,10.144.12.65,10485,9,8814,11,15581,13,2019.659,2030.2961,11.718231472863934,0.15039999999999054,False,False
nancy,5,10000,10.144.12.66,10485,9,8814,11,15581,13,2023.5913,2037.8898,8.717557785781802,0.26070000000004256,False,False
nancy,5,10000,10.144.12.67,10485,9,8814,11,15581,13,2027.7021,2038.5251,11.51695463365046,0.2602999999999156,False,False
nancy,5,10000,10.144.12.68,10485,9,8814,11,15581,13,2031.6467,2044.5226,9.68072134763395,0.3011999999998807,False,False
nancy,5,10000,10.144.12.69,10485,9,8814,11,15581,13,2035.8231,2046.9556,11.196766225016907,0.2605999999998403,False,False
nancy,5,10000,10.144.12.7,10485,9,8814,11,15581,13,2001.1439,2012.8727,10.627515176318246,0.07330000000001746,False,False
nancy,5,10000,10.144.12.70,10485,9,8814,11,15581,13,2039.896,2051.9785,10.316408028139692,0.2175999999999476,False,False
nancy,5,10000,10.144.12.71,10485,9,8814,11,15581,13,2044.1136,2056.843,9.79213474319297,0.15460000000007312,False,False
nancy,5,10000,10.144.12.72,10485,9,8814,11,15581,13,2048.1885,2060.9548,9.763831337192626,0.2648999999996704,False,False
nancy,5,10000,10.144.12.73,10485,9,8814,11,15581,13,2052.268,2063.3203,11.278014530912289,0.2680000000000291,False,False
nancy,5,10000,10.144.12.74,10485,9,8814,11,15581,13,2056.3184,2068.1895,10.50012214537841,0.15889999999990323,False,False
nancy,5,10000,10.144.12.75,10485,9,8814,11,15581,13,2060.504,2072.0671,10.77980818292644,0.1514999999999418,False,False
nancy,5,10000,10.144.12.76,10485,9,8814,11,15581,13,2064.8342,2075.7432,11.426161884682262,0.27100000000018554,False,False
nancy,5,10000,10.144.12.8,10485,9,8814,11,15581,13,2004.9886,2017.9076,9.648424800681095,0.08140000000003056,False,False
nancy,5,10000,10.144.12.9,10485,9,8814,11,15581,13,2008.9517,2020.3885,10.898852825965355,0.14030000000002474,False,False
rennes,5,10000,10.158.4.10,10485,9,3718,7,10485,9,1733.7013,1733.8206,703.1014249786521,0.11930000000006658,False,False
rennes,5,10000,10.158.4.11,10485,9,3718,7,10485,9,1738.475,1738.8121,248.82824087793648,0.33710000000019136,False,False
rennes,5,10000,10.158.4.12,10485,9,3718,7,10485,9,1743.858,1743.9604,819.1406250000903,0.10239999999998872,False,False
rennes,5,10000,10.158.4.13,10485,9,3718,7,10485,9,1748.616,1748.9487,252.11902614973624,0.3326999999999316,False,False
rennes,5,10000,10.158.4.14,10485,9,3718,7,10485,9,1753.6292,1753.9543,258.0129191017987,0.3251000000000204,False,False
rennes,5,10000,10.158.4.15,10485,9,3718,7,10485,9,1758.5903,1758.9535,230.94713656387273,0.3632000000000062,False,False
rennes,5,10000,10.158.4.16,10485,9,3718,7,10485,9,1763.4418,1763.7734,252.95536791316337,0.33159999999998035,False,False
rennes,5,10000,10.158.4.17,10485,9,3718,7,10485,9,1646.1294,1646.2445,728.7576020852447,0.11509999999998399,False,False
rennes,5,10000,10.158.4.18,10485,9,3718,7,10485,9,1650.4723,1650.7257,331.01815311752745,0.253400000000056,False,False
rennes,5,10000,10.158.4.19,10485,9,3718,7,10485,9,1656.1235,1656.2491,667.8343949040504,0.12560000000007676,False,False
rennes,5,10000,10.158.4.2,10485,9,3718,7,10485,9,1693.8591,1694.1926,251.5142428784208,0.33350000000018554,False,False
rennes,5,10000,10.158.4.20,10485,9,3718,7,10485,9,1661.001,1661.2869,293.38929695689245,0.2859000000000833,False,False
rennes,5,10000,10.158.4.21,10485,9,3718,7,10485,9,1665.7793,1665.9973,384.77064220170325,0.21800000000007458,False,False
rennes,5,10000,10.158.4.22,10485,9,3718,7,10485,9,1670.6608,1670.933,308.155767817912,0.2721999999998843,False,False
rennes,5,10000,10.158.4.23,10485,9,3718,7,10485,9,1675.9856,1676.1005,730.0261096603572,0.1149000000000342,False,False
rennes,5,10000,10.158.4.24,10485,9,3718,7,10485,9,1680.5756,1680.8242,337.40949316153717,0.24860000000012406,False,False
rennes,5,10000,10.158.4.25,10485,9,3718,7,10485,9,1685.3158,1685.5562,348.9184692181026,0.2403999999999087,False,False
rennes,5,10000,10.158.4.26,10485,9,3718,7,10485,9,1690.5646,1690.8124,338.49878934611377,0.2478000000000975,False,False
rennes,5,10000,10.158.4.27,10485,9,3718,7,10485,9,1695.0874,1695.3488,320.8875286915446,0.2614000000000942,False,False
rennes,5,10000,10.158.4.28,10485,9,3718,7,10485,9,1700.1438,1700.3727,366.448230668671,0.22889999999983957,False,False
rennes,5,10000,10.158.4.29,10485,9,3718,7,10485,9,1705.1571,1705.3755,384.06593406557965,0.21840000000020154,False,False
rennes,5,10000,10.158.4.3,10485,9,3718,7,10485,9,1698.3318,1698.6669,250.31333930169257,0.3351000000000113,False,False
rennes,5,10000,10.158.4.30,10485,9,3718,7,10485,9,1709.9783,1710.2507,307.9295154184327,0.2724000000000615,False,False
rennes,5,10000,10.158.4.31,10485,9,3718,7,10485,9,1714.8773,1715.1199,345.7543281123878,0.2425999999998112,False,False
rennes,5,10000,10.158.4.32,10485,9,3718,7,10485,9,1617.9926,1618.2124,381.61965423137946,0.21979999999985012,False,False
rennes,5,10000,10.158.4.33,10485,9,3718,7,10485,9,1622.846,1622.9365,926.8508287290769,0.09050000000002001,False,False
rennes,5,10000,10.158.4.34,10485,9,3718,7,10485,9,1627.4781,1627.7328,329.3286219081827,0.25469999999995707,False,False
rennes,5,10000,10.158.4.35,10485,9,3718,7,10485,9,1632.5562,1632.6368,1040.6947890818342,0.080600000000004,False,False
rennes,5,10000,10.158.4.36,10485,9,3718,7,10485,9,1637.1056,1637.1924,966.3594470067022,0.08679999999981192,False,False
rennes,5,10000,10.158.4.37,10485,9,3718,7,10485,9,1642.1936,1642.4358,346.3253509497548,0.2421999999999116,False,False
rennes,5,10000,10.158.4.38,10485,9,3718,7,10485,9,1646.5327,1646.765,361.084804132396,0.23230000000012296,False,False
rennes,5,10000,10.158.4.39,10485,9,3718,7,10485,9,1651.6061,1651.8324,370.6584180291035,0.22630000000003747,False,False
rennes,5,10000,10.158.4.4,10485,9,3718,7,10485,9,1703.9714,1704.0468,1112.466843498782,0.07540000000017244,False,False
rennes,5,10000,10.158.4.40,10485,9,3718,7,10485,9,1656.7502,1656.9869,354.37262357391194,0.23670000000015534,False,False
rennes,5,10000,10.158.4.41,10485,9,3718,7,10485,9,1661.1229,1661.3741,333.91719745232746,0.25119999999992615,False,False
rennes,5,10000,10.158.4.42,10485,9,3718,7,10485,9,1665.9647,1666.1914,370.0044111161151,0.22669999999993706,False,False
rennes,5,10000,10.158.4.43,10485,9,3718,7,10485,9,1671.1549,1671.2389,998.5714285707149,0.08400000000006003,False,False
rennes,5,10000,10.158.4.44,10485,9,3718,7,10485,9,1675.2994,1675.5343,357.0881226054779,0.23489999999992506,False,False
rennes,5,10000,10.158.4.45,10485,9,3718,7,10485,9,1680.882,1681.1211,350.815558343778,0.23910000000000764,False,False
rennes,5,10000,10.158.4.46,10485,9,3718,7,10485,9,1685.5092,1685.7532,343.7704918030788,0.24400000000014188,False,False
rennes,5,10000,10.158.4.47,10485,9,3718,7,10485,9,1969.4907,1969.577,971.9582850528484,0.08629999999993743,False,False
rennes,5,10000,10.158.4.48,10485,9,3718,7,10485,9,1972.9652,1973.4049,190.7664316579909,0.4396999999999025,False,False
rennes,5,10000,10.158.4.49,10485,9,3718,7,10485,9,1978.0898,1978.5342,188.74887488745182,0.44440000000008695,False,False
rennes,5,10000,10.158.4.5,10485,9,3718,7,10485,9,1708.6565,1709.0054,240.4127257094014,0.3488999999999578,False,False
rennes,5,10000,10.158.4.50,10485,9,3718,7,10485,9,1983.1348,1983.5688,193.27188940093544,0.4339999999999691,False,False
rennes,5,10000,10.158.4.51,10485,9,3718,7,10485,9,1988.1136,1988.564,186.23445825925376,0.45040000000017244,False,False
rennes,5,10000,10.158.4.52,10485,9,3718,7,10485,9,1993.4474,1993.8484,209.17705735657336,0.4010000000000673,False,False
rennes,5,10000,10.158.4.53,10485,9,3718,7,10485,9,1997.8868,1998.3323,188.28282828281215,0.4455000000000382,False,False
rennes,5,10000,10.158.4.54,10485,9,3718,7,10485,9,2002.622,2003.0363,202.46198406955787,0.41429999999991196,False,False
rennes,5,10000,10.158.4.55,10485,9,3718,7,10485,9,2006.856,2007.2799,197.8768577494677,0.4239000000000033,False,False
rennes,5,10000,10.158.4.56,10485,9,3718,7,10485,9,2012.0907,2012.5072,201.3925570227889,0.41650000000004184,False,False
rennes,5,10000,10.158.4.57,10485,9,3718,7,10485,9,2017.3665,2017.4503,1000.9546539393467,0.08379999999988286,False,False
rennes,5,10000,10.158.4.58,10485,9,3718,7,10485,9,2021.6927,2022.1267,193.27188940093544,0.4339999999999691,False,False
rennes,5,10000,10.158.4.59,10485,9,3718,7,10485,9,2026.6085,2027.0145,206.6009852217008,0.40599999999994907,False,False
rennes,5,10000,10.158.4.6,10485,9,3718,7,10485,9,1713.627,1713.9435,265.02369668235326,0.3165000000001328,False,False
rennes,5,10000,10.158.4.60,10485,9,3718,7,10485,9,2030.9529,2031.3723,200.0000000000019,0.419399999999996,False,False
rennes,5,10000,10.158.4.61,10485,9,3718,7,10485,9,2036.047,2036.4725,197.1327849588458,0.4255000000000564,False,False
rennes,5,10000,10.158.4.62,10485,9,3718,7,10485,9,1584.0411,1584.3794,247.9456104048799,0.3383000000001175,False,False
rennes,5,10000,10.158.4.63,10485,9,3718,7,10485,9,1588.8447,1589.213,227.74911756728545,0.36829999999986285,False,False
rennes,5,10000,10.158.4.64,10485,9,3718,7,10485,9,1594.0419,1594.3555,267.4744897959599,0.31359999999995125,False,False
rennes,5,10000,10.158.4.65,10485,9,3718,7,10485,9,1599.0148,1599.3525,248.3861415457207,0.33770000000004075,False,False
rennes,5,10000,10.158.4.66,10485,9,3718,7,10485,9,1604.6448,1604.7185,1138.1275440989743,0.07369999999991705,False,False
rennes,5,10000,10.158.4.67,10485,9,3718,7,10485,9,1609.2931,1609.6356,244.9051094890706,0.3424999999999727,False,False
rennes,5,10000,10.158.4.68,10485,9,3718,7,10485,9,1614.1302,1614.5182,216.18556701035388,0.38799999999991996,False,False
rennes,5,10000,10.158.4.69,10485,9,3718,7,10485,9,1619.1567,1619.51,237.41862439853477,0.3532999999999902,False,False
rennes,5,10000,10.158.4.7,10485,9,3718,7,10485,9,1718.705,1719.0537,240.55061657584764,0.348700000000008,False,False
rennes,5,10000,10.158.4.70,10485,9,3718,7,10485,9,1623.8103,1624.1901,220.85308056875994,0.37979999999993197,False,False
rennes,5,10000,10.158.4.71,10485,9,3718,7,10485,9,1629.2407,1629.3213,1040.6947890818342,0.080600000000004,False,False
rennes,5,10000,10.158.4.72,10485,9,3718,7,10485,9,1633.645,1633.9677,259.93182522471466,0.3226999999999407,False,False
rennes,5,10000,10.158.4.73,10485,9,3718,7,10485,9,1639.1516,1639.4976,242.42774566473733,0.34600000000000364,False,False
rennes,5,10000,10.158.4.74,10485,9,3718,7,10485,9,1643.8041,1644.191,216.80020677179317,0.3868999999999687,False,False
rennes,5,10000,10.158.4.75,10485,9,3718,7,10485,9,1648.618,1648.9496,252.95536791316337,0.33159999999998035,False,False
rennes,5,10000,10.158.4.76,10485,9,3718,7,10485,9,1654.2738,1654.6426,227.4403470716053,0.3687999999999647,False,False
rennes,5,10000,10.158.4.8,10485,9,3718,7,10485,9,1723.8542,1724.0214,501.6746411480448,0.1672000000000935,False,False
rennes,5,10000,10.158.4.9,10485,9,3718,7,10485,9,1728.4434,1728.7845,245.91029023756118,0.3410999999998694,False,False
toulouse,5,10000,10.160.0.10,10485,9,3718,7,10485,9,1740.2799,1740.3519,1165.0000000017953,0.07199999999988904,False,False
toulouse,5,10000,10.160.0.11,10485,9,14171,17,20840,17,1743.9093,11773.742,0.016622410860352634,0.1778999999999087,False,False
toulouse,5,10000,10.160.0.12,10485,9,14171,17,20840,17,1747.8235,11776.713,0.016623974169822094,0.2819999999999254,False,False
toulouse,5,10000,10.160.0.13,10485,9,3718,7,10485,9,1751.8656,1752.0599,431.70355120972613,0.19429999999988468,False,False
toulouse,5,10000,10.160.0.14,10485,9,14171,17,20840,17,1755.744,11784.758,0.016623767800104775,0.28690000000005966,False,False
toulouse,5,10000,10.160.0.15,10485,9,3718,7,10485,9,1759.7051,1759.8834,470.44307347158286,0.17830000000003565,False,False
toulouse,5,10000,10.160.0.16,10485,9,3718,7,10485,9,1763.5282,1763.8145,292.9793922459134,0.2862999999999829,False,False
toulouse,5,10000,10.160.0.17,10485,9,4050,8,10485,9,1832.3596,1832.628,312.51862891215455,0.2683999999999287,False,False
toulouse,5,10000,10.160.0.18,10485,9,3718,7,10485,9,1836.0459,1836.3317,293.4919524143979,0.28579999999988104,False,False
toulouse,5,10000,10.160.0.19,10485,9,3773,8,10485,9,1839.9523,1840.1985,340.6986190088744,0.24620000000004438,False,False
toulouse,5,10000,10.160.0.2,10485,9,3816,9,10485,9,1706.4799,1706.7129,360.0000000000815,0.23299999999994725,False,False
toulouse,5,10000,10.160.0.20,10485,9,3718,7,10485,9,1844.0397,1844.3118,308.2690187432118,0.2720999999999094,False,False
toulouse,5,10000,10.160.0.21,10485,9,14226,18,20840,17,1847.7308,11877.716,0.01662215812641478,0.2830999999998767,False,False
toulouse,5,10000,10.160.0.22,10485,9,3773,8,10485,9,1851.9026,1852.1665,317.8476695716283,0.2639000000001488,False,False
toulouse,5,10000,10.160.0.23,10485,9,14171,17,20840,17,1855.908,11886.071,0.01662186347320577,0.26269999999999527,False,False
toulouse,5,10000,10.160.0.24,10485,9,3773,8,10485,9,1859.7197,1859.8857,505.3012048194598,0.16599999999993997,False,False
toulouse,5,10000,10.160.0.25,10485,9,3718,7,10485,9,1863.6521,1863.924,308.4957705039075,0.2718999999999596,False,False
toulouse,5,10000,10.160.0.26,10485,9,3773,8,10485,9,1867.5619,1867.8109,336.86746987948607,0.24900000000002365,False,False
toulouse,5,10000,10.160.0.27,10485,9,3718,7,10485,9,1871.3624,1871.6376,304.79651162786183,0.27520000000004075,False,False
toulouse,5,10000,10.160.0.28,10485,9,3718,7,10485,9,1875.3242,1875.6003,303.8029699383817,0.2761000000000422,False,False
toulouse,5,10000,10.160.0.29,10485,9,14171,17,20840,17,1879.3833,11908.236,0.01662403517004492,0.2533000000000811,False,False
toulouse,5,10000,10.160.0.3,10485,9,3718,7,10485,9,1710.3112,1710.5823,309.406123201847,0.27109999999993306,False,False
toulouse,5,10000,10.160.0.30,10485,9,3718,7,10485,9,1883.1332,1883.5034,226.58022690433438,0.37020000000006803,False,False
toulouse,5,10000,10.160.0.31,10485,9,3718,7,10485,9,1887.2971,1887.5525,328.42599843381805,0.25540000000000873,False,False
toulouse,5,10000,10.160.0.32,10485,9,4050,8,10485,9,1836.1399,1836.312,487.39105171411865,0.17210000000000036,False,False
toulouse,5,10000,10.160.0.33,10485,9,4062,8,10485,9,1841.0602,1841.2266,504.0865384613357,0.16640000000006694,False,False
toulouse,5,10000,10.160.0.34,10485,9,14171,17,20840,17,1845.0369,11874.987,0.016622216295971406,0.169399999999996,False,False
toulouse,5,10000,10.160.0.35,10485,9,3773,8,10485,9,1848.8898,1849.154,317.4867524601691,0.2642000000000735,False,False
toulouse,5,10000,10.160.0.36,10485,9,3718,7,10485,9,1852.6647,1852.9163,333.38632750390417,0.2516000000000531,False,False
toulouse,5,10000,10.160.0.37,10485,9,3875,10,10485,9,1856.4607,1856.7247,317.7272727273975,0.2639999999998963,False,False
toulouse,5,10000,10.160.0.38,10485,9,3718,7,10485,9,1860.2605,1860.4291,497.5088967972432,0.16859999999996944,False,False
toulouse,5,10000,10.160.0.39,10485,9,3867,10,10485,9,1864.115,1864.3871,308.2690187432118,0.2720999999999094,False,False
toulouse,5,10000,10.160.0.4,10485,9,3879,10,10485,9,1714.415,1714.6659,334.31646074132925,0.25090000000000146,False,False
toulouse,5,10000,10.160.0.40,10485,9,3718,7,10485,9,1868.0212,1868.2911,310.7817710262981,0.2699000000000069,False,False
toulouse,5,10000,10.160.0.41,10485,9,14171,17,20840,17,1871.905,11902.2295,0.01662159584168987,0.1712999999999738,False,False
toulouse,5,10000,10.160.0.42,10485,9,3718,7,10485,9,1875.9736,1876.1411,500.7761194029307,0.1675000000000182,False,False
toulouse,5,10000,10.160.0.43,10485,9,3718,7,10485,9,1879.8593,1880.1012,346.75485737910105,0.2418999999999869,False,False
toulouse,5,10000,10.160.0.44,10485,9,3718,7,10485,9,1884.0654,1884.238,485.979142525784,0.17260000000010223,False,False
toulouse,5,10000,10.160.0.45,10485,9,14171,17,20840,17,1889.0295,11919.129,0.016621968705295496,0.1755999999998039,False,False
toulouse,5,10000,10.160.0.46,10485,9,3718,7,10485,9,1893.1215,1893.4124,288.346510828498,0.2908999999999651,False,False
toulouse,5,10000,10.160.0.47,10485,9,14271,19,20840,17,1589.5538,11618.466,0.016623936542190486,0.3223000000000411,False,False
toulouse,5,10000,10.160.0.48,10485,9,3718,7,10485,9,1593.3535,1593.7062,237.82251204980582,0.3527000000001408,False,False
toulouse,5,10000,10.160.0.49,10485,9,3861,10,10485,9,1597.2671,1597.6434,222.90725484991245,0.37629999999990105,False,False
toulouse,5,10000,10.160.0.5,10485,9,3816,9,10485,9,1719.8761,1720.156,299.6784565916422,0.2798999999999978,False,False
toulouse,5,10000,10.160.0.50,10485,9,3718,7,10485,9,1601.1783,1601.539,232.54782367621638,0.3606999999999516,False,False
toulouse,5,10000,10.160.0.51,10485,9,3816,9,10485,9,1604.7517,1605.1161,230.18660812298455,0.36439999999993233,False,False
toulouse,5,10000,10.160.0.52,10485,9,3718,7,10485,9,1608.8097,1609.1862,222.78884462146766,0.3765000000000782,False,False
toulouse,5,10000,10.160.0.53,10485,9,14171,17,20840,17,1612.4482,11641.414,0.016623847695242912,0.4056000000000495,False,False
toulouse,5,10000,10.160.0.54,10485,9,14171,17,20840,17,1616.3108,11646.332,0.01662209846575399,0.29120000000011714,False,False
toulouse,5,10000,10.160.0.55,10485,9,3718,7,10485,9,1620.0958,1620.4528,234.95798319329646,0.3569999999999709,False,False
toulouse,5,10000,10.160.0.56,10485,9,3718,7,10485,9,1623.3082,1623.6377,254.5675265553462,0.32950000000005275,False,False
toulouse,5,10000,10.160.0.57,10485,9,3718,7,10485,9,1627.5167,1627.8665,239.79416809592695,0.34980000000018663,False,False
toulouse,5,10000,10.160.0.58,10485,9,14171,17,20840,17,1631.1914,11660.153,0.016623854657096305,0.4682999999999993,False,False
toulouse,5,10000,10.160.0.59,10485,9,3718,7,10485,9,1635.2587,1635.5977,247.43362831862655,0.3389999999999418,False,False
toulouse,5,10000,10.160.0.6,10485,9,3718,7,10485,9,1723.9501,1724.0078,1453.7261698423067,0.05770000000006803,False,False
toulouse,5,10000,10.160.0.60,10485,9,3718,7,10485,9,1639.264,1639.636,225.48387096769895,0.37200000000007094,False,False
toulouse,5,10000,10.160.0.61,10485,9,3718,7,10485,9,1643.1182,1643.5068,215.85177560461048,0.3886000000002241,False,False
toulouse,5,10000,10.160.0.62,10485,9,3816,9,10485,9,1800.9004,1801.1439,344.4763860369044,0.24350000000004002,False,False
toulouse,5,10000,10.160.0.63,10485,9,14269,19,20840,17,1804.7242,11834.795,0.01662201626732286,0.2606999999998152,False,False
toulouse,5,10000,10.160.0.64,10485,9,3816,9,10485,9,1809.0098,1809.179,495.74468085092843,0.1692000000000462,False,False
toulouse,5,10000,10.160.0.65,10485,9,3816,9,10485,9,1812.8164,1813.0787,319.78650400293327,0.2623000000000957,False,False
toulouse,5,10000,10.160.0.66,10485,9,3816,9,10485,9,1816.6914,1816.8589,500.7761194029307,0.1675000000000182,False,False
toulouse,5,10000,10.160.0.67,10485,9,14171,17,20840,17,1820.6239,11850.88,0.016621709190456267,0.25270000000000437,False,False
toulouse,5,10000,10.160.0.68,10485,9,14269,19,20840,17,1824.4304,11854.345,0.01662227512884307,0.2799999999999727,False,False
toulouse,5,10000,10.160.0.69,10485,9,3718,7,10485,9,1828.5698,1828.8352,316.05124340617976,0.26539999999999964,False,False
toulouse,5,10000,10.160.0.7,10485,9,3816,9,10485,9,1727.262,1727.4366,480.41237113386944,0.17460000000005493,False,False
toulouse,5,10000,10.160.0.70,10485,9,14171,17,20840,17,1832.4802,11862.475,0.01662214221686336,0.25109999999995125,False,False
toulouse,5,10000,10.160.0.71,10485,9,3718,7,10485,9,1837.166,1837.4414,304.5751633987033,0.27539999999999054,False,False
toulouse,5,10000,10.160.0.72,10485,9,3718,7,10485,9,1840.8704,1841.0852,390.50279329614693,0.21479999999996835,False,False
toulouse,5,10000,10.160.0.73,10485,9,3718,7,10485,9,1844.9414,1845.2189,302.2702702701118,0.2775000000001455,False,False
toulouse,5,10000,10.160.0.74,10485,9,3718,7,10485,9,1848.844,1849.1388,284.5318860245241,0.2947999999998956,False,False
toulouse,5,10000,10.160.0.75,10485,9,3718,7,10485,9,1853.733,1853.898,508.36363636374847,0.16499999999996362,False,False
toulouse,5,10000,10.160.0.76,10485,9,3718,7,10485,9,1857.7385,1857.98,347.3291925464583,0.2415000000000873,False,False
toulouse,5,10000,10.160.0.8,10485,9,3718,7,10485,9,1731.1278,1731.5294,208.86454183271266,0.4015999999999167,False,False
toulouse,5,10000,10.160.0.9,10485,9,3718,7,10485,9,1735.6207,1735.8713,334.7166799679741,0.25060000000007676,False,False
nantes,5,10000,10.176.0.10,10485,9,3718,7,10485,9,1985.7234,1985.9408,385.832566697336,0.21739999999999782,False,False
nantes,5,10000,10.176.0.11,10485,9,3718,7,10485,9,1992.5302,1992.6896,526.223337515667,0.1594000000000051,False,False
nantes,5,10000,10.176.0.12,10485,9,3718,7,10485,9,1998.0059,1998.2317,371.4791851196808,0.2257999999999356,False,False
nantes,5,10000,10.176.0.13,10485,9,3718,7,10485,9,2004.8853,2005.0259,596.5860597432043,0.1406000000001768,False,False
nantes,5,10000,10.176.0.14,10485,9,3718,7,10485,9,2010.2944,2010.5403,341.11427409531,0.24589999999989232,False,False
nantes,5,10000,10.176.0.15,10485,9,3718,7,10485,9,2017.0879,2017.272,455.62194459546726,0.18409999999994398,False,False
nantes,5,10000,10.176.0.16,10485,9,3718,7,10485,9,2022.9327,2023.077,581.2889812892627,0.14429999999993015,False,False
nantes,5,10000,10.176.0.17,10485,9,3718,7,10485,9,1824.8549,1825.0695,390.8667287977295,0.21460000000001855,False,False
nantes,5,10000,10.176.0.18,10485,9,3718,7,10485,9,1830.1758,1830.4126,354.22297297277817,0.23680000000013024,False,False
nantes,5,10000,10.176.0.19,10485,9,3718,7,10485,9,1836.4315,1836.6475,388.33333333311424,0.21600000000012187,False,False
nantes,5,10000,10.176.0.2,10485,9,3718,7,10485,9,1937.6295,1937.8557,370.82228116700617,0.22620000000006257,False,False
nantes,5,10000,10.176.0.20,10485,9,3718,7,10485,9,1842.5273,1842.7577,364.06249999977064,0.23040000000014516,False,False
nantes,5,10000,10.176.0.21,10485,9,3718,7,10485,9,1849.407,1849.6113,410.5726872244627,0.20430000000010295,False,False
nantes,5,10000,10.176.0.22,10485,9,3718,7,10485,9,1854.9907,1855.2059,389.7769516731016,0.21519999999986794,False,False
nantes,5,10000,10.176.0.23,10485,9,3718,7,10485,9,1861.5236,1861.7881,317.1266540642744,0.2644999999999982,False,False
nantes,5,10000,10.176.0.24,10485,9,3718,7,10485,9,1867.0599,1867.2869,369.51541850205757,0.22700000000008913,False,False
nantes,5,10000,10.176.0.25,10485,9,3718,7,10485,9,1873.7035,1873.9161,394.5437441207137,0.21259999999983847,False,False
