cluster,run_index,msg_size,start,end,duration
rennes,0,10000,5006.8857,5007.089,0.2033000000001266
rennes,0,10000,5006.8857,5060.1987,53.3130000000001
nancy,0,10000,5078.3853,5078.542,0.15670000000045547
nancy,0,10000,5078.3853,5137.9385,59.55320000000029
nantes,0,10000,4756.5103,4756.6826,0.17230000000017753
nantes,0,10000,4756.5103,4807.3086,50.79830000000038
rennes,0,10000,4965.8433,4966.0,0.15669999999954598
rennes,0,10000,4965.8433,5017.675,51.83169999999973
rennes,0,10000,4970.574,4970.7236,0.1496000000006461
rennes,0,10000,4970.574,5023.2744,52.70040000000063
rennes,0,10000,4975.732,4975.8853,0.1532999999999447
rennes,0,10000,4975.732,5029.0957,53.36369999999988
rennes,0,10000,4980.9707,4981.124,0.1532999999999447
rennes,0,10000,4980.9707,5032.099,51.12830000000031
rennes,0,10000,4985.294,4985.459,0.16499999999996362
rennes,0,10000,4985.294,5039.4507,54.156700000000455
rennes,0,10000,4965.521,4965.678,0.1570000000001528
rennes,0,10000,4965.521,5014.68,49.15900000000056
rennes,0,10000,4970.0806,4970.2397,0.15909999999985303
rennes,0,10000,4970.0806,5023.5938,53.513199999999415
rennes,0,10000,4974.8384,4975.006,0.1676000000006752
rennes,0,10000,4974.8384,5024.075,49.23660000000018
rennes,0,10000,4979.985,4980.1807,0.19570000000021537
rennes,0,10000,4979.985,5036.5063,56.52130000000034
rennes,0,10000,5011.877,5012.0786,0.20159999999941647
rennes,0,10000,5011.877,5062.4116,50.534599999999955
rennes,0,10000,4984.813,4984.9683,0.15530000000035216
rennes,0,10000,4984.813,5038.567,53.753999999999905
rennes,0,10000,4951.756,4951.85,0.09400000000005093
rennes,0,10000,4951.756,5007.7744,56.01839999999993
rennes,0,10000,4956.7275,4956.8174,0.08989999999994325
rennes,0,10000,4956.7275,5006.144,49.41650000000027
rennes,0,10000,4961.547,4961.7056,0.15860000000066066
rennes,0,10000,4961.547,5015.869,54.322000000000116
rennes,0,10000,4966.779,4966.8545,0.07549999999991996
rennes,0,10000,4966.779,5017.617,50.83799999999974
rennes,0,10000,4972.117,4972.2104,0.0933999999997468
rennes,0,10000,4972.117,5023.782,51.664999999999964
nancy,0,10000,5006.984,5007.059,0.0749999999998181
nancy,0,10000,5006.984,5066.1123,59.1282999999994
nancy,0,10000,5010.9385,5011.037,0.09850000000005821
nancy,0,10000,5010.9385,5065.9106,54.972099999999955
nancy,0,10000,5015.6816,5015.761,0.0794000000005326
nancy,0,10000,5015.6816,5072.1953,56.513700000000426
nancy,0,10000,5019.9536,5020.0317,0.07809999999972206
nancy,0,10000,5019.9536,5079.287,59.33340000000044
rennes,0,10000,5016.565,5016.714,0.14900000000034197
rennes,0,10000,5016.565,5066.2964,49.731400000000576
nancy,0,10000,5024.175,5024.255,0.07999999999992724
