cluster,run_index,msg_size,lost,total_msg_packets,loss_rate
nancy,0,10000000,28,8212,0.0034096444227959084
nancy,0,10000000,28,8212,0.0034096444227959084
nancy,0,10000000,28,8212,0.0034096444227959084
nancy,0,10000000,28,8212,0.0034096444227959084
nancy,0,10000000,28,8212,0.0034096444227959084
nancy,0,10000000,28,8212,0.0034096444227959084
lyon,0,10000000,28,8212,0.0034096444227959084
lyon,0,10000000,28,8212,0.0034096444227959084
lyon,0,10000000,28,8212,0.0034096444227959084
lyon,0,10000000,28,8212,0.0034096444227959084
nancy,0,10000000,28,8212,0.0034096444227959084
lyon,0,10000000,28,8212,0.0034096444227959084
nantes,0,10000000,38,8202,0.004633016337478664
nantes,0,10000000,38,8202,0.004633016337478664
nantes,0,10000000,38,8202,0.004633016337478664
nantes,0,10000000,38,8202,0.004633016337478664
nantes,0,10000000,38,8202,0.004633016337478664
lyon,0,10000000,28,8212,0.0034096444227959084
lyon,0,10000000,28,8212,0.0034096444227959084
lyon,0,10000000,28,8212,0.0034096444227959084
lyon,0,10000000,28,8212,0.0034096444227959084
nancy,0,10000000,28,8212,0.0034096444227959084
lyon,0,10000000,28,8212,0.0034096444227959084
lyon,0,10000000,28,8212,0.0034096444227959084
lyon,0,10000000,28,8212,0.0034096444227959084
lyon,0,10000000,28,8212,0.0034096444227959084
lyon,0,10000000,28,8212,0.0034096444227959084
lyon,0,10000000,28,8212,0.0034096444227959084
nantes,0,10000000,38,8202,0.004633016337478664
nantes,0,10000000,38,8202,0.004633016337478664
nantes,0,10000000,38,8202,0.004633016337478664
nantes,0,10000000,38,8202,0.004633016337478664
rennes,1,10000000,31,8206,0.003777723616865708
nancy,1,10000000,31,8206,0.003777723616865708
nantes,1,10000000,31,8206,0.003777723616865708
rennes,1,10000000,31,8206,0.003777723616865708
rennes,1,10000000,31,8206,0.003777723616865708
rennes,1,10000000,31,8206,0.003777723616865708
rennes,1,10000000,31,8206,0.003777723616865708
rennes,1,10000000,31,8206,0.003777723616865708
rennes,1,10000000,31,8206,0.003777723616865708
rennes,1,10000000,31,8206,0.003777723616865708
