time,cluster,msg_size,smoothed_rtt
0.020145,lyon,10000,333.0
29.046207,lyon,10000,14.84987
43.53207,lyon,10000,14.743535
57.551838,lyon,10000,14.6255865
71.339035,lyon,10000,14.512374
5061.78,lyon,10000,333.0
0.02164,nancy,10000,333.0
30.94841,nancy,10000,9.940467
40.341507,nancy,10000,9.778813
49.313232,nancy,10000,9.6408205
58.116684,nancy,10000,9.517961
5144.5806,nancy,10000,333.0
0.016595999,nancy,10000,333.0
31.05506,nancy,10000,9.609063
40.301003,nancy,10000,9.506626
49.408627,nancy,10000,9.397498
58.173042,nancy,10000,9.300097
4763.0234,nancy,10000,333.0
0.015048,nancy,10000,333.0
37.47302,nancy,10000,10.380891
46.30208,nancy,10000,10.150972
55.237297,nancy,10000,9.959888
63.93771,nancy,10000,9.783507
5120.3374,nancy,10000,333.0
0.014053,nancy,10000,333.0
42.4096,nancy,10000,11.875497
51.271152,nancy,10000,11.472823
59.94711,nancy,10000,11.100415
68.65061,nancy,10000,10.781864
5123.8125,nancy,10000,333.0
0.016822,nancy,10000,333.0
44.31755,nancy,10000,9.713943
53.210415,nancy,10000,9.571769
62.15857,nancy,10000,9.458271
70.89648,nancy,10000,9.349073
5127.8623,nancy,10000,333.0
0.017161999,nancy,10000,333.0
38.47255,nancy,10000,9.70559
47.996376,nancy,10000,9.587209
56.892494,nancy,10000,9.467437
65.68948,nancy,10000,9.365836
5132.105,nancy,10000,333.0
0.017412,nancy,10000,333.0
32.712612,nancy,10000,9.721717
41.60085,nancy,10000,9.581581
50.401775,nancy,10000,9.460222
59.147835,nancy,10000,9.352463
5136.305,nancy,10000,333.0
0.016542,rennes,10000,333.0
61.77495,rennes,10000,31.231995
77.22108,rennes,10000,29.22408
92.26118,rennes,10000,27.438484
107.31472,rennes,10000,25.871077
4993.065,rennes,10000,333.0
0.023320999,rennes,10000,333.0
64.54425,rennes,10000,29.433432
79.88418,rennes,10000,27.636671
94.899574,rennes,10000,26.046711
109.899956,rennes,10000,24.658361
4997.6206,rennes,10000,333.0
0.018826,rennes,10000,333.0
66.01045,rennes,10000,35.638714
81.44928,rennes,10000,33.07483
96.514755,rennes,10000,30.810799
111.43917,rennes,10000,28.81828
5002.9727,rennes,10000,333.0
0.023415,rennes,10000,333.0
71.61038,rennes,10000,36.394287
86.90685,rennes,10000,33.718105
102.12558,rennes,10000,31.371433
117.13415,rennes,10000,29.31006
5007.832,rennes,10000,333.0
0.026054,lyon,10000,333.0
29.268936,lyon,10000,14.810916
43.52603,lyon,10000,14.706638
57.528957,lyon,10000,14.602989
71.55146,lyon,10000,14.512834
5068.4395,lyon,10000,333.0
0.026565,rennes,10000,333.0
46.085545,rennes,10000,16.209923
61.482903,rennes,10000,16.062918
76.49314,rennes,10000,15.917686
91.38085,rennes,10000,15.781807
5012.648,rennes,10000,333.0
0.019974,nantes,10000,333.0
52.380737,nantes,10000,34.854103
69.484085,nantes,10000,32.57831
86.1748,nantes,10000,30.577368
102.765816,nantes,10000,28.811726
4987.9595,nantes,10000,333.0
0.033011,nantes,10000,333.0
37.84761,nantes,10000,17.866077
55.170315,nantes,10000,17.734846
72.050766,nantes,10000,17.597822
88.740776,nantes,10000,17.473738
4995.3896,nantes,10000,333.0
0.025592001,nantes,10000,333.0
35.05228,nantes,10000,17.456758
52.18124,nantes,10000,17.377338
68.93115,nantes,10000,17.284096
85.5822,nantes,10000,17.196495
5001.035,nantes,10000,333.0
0.029223,nantes,10000,333.0
35.049263,nantes,10000,17.62427
52.28796,nantes,10000,17.521914
69.2063,nantes,10000,17.415855
85.85456,nantes,10000,17.301344
5008.6064,nantes,10000,333.0
0.043993,nantes,10000,333.0
36.132294,nantes,10000,18.483362
53.331818,nantes,10000,18.273144
70.28305,nantes,10000,18.076202
87.10323,nantes,10000,17.902252
5013.6133,nantes,10000,333.0
0.01999,rennes,10000,333.0
52.164547,rennes,10000,22.918556
67.8237,rennes,10000,21.9403
82.908394,rennes,10000,21.070902
97.82026,rennes,10000,20.294216
4981.853,rennes,10000,333.0
0.017756,rennes,10000,333.0
56.24601,rennes,10000,22.163624
71.62126,rennes,10000,21.278736
86.72548,rennes,10000,20.490164
101.52673,rennes,10000,19.772364
4986.7163,rennes,10000,333.0
0.023083,rennes,10000,333.0
59.719627,rennes,10000,30.27475
75.247734,rennes,10000,28.368477
90.46405,rennes,10000,26.693941
105.46319,rennes,10000,25.225624
4991.9863,rennes,10000,333.0
0.026904,rennes,10000,333.0
62.31313,rennes,10000,27.968725
77.842865,rennes,10000,26.363708
92.9773,rennes,10000,24.936045
108.06262,rennes,10000,23.68812
4996.877,rennes,10000,333.0
0.034041002,lyon,10000,333.0
28.938776,lyon,10000,14.743334
43.161034,lyon,10000,14.640783
57.12069,lyon,10000,14.540386
71.0183,lyon,10000,14.445733
5073.701,lyon,10000,333.0
0.027648998,rennes,10000,333.0
67.99287,rennes,10000,28.732138
83.6738,rennes,10000,27.032364
98.909454,rennes,10000,25.526474
113.8189,rennes,10000,24.19256
5001.807,rennes,10000,333.0
0.026315,lyon,10000,333.0
28.804253,lyon,10000,14.731798
43.051388,lyon,10000,14.633666
57.030205,lyon,10000,14.536054
70.84579,lyon,10000,14.437707
4914.9585,lyon,10000,333.0
0.018450001,lyon,10000,333.0
28.921572,lyon,10000,14.769037
43.150887,lyon,10000,14.667045
57.2313,lyon,10000,14.562324
71.042885,lyon,10000,14.461245
4921.11,lyon,10000,333.0
0.021147,lyon,10000,333.0
28.917444,lyon,10000,14.746018
43.18995,lyon,10000,14.650211
57.245728,lyon,10000,14.545122
71.198814,lyon,10000,14.453336
4927.029,lyon,10000,333.0
0.026716,lyon,10000,333.0
29.090292,lyon,10000,14.850979
43.512375,lyon,10000,14.730662
57.473263,lyon,10000,14.620224
71.396996,lyon,10000,14.518469
4933.3677,lyon,10000,333.0
0.029243,lyon,10000,333.0
29.09571,lyon,10000,14.834786
43.38906,lyon,10000,14.71521
57.29999,lyon,10000,14.598525
71.15931,lyon,10000,14.493377
4939.3193,lyon,10000,333.0
0.013501,nancy,10000,333.0
31.240131,nancy,10000,9.54422
40.608955,nancy,10000,9.430863
49.397373,nancy,10000,9.317436
57.97136,nancy,10000,9.206657
4994.3276,nancy,10000,333.0
0.0136939995,nancy,10000,333.0
35.685745,nancy,10000,10.377846
44.738247,nancy,10000,10.1614485
53.54443,nancy,10000,9.954966
62.200138,nancy,10000,9.774397
4997.9097,nancy,10000,333.0
0.018410001,nancy,10000,333.0
30.679876,nancy,10000,11.203899
39.587708,nancy,10000,10.877826
48.447624,nancy,10000,10.592038
57.364937,nancy,10000,10.332296
5002.1216,nancy,10000,333.0
0.018438999,nancy,10000,333.0
35.9098,nancy,10000,11.94575
44.669865,nancy,10000,11.522793
53.287056,nancy,10000,11.150361
62.07446,nancy,10000,10.830903
5006.6313,nancy,10000,333.0
0.028308999,lyon,10000,333.0
29.012575,lyon,10000,14.812154
43.25462,lyon,10000,14.6985655
57.42392,lyon,10000,14.600023
71.30023,lyon,10000,14.502169
5080.696,lyon,10000,333.0
0.016368,nancy,10000,333.0
38.03625,nancy,10000,9.734961
47.67491,nancy,10000,9.621324
56.688217,nancy,10000,9.511566
65.27675,nancy,10000,9.390136
5010.974,nancy,10000,333.0
0.021853,rennes,10000,333.0
65.90371,rennes,10000,38.222717
81.182655,rennes,10000,35.31968
96.30264,rennes,10000,32.780323
111.25446,rennes,10000,30.535484
4829.2188,rennes,10000,333.0
0.021723,rennes,10000,333.0
69.55427,rennes,10000,37.56476
85.14986,rennes,10000,34.748783
100.343056,rennes,10000,32.273994
115.302925,rennes,10000,30.102528
4833.5835,rennes,10000,333.0
0.019132,rennes,10000,333.0
44.09889,rennes,10000,16.87094
59.356796,rennes,10000,16.630692
74.49183,rennes,10000,16.418386
89.5059,rennes,10000,16.226917
4838.7993,rennes,10000,333.0
0.024097001,rennes,10000,333.0
49.587772,rennes,10000,17.66596
64.94397,rennes,10000,17.342611
80.198,rennes,10000,17.051615
95.058105,rennes,10000,16.770641
