cluster,run_index,msg_size,start,end,duration
lyon,0,10000,5061.78,5061.923,0.1430000000000291
lyon,0,10000,5061.78,5107.939,46.15900000000056
nancy,0,10000,5144.5806,5144.6426,0.06199999999989814
nancy,0,10000,5144.5806,5199.1924,54.611799999999675
nancy,0,10000,4763.0234,4763.1313,0.10789999999997235
nancy,0,10000,4763.0234,4817.977,54.953599999999824
nancy,0,10000,5120.3374,5120.4873,0.14989999999943393
nancy,0,10000,5120.3374,5176.006,55.66859999999997
nancy,0,10000,5123.8125,5123.966,0.15350000000034925
nancy,0,10000,5123.8125,5174.1475,50.335000000000036
nancy,0,10000,5127.8623,5128.0156,0.1532999999999447
nancy,0,10000,5127.8623,5179.9453,52.08300000000054
nancy,0,10000,5132.105,5132.256,0.15100000000074942
nancy,0,10000,5132.105,5185.8975,53.79250000000047
nancy,0,10000,5136.305,5136.457,0.15200000000004366
nancy,0,10000,5136.305,5191.1094,54.80439999999999
rennes,0,10000,4993.065,4993.1416,0.07660000000032596
rennes,0,10000,4993.065,5038.594,45.52900000000045
rennes,0,10000,4997.6206,4997.756,0.13540000000011787
rennes,0,10000,4997.6206,5043.753,46.13239999999951
rennes,0,10000,5002.9727,5003.0454,0.07269999999971333
rennes,0,10000,5002.9727,5051.4053,48.43260000000009
rennes,0,10000,5007.832,5007.9243,0.0922999999993408
rennes,0,10000,5007.832,5053.964,46.13199999999961
lyon,0,10000,5068.4395,5068.6016,0.1620999999995547
lyon,0,10000,5068.4395,5118.682,50.24249999999938
rennes,0,10000,5012.648,5012.7607,0.11269999999967695
rennes,0,10000,5012.648,5060.92,48.271999999999935
nantes,0,10000,4987.9595,4988.0693,0.10980000000017753
nantes,0,10000,4987.9595,5035.16,47.20049999999992
nantes,0,10000,4995.3896,4995.4805,0.09089999999923748
nantes,0,10000,4995.3896,5044.076,48.686399999999594
nantes,0,10000,5001.035,5001.109,0.07400000000052387
nantes,0,10000,5001.035,5051.471,50.435999999999694
nantes,0,10000,5008.6064,5008.701,0.09460000000035507
nantes,0,10000,5008.6064,5054.388,45.78160000000025
nantes,0,10000,5013.6133,5013.688,0.07470000000012078
nantes,0,10000,5013.6133,5064.3105,50.69719999999961
rennes,0,10000,4981.853,4981.961,0.10800000000017462
rennes,0,10000,4981.853,5028.803,46.94999999999982
rennes,0,10000,4986.7163,4986.796,0.07970000000022992
rennes,0,10000,4986.7163,5035.6265,48.91020000000026
rennes,0,10000,4991.9863,4992.0957,0.10940000000027794
rennes,0,10000,4991.9863,5039.02,47.03370000000086
rennes,0,10000,4996.877,4997.004,0.12699999999949796
rennes,0,10000,4996.877,5043.0244,46.147399999999834
lyon,0,10000,5073.701,5073.8555,0.15449999999964348
lyon,0,10000,5073.701,5119.318,45.61700000000019
rennes,0,10000,5001.807,5001.9414,0.13439999999991414
rennes,0,10000,5001.807,5052.3667,50.55969999999979
lyon,0,10000,4914.9585,4915.102,0.14350000000013097
lyon,0,10000,4914.9585,4963.3003,48.34180000000015
lyon,0,10000,4921.11,4921.237,0.12700000000040745
lyon,0,10000,4921.11,4966.2065,45.09650000000056
lyon,0,10000,4927.029,4927.1655,0.13649999999961437
lyon,0,10000,4927.029,4976.291,49.261999999999716
lyon,0,10000,4933.3677,4933.4927,0.125
lyon,0,10000,4933.3677,4981.8013,48.4336000000003
lyon,0,10000,4939.3193,4939.4453,0.12600000000020373
lyon,0,10000,4939.3193,4984.61,45.29069999999956
nancy,0,10000,4994.3276,4994.4067,0.07909999999992579
nancy,0,10000,4994.3276,5049.873,55.54539999999997
nancy,0,10000,4997.9097,4998.051,0.14130000000022847
nancy,0,10000,4997.9097,5052.2876,54.3778999999995
nancy,0,10000,5002.1216,5002.231,0.10939999999936845
nancy,0,10000,5002.1216,5054.977,52.85539999999946
nancy,0,10000,5006.6313,5006.741,0.10969999999997526
nancy,0,10000,5006.6313,5058.7896,52.158300000000054
lyon,0,10000,5080.696,5080.848,0.15200000000004366
lyon,0,10000,5080.696,5128.9326,48.23660000000018
nancy,0,10000,5010.974,5011.069,0.09500000000025466
nancy,0,10000,5010.974,5067.005,56.03099999999995
rennes,0,10000,4829.2188,4829.3115,0.09270000000014988
rennes,0,10000,4829.2188,4879.0215,49.802700000000186
rennes,0,10000,4833.5835,4833.6772,0.09370000000035361
rennes,0,10000,4833.5835,4881.849,48.26550000000043
rennes,0,10000,4838.7993,4838.9795,0.18020000000069558
rennes,0,10000,4838.7993,4888.789,49.989700000000084
rennes,0,10000,4843.512,4843.626,0.11400000000048749
rennes,0,10000,4843.512,4889.0474,45.535400000000664
rennes,0,10000,4849.037,4849.118,0.08100000000013097
rennes,0,10000,4849.037,4895.084,46.04699999999957
rennes,0,10000,4881.1187,4881.276,0.15729999999985012
rennes,0,10000,4881.1187,4931.964,50.84529999999995
rennes,0,10000,4885.5967,4885.737,0.14030000000002474
rennes,0,10000,4885.5967,4935.3984,49.80169999999998
rennes,0,10000,4891.199,4891.357,0.15800000000035652
rennes,0,10000,4891.199,4937.9927,46.79370000000017
rennes,0,10000,4896.3354,4896.483,0.14760000000023865
rennes,0,10000,4896.3354,4943.0312,46.69580000000042
lyon,0,10000,5086.748,5086.8994,0.15140000000064902
lyon,0,10000,5086.748,5136.506,49.75800000000072
rennes,0,10000,4901.679,4901.949,0.26999999999952706
rennes,0,10000,4901.679,4951.22,49.54100000000017
nantes,0,10000,4825.239,4825.3735,0.13450000000011642
nantes,0,10000,4825.239,4876.073,50.83400000000074
nantes,0,10000,4832.3203,4832.455,0.13469999999961146
nantes,0,10000,4832.3203,4880.8936,48.57330000000002
nantes,0,10000,4837.8203,4837.956,0.1356999999998152
nantes,0,10000,4837.8203,4885.5083,47.6880000000001
nantes,0,10000,4845.2954,4845.449,0.15359999999964202
nantes,0,10000,4845.2954,4896.094,50.79860000000008
nantes,0,10000,4850.4077,4850.578,0.17030000000067957
nantes,0,10000,4850.4077,4897.9136,47.50590000000011
lyon,0,10000,4790.2954,4790.478,0.18260000000009313
lyon,0,10000,4790.2954,4839.453,49.15760000000046
lyon,0,10000,4795.6304,4795.7104,0.07999999999992724
lyon,0,10000,4795.6304,4841.165,45.534599999999955
lyon,0,10000,4802.785,4802.9355,0.15049999999973807
lyon,0,10000,4802.785,4847.818,45.03300000000036
lyon,0,10000,4808.781,4808.965,0.18400000000019645
lyon,0,10000,4808.781,4853.674,44.89300000000003
nancy,0,10000,5128.245,5128.3013,0.056300000000192085
