time,run_index,msg_size,cwnd
12870.142,0,10000000,115695
13116.893,0,10000000,117045
13234.186,0,10000000,118395
13365.985,0,10000000,119745
13613.763,0,10000000,121095
13732.413,0,10000000,122445
13982.431,0,10000000,123795
14101.797,0,10000000,125145
14353.354,0,10000000,126495
14472.666,0,10000000,127845
14724.175,0,10000000,129195
14844.549,0,10000000,130545
15098.264,0,10000000,131895
15218.93,0,10000000,133245
15474.826,0,10000000,134595
15596.927,0,10000000,135945
15851.204,0,10000000,137295
15969.599,0,10000000,138645
16220.515,0,10000000,139995
16334.873,0,10000000,141345
16585.164,0,10000000,142695
16700.744,0,10000000,144045
16949.822,0,10000000,145395
17065.201,0,10000000,146745
17314.748,0,10000000,148095
17429.291,0,10000000,149445
17677.473,0,10000000,150795
17791.584,0,10000000,152145
17911.861,0,10000000,153495
17974.234,0,10000000,154845
18039.49,0,10000000,156195
18100.053,0,10000000,157545
18160.752,0,10000000,158895
18221.559,0,10000000,160245
18283.227,0,10000000,161595
18345.125,0,10000000,162945
18408.297,0,10000000,164295
18471.611,0,10000000,165645
18534.342,0,10000000,166995
4627.089,1,10000000,14850
4657.375,1,10000000,10395
4744.1606,1,10000000,11745
4835.966,1,10000000,13095
4924.6304,1,10000000,14445
5024.3647,1,10000000,15795
5085.278,1,10000000,17145
5119.052,1,10000000,18495
5152.3315,1,10000000,19845
5188.281,1,10000000,21195
5225.4404,1,10000000,22545
5264.2163,1,10000000,23895
5304.955,1,10000000,25245
5347.065,1,10000000,26595
5391.086,1,10000000,27945
5435.9414,1,10000000,29295
5482.28,1,10000000,30645
5529.422,1,10000000,31995
5581.488,1,10000000,33345
5655.711,1,10000000,34695
5707.692,1,10000000,36045
5762.618,1,10000000,37395
5817.1436,1,10000000,38745
5873.9673,1,10000000,40095
5931.5464,1,10000000,41445
5990.914,1,10000000,42795
6051.486,1,10000000,44145
6113.4663,1,10000000,45495
6176.5605,1,10000000,46845
6241.118,1,10000000,48195
6306.939,1,10000000,49545
6374.7026,1,10000000,50895
6443.257,1,10000000,52245
6513.0977,1,10000000,53595
6584.6436,1,10000000,54945
6656.6416,1,10000000,56295
6730.568,1,10000000,57645
6805.079,1,10000000,58995
6881.0938,1,10000000,60345
6958.499,1,10000000,61695
7104.749,1,10000000,63045
7185.391,1,10000000,64395
7273.3516,1,10000000,65745
7360.5874,1,10000000,67095
7446.339,1,10000000,68445
7569.8247,1,10000000,69795
7790.326,1,10000000,71145
7886.227,1,10000000,72495
7989.8926,1,10000000,73845
8096.568,1,10000000,75195
8198.587,1,10000000,76545
8301.709,1,10000000,77895
8406.828,1,10000000,79245
8606.334,1,10000000,80595
8706.8,1,10000000,81945
8815.42,1,10000000,83295
9026.409,1,10000000,84645
9131.242,1,10000000,85995
9244.001,1,10000000,87345
9458.163,1,10000000,88695
9566.38,1,10000000,90045
9682.643,1,10000000,91395
9902.809,1,10000000,92745
10012.656,1,10000000,94095
10132.611,1,10000000,95445
10359.04,1,10000000,96795
10471.847,1,10000000,98145
10592.459,1,10000000,99495
10715.421,1,10000000,100845
10837.755,1,10000000,102195
10961.1,1,10000000,103545
11085.458,1,10000000,104895
11209.988,1,10000000,106245
11339.694,1,10000000,107595
11579.038,1,10000000,108945
11698.355,1,10000000,110295
11827.497,1,10000000,111645
12074.603,1,10000000,112995
12195.874,1,10000000,114345
12326.447,1,10000000,115695
12575.306,1,10000000,117045
12698.3955,1,10000000,118395
12831.166,1,10000000,119745
13082.617,1,10000000,121095
13208.83,1,10000000,122445
13344.358,1,10000000,123795
13600.141,1,10000000,125145
13727.63,1,10000000,126495
13865.424,1,10000000,127845
14122.369,1,10000000,129195
14250.53,1,10000000,130545
14526.172,1,10000000,131895
14794.631,1,10000000,133245
14933.671,1,10000000,134595
15194.174,1,10000000,135945
15321.839,1,10000000,137295
15462.409,1,10000000,138645
15731.808,1,10000000,139995
16006.174,1,10000000,141345
16279.945,1,10000000,142695
16419.713,1,10000000,144045
16674.43,1,10000000,145395
16796.99,1,10000000,146745
16932.994,1,10000000,148095
17182.93,1,10000000,149445
17305.475,1,10000000,150795
17431.205,1,10000000,152145
17494.494,1,10000000,153495
17555.967,1,10000000,154845
17619.518,1,10000000,156195
17677.828,1,10000000,157545
17740.568,1,10000000,158895
17801.38,1,10000000,160245
17863.34,1,10000000,161595
17925.09,1,10000000,162945
17986.568,1,10000000,164295
18049.664,1,10000000,165645
18110.281,1,10000000,166995
4625.6924,2,10000000,14850
4654.2173,2,10000000,10395
4741.7554,2,10000000,11745
4882.3667,2,10000000,13095
5002.1426,2,10000000,14445
5066.811,2,10000000,15795
5102.3613,2,10000000,17145
5139.6616,2,10000000,18495
5178.78,2,10000000,19845
5219.21,2,10000000,21195
5261.99,2,10000000,22545
5309.2344,2,10000000,23895
5355.3193,2,10000000,25245
5403.773,2,10000000,26595
5456.2617,2,10000000,27945
5523.712,2,10000000,29295
5574.325,2,10000000,30645
5626.634,2,10000000,31995
5680.8335,2,10000000,33345
5782.9683,2,10000000,34695
5836.737,2,10000000,36045
5897.3345,2,10000000,37395
6012.4634,2,10000000,38745
6069.193,2,10000000,40095
6132.6753,2,10000000,41445
6253.03,2,10000000,42795
6313.6597,2,10000000,44145
6381.6914,2,10000000,45495
6510.882,2,10000000,46845
6574.576,2,10000000,48195
6646.0576,2,10000000,49545
6783.617,2,10000000,50895
6851.064,2,10000000,52245
6927.5205,2,10000000,53595
7072.1123,2,10000000,54945
7144.134,2,10000000,56295
7223.893,2,10000000,57645
7374.815,2,10000000,58995
7448.1006,2,10000000,60345
7530.8687,2,10000000,61695
7690.3228,2,10000000,63045
7803.0864,2,10000000,64395
8015.729,2,10000000,65745
8095.031,2,10000000,67095
8186.0874,2,10000000,68445
8362.619,2,10000000,69795
8453.417,2,10000000,71145
8554.747,2,10000000,72495
8749.873,2,10000000,73845
8844.366,2,10000000,75195
9044.539,2,10000000,76545
9142.089,2,10000000,77895
9251.19,2,10000000,79245
9458.187,2,10000000,80595
9557.334,2,10000000,81945
9668.778,2,10000000,83295
9882.304,2,10000000,84645
9986.165,2,10000000,85995
10100.043,2,10000000,87345
10420.596,2,10000000,88695
10627.255,2,10000000,90045
10952.831,2,10000000,91395
11061.439,2,10000000,92745
11295.598,2,10000000,94095
11405.883,2,10000000,95445
11640.014,2,10000000,96795
11752.603,2,10000000,98145
11992.529,2,10000000,99495
12105.713,2,10000000,100845
12346.81,2,10000000,102195
12462.123,2,10000000,103545
12706.442,2,10000000,104895
12823.006,2,10000000,106245
12953.831,2,10000000,107595
13204.311,2,10000000,75316
13250.376,2,10000000,107595
17694.111,2,10000000,108945
17962.61,2,10000000,110295
18094.055,2,10000000,111645
18237.512,2,10000000,112995
18503.883,2,10000000,114345
18635.348,2,10000000,115695
18778.121,2,10000000,117045
19047.4,2,10000000,118395
19178.832,2,10000000,119745
19322.35,2,10000000,121095
19593.256,2,10000000,122445
19725.377,2,10000000,123795
19858.277,2,10000000,125145
19910.998,2,10000000,126495
19962.469,2,10000000,127845
20014.924,2,10000000,129195
20067.44,2,10000000,130545
20120.828,2,10000000,131895
20172.62,2,10000000,133245
20224.62,2,10000000,134595
20276.062,2,10000000,135945
20327.965,2,10000000,137295
20382.508,2,10000000,138645
20436.346,2,10000000,139995
20493.068,2,10000000,141345
20549.248,2,10000000,142695
20604.115,2,10000000,144045
4625.241,3,10000000,14850
4639.4873,3,10000000,10395
5855.1704,3,10000000,11745
5913.7188,3,10000000,13095
6036.208,3,10000000,14445
6164.3022,3,10000000,15795
6230.83,3,10000000,17145
6299.945,3,10000000,18495
6369.8647,3,10000000,19845
6440.947,3,10000000,21195
6514.821,3,10000000,22545
6589.72,3,10000000,23895
6666.4033,3,10000000,25245
6744.408,3,10000000,26595
6824.7886,3,10000000,27945
6904.9053,3,10000000,29295
6985.5444,3,10000000,30645
7066.4966,3,10000000,31995
7147.502,3,10000000,33345
7229.5933,3,10000000,34695
7313.0986,3,10000000,36045
7399.5605,3,10000000,37395
7494.886,3,10000000,38745
7623.1157,3,10000000,40095
7712.7393,3,10000000,41445
7803.5386,3,10000000,42795
7895.685,3,10000000,44145
7988.8545,3,10000000,45495
8084.2314,3,10000000,46845
8180.319,3,10000000,48195
8277.627,3,10000000,49545
8377.007,3,10000000,50895
8476.924,3,10000000,52245
8578.462,3,10000000,53595
8680.962,3,10000000,54945
8784.363,3,10000000,56295
8889.301,3,10000000,57645
8994.423,3,10000000,58995
9100.748,3,10000000,60345
9210.202,3,10000000,61695
9434.503,3,10000000,63045
9549.608,3,10000000,64395
9662.709,3,10000000,65745
9778.606,3,10000000,67095
9893.429,3,10000000,68445
10013.688,3,10000000,69795
10140.494,3,10000000,71145
10269.179,3,10000000,72495
10516.399,3,10000000,73845
10643.794,3,10000000,75195
10781.153,3,10000000,76545
10922.348,3,10000000,77895
11182.303,3,10000000,79245
11313.437,3,10000000,80595
11451.536,3,10000000,81945
11590.711,3,10000000,83295
11731.021,3,10000000,84645
12001.949,3,10000000,85995
12136.686,3,10000000,87345
12281.444,3,10000000,88695
12558.073,3,10000000,90045
12695.449,3,10000000,91395
12845.619,3,10000000,92745
13127.737,3,10000000,94095
13267.513,3,10000000,95445
13419.949,3,10000000,96795
13706.441,3,10000000,98145
13848.806,3,10000000,99495
14157.288,3,10000000,100845
14458.748,3,10000000,102195
14615.7295,3,10000000,103545
14914.584,3,10000000,104895
15062.27,3,10000000,106245
15222.187,3,10000000,107595
15523.466,3,10000000,108945
15672.366,3,10000000,110295
15832.307,3,10000000,111645
16138.4375,3,10000000,112995
16287.941,3,10000000,114345
16451.71,3,10000000,115695
16758.977,3,10000000,117045
16911.195,3,10000000,118395
17075.654,3,10000000,119745
17396.035,3,10000000,121095
17559.496,3,10000000,122445
17724.69,3,10000000,123795
18036.734,3,10000000,125145
18190.238,3,10000000,126495
18357.752,3,10000000,127845
18674.564,3,10000000,129195
18829.717,3,10000000,130545
18999.586,3,10000000,131895
19317.04,3,10000000,133245
19471.73,3,10000000,134595
19640.22,3,10000000,135945
19960.13,3,10000000,137295
20111.916,3,10000000,138645
20413.424,3,10000000,139995
20559.92,3,10000000,141345
20720.47,3,10000000,142695
21020.654,3,10000000,144045
21166.328,3,10000000,145395
21327.406,3,10000000,146745
21477.09,3,10000000,148095
21534.906,3,10000000,149445
21590.994,3,10000000,150795
21651.773,3,10000000,152145
21716.137,3,10000000,106501
21786.82,3,10000000,152145
4616.534,4,10000000,14850
4648.498,4,10000000,10395
4730.605,4,10000000,11745
4827.3027,4,10000000,13095
4920.531,4,10000000,14445
5016.0015,4,10000000,15795
5050.8726,4,10000000,17145
5087.4067,4,10000000,18495
5125.476,4,10000000,19845
5164.887,4,10000000,21195
5206.1714,4,10000000,22545
5249.115,4,10000000,23895
5293.7554,4,10000000,25245
5340.1064,4,10000000,26595
5388.1553,4,10000000,27945
5436.7437,4,10000000,29295
5487.135,4,10000000,30645
5594.269,4,10000000,31995
5643.3027,4,10000000,33345
5697.252,4,10000000,34695
5752.14,4,10000000,36045
5809.927,4,10000000,37395
5867.3804,4,10000000,38745
5926.844,4,10000000,40095
5986.875,4,10000000,41445
6048.6157,4,10000000,42795
6111.669,4,10000000,44145
6176.093,4,10000000,45495
6241.3633,4,10000000,46845
6308.4966,4,10000000,48195
6376.6533,4,10000000,49545
6446.0566,4,10000000,50895
6517.0796,4,10000000,52245
6589.343,4,10000000,53595
6662.999,4,10000000,54945
6737.867,4,10000000,56295
6814.6753,4,10000000,57645
6959.0156,4,10000000,58995
7037.836,4,10000000,60345
7123.757,4,10000000,61695
7289.108,4,10000000,63045
7417.914,4,10000000,64395
7505.5684,4,10000000,65745
7670.3335,4,10000000,67095
7753.51,4,10000000,68445
7846.952,4,10000000,69795
7945.3276,4,10000000,71145
8047.3955,4,10000000,72495
8148.141,4,10000000,73845
8252.218,4,10000000,75195
8450.706,4,10000000,76545
8550.026,4,10000000,77895
8657.206,4,10000000,79245
8865.249,4,10000000,80595
8968.293,4,10000000,81945
9080.75,4,10000000,83295
9294.357,4,10000000,84645
9400.413,4,10000000,85995
9516.48,4,10000000,87345
9740.346,4,10000000,88695
9849.4,4,10000000,90045
9968.149,4,10000000,91395
10196.504,4,10000000,92745
10307.956,4,10000000,94095
10430.435,4,10000000,95445
10665.514,4,10000000,96795
10780.052,4,10000000,98145
10906.192,4,10000000,99495
11147.947,4,10000000,100845
11264.051,4,10000000,102195
11393.48,4,10000000,103545
11638.473,4,10000000,104895
11757.881,4,10000000,106245
11888.054,4,10000000,107595
12137.684,4,10000000,108945
12258.874,4,10000000,110295
12391.505,4,10000000,111645
12647.803,4,10000000,112995
12769.845,4,10000000,114345
12906.005,4,10000000,115695
13164.86,4,10000000,117045
13288.178,4,10000000,118395
13424.488,4,10000000,119745
13685.677,4,10000000,121095
13811.352,4,10000000,122445
13950.687,4,10000000,123795
14215.23,4,10000000,125145
14342.576,4,10000000,126495
14484.217,4,10000000,127845
14750.583,4,10000000,129195
14879.699,4,10000000,130545
15023.715,4,10000000,131895
15292.423,4,10000000,133245
15421.908,4,10000000,134595
15566.588,4,10000000,135945
15834.929,4,10000000,137295
15960.949,4,10000000,138645
16219.568,4,10000000,139995
16341.629,4,10000000,141345
16478.469,4,10000000,142695
16732.572,4,10000000,144045
16854.727,4,10000000,145395
16991.816,4,10000000,146745
17256.4,4,10000000,102721
18161.316,4,10000000,146745
4603.3794,5,10000000,14850
4636.8867,5,10000000,10395
4703.084,5,10000000,11745
4782.8774,5,10000000,13095
4867.2646,5,10000000,14445
4964.7876,5,10000000,15795
5017.868,5,10000000,17145
5046.423,5,10000000,18495
5109.5825,5,10000000,19845
5141.584,5,10000000,21195
5176.986,5,10000000,22545
5214.338,5,10000000,23895
5253.2656,5,10000000,25245
5293.7974,5,10000000,26595
5336.1157,5,10000000,27945
5379.277,5,10000000,29295
5423.6616,5,10000000,30645
5469.357,5,10000000,31995
5515.821,5,10000000,33345
5588.3804,5,10000000,34695
5637.4653,5,10000000,36045
5690.3096,5,10000000,37395
5742.7476,5,10000000,38745
5796.0776,5,10000000,40095
5851.098,5,10000000,41445
5907.2153,5,10000000,42795
5965.042,5,10000000,44145
6023.6333,5,10000000,45495
6136.3027,5,10000000,46845
6201.074,5,10000000,48195
6270.688,5,10000000,49545
6344.1577,5,10000000,50895
6471.8457,5,10000000,52245
6536.807,5,10000000,53595
6608.01,5,10000000,54945
6743.0376,5,10000000,56295
6811.13,5,10000000,57645
6886.2324,5,10000000,58995
7027.754,5,10000000,60345
7100.8286,5,10000000,61695
7179.8296,5,10000000,63045
7260.8784,5,10000000,64395
7420.635,5,10000000,65745
7497.985,5,10000000,67095
7581.689,5,10000000,68445
7704.079,5,10000000,69795
7924.7676,5,10000000,71145
