run_index,msg_size,time
0,100000,3639.8393
0,100000,3639.849
0,100000,3639.8581
0,100000,3639.8678
0,100000,3640.1
0,100000,3640.1171999999997
0,100000,3640.1212
0,100000,3640.1252
0,100000,3640.1286
0,100000,3640.1322
0,100000,3639.8702
0,100000,3639.9053
0,100000,3639.9161
0,100000,3639.9248
0,100000,3639.9489999999996
0,100000,3639.9528999999998
0,100000,3640.9561
0,100000,3640.9914999999996
0,100000,3641.0031999999997
0,100000,3641.013
0,100000,3641.0218
0,100000,3641.0315
0,100000,3639.3576
0,100000,3639.3929
0,100000,3639.4044
0,100000,3639.4137
0,100000,3639.4232
0,100000,3639.4332
0,100000,3639.7219
0,100000,3639.7556
0,100000,3639.7671
0,100000,3639.7761
0,100000,3639.7851
0,100000,3639.7952
0,100000,3637.4728999999998
0,100000,3637.48
0,100000,3637.4907
0,100000,3637.4939
0,100000,3637.4974
0,100000,3637.5004
0,100000,3639.0186000000003
0,100000,3639.0542000000005
0,100000,3639.0664
0,100000,3639.0759000000003
0,100000,3639.0852000000004
0,100000,3639.0952
0,100000,3640.3250000000003
0,100000,3640.3422
0,100000,3640.3472
0,100000,3640.3504000000003
0,100000,3640.3538000000003
0,100000,3640.3574000000003
0,100000,3638.3853999999997
0,100000,3638.4185999999995
0,100000,3638.4289
0,100000,3638.4383999999995
0,100000,3638.4471999999996
0,100000,3638.4565
0,100000,3638.7123
0,100000,3638.7467
0,100000,3638.7585
0,100000,3638.7682
0,100000,3638.7775
0,100000,3638.7870000000003
0,100000,3639.2111999999997
0,100000,3639.2464
0,100000,3639.2576
0,100000,3639.2676
0,100000,3639.2759
0,100000,3639.2857
0,100000,3640.0917999999997
0,100000,3640.107
0,100000,3640.1115999999997
0,100000,3640.1151999999997
0,100000,3640.1186
0,100000,3640.122
0,100000,3640.1237
0,100000,3640.1376999999998
0,100000,3640.1421
0,100000,3640.1455
0,100000,3640.1486999999997
0,100000,3640.1522999999997
0,100000,3637.9703
0,100000,3637.984
0,100000,3637.9883
0,100000,3637.9915
0,100000,3637.9944
0,100000,3637.9978
0,100000,3638.8799
0,100000,3638.9125999999997
0,100000,3638.9238
0,100000,3638.9328
0,100000,3638.9411
0,100000,3638.9503999999997
0,100000,3640.4394
0,100000,3640.4533
0,100000,3640.458
0,100000,3640.4614
0,100000,3640.4643
0,100000,3640.4682000000003
0,100000,3637.6512000000002
0,100000,3637.6817
0,100000,3637.6905
0,100000,3637.6937000000003
0,100000,3637.6977
0,100000,3637.701
0,100000,3637.4121
0,100000,3637.4551
0,100000,3637.4647999999997
0,100000,3637.4741
0,100000,3637.4831
0,100000,3637.4927
0,100000,3638.7633
0,100000,3638.8081
0,100000,3638.8199
0,100000,3638.8287
0,100000,3638.8374000000003
0,100000,3638.8473000000004
0,100000,3640.5872
0,100000,3640.6014999999998
0,100000,3640.605
0,100000,3640.6074
0,100000,3640.6097999999997
0,100000,3640.6128
0,100000,3640.2819999999997
0,100000,3640.2998
0,100000,3640.305
0,100000,3640.3084
0,100000,3640.312
0,100000,3640.3156999999997
0,100000,3640.2563999999998
0,100000,3640.2749
0,100000,3640.2805999999996
0,100000,3640.2844999999998
0,100000,3640.2886999999996
0,100000,3640.2929
0,100000,3638.1251
0,100000,3638.1467000000002
0,100000,3638.1577
0,100000,3638.1670000000004
0,100000,3638.1758
0,100000,3638.1851
0,100000,3638.3215999999998
0,100000,3638.3388
0,100000,3638.3496
0,100000,3638.3588999999997
0,100000,3638.3678999999997
0,100000,3638.3765999999996
0,100000,3639.7693
0,100000,3639.803
0,100000,3639.8137
0,100000,3639.823
0,100000,3639.8321
0,100000,3639.8417
0,100000,3639.0944999999997
0,100000,3639.1306
0,100000,3639.143
0,100000,3639.153
0,100000,3639.1621
0,100000,3639.1721
0,100000,3639.9243
0,100000,3639.9601
0,100000,3639.9708
0,100000,3639.9800999999998
0,100000,3639.9889
0,100000,3639.9979
0,100000,3639.6423999999997
0,100000,3639.6763
0,100000,3639.6865
0,100000,3639.6956999999998
0,100000,3639.7047
0,100000,3639.7147
1,100000,3655.2846
1,100000,3655.3215999999998
1,100000,3655.3345999999997
1,100000,3655.3442
1,100000,3655.3538
1,100000,3655.3635999999997
1,100000,3651.1916
1,100000,3651.2267999999995
1,100000,3651.2387
1,100000,3651.2483
1,100000,3651.2585
1,100000,3651.2690000000002
1,100000,3647.8174500000005
1,100000,3647.8398500000003
1,100000,3647.8452500000003
1,100000,3647.84965
1,100000,3647.85375
1,100000,3647.85815
1,100000,3643.5110000000004
1,100000,3643.541
1,100000,3643.5527
1,100000,3643.563
1,100000,3643.5730000000003
1,100000,3643.5837
1,100000,3650.4236999999994
1,100000,3650.4689
1,100000,3650.4775
1,100000,3650.4827999999998
1,100000,3650.4876999999997
1,100000,3650.4928
1,100000,3646.32135
1,100000,3646.34325
1,100000,3646.34915
1,100000,3646.3535500000003
1,100000,3646.35845
1,100000,3646.36315
1,100000,3648.2531
1,100000,3648.2707
1,100000,3648.2758999999996
1,100000,3648.2797
1,100000,3648.2837
1,100000,3648.2870999999996
1,100000,3650.1873000000005
1,100000,3650.21
1,100000,3650.2157000000007
1,100000,3650.2203
1,100000,3650.2249
1,100000,3650.2293
1,100000,3649.87125
1,100000,3649.91295
1,100000,3649.92475
1,100000,3649.9342500000002
1,100000,3649.9437500000004
1,100000,3649.9537500000006
1,100000,3647.70255
1,100000,3647.74265
1,100000,3647.74995
1,100000,3647.75435
1,100000,3647.75845
1,100000,3647.76285
1,100000,3647.4466
1,100000,3647.4642
1,100000,3647.4701
1,100000,3647.4748
1,100000,3647.4796
1,100000,3647.4845
1,100000,3642.38735
1,100000,3642.41785
1,100000,3642.4293500000003
1,100000,3642.4398499999998
1,100000,3642.4500500000004
1,100000,3642.46105
1,100000,3642.65215
1,100000,3642.6826499999997
1,100000,3642.6938499999997
1,100000,3642.7580499999995
1,100000,3642.7639499999996
1,100000,3642.7684499999996
1,100000,3649.0246500000003
1,100000,3649.0459499999997
1,100000,3649.0512499999995
1,100000,3649.05515
1,100000,3649.0594499999997
1,100000,3649.0634499999996
1,100000,3647.08415
1,100000,3647.11425
1,100000,3647.12615
1,100000,3647.13625
1,100000,3647.14685
1,100000,3647.15765
1,100000,3647.223
1,100000,3647.2652
1,100000,3647.2771000000002
1,100000,3647.2870000000003
1,100000,3647.2964
1,100000,3647.3064000000004
1,100000,3645.7374499999996
1,100000,3645.7536499999997
1,100000,3645.75925
1,100000,3645.7639500000005
1,100000,3645.7814500000004
1,100000,3645.78745
1,100000,3650.4376
1,100000,3650.4735
1,100000,3650.4847
1,100000,3650.4942
1,100000,3650.504
1,100000,3650.607
1,100000,3646.4131500000003
1,100000,3646.43685
1,100000,3646.4424500000005
1,100000,3646.44755
1,100000,3646.45255
1,100000,3646.45755
1,100000,3650.7514
1,100000,3650.7843
1,100000,3650.7955999999995
1,100000,3650.8054999999995
1,100000,3650.8152999999998
1,100000,3650.8259
1,100000,3644.0696
1,100000,3644.1002
1,100000,3644.1116
1,100000,3644.1998
1,100000,3644.2133999999996
1,100000,3644.2239
1,100000,3643.6104
1,100000,3643.6429
1,100000,3643.654
1,100000,3643.6641
1,100000,3643.6744
1,100000,3643.7282
1,100000,3649.7693499999996
1,100000,3649.8512499999997
1,100000,3649.86615
1,100000,3649.87615
1,100000,3649.8862499999996
1,100000,3649.89675
1,100000,3644.2394
1,100000,3644.2691
1,100000,3644.2804
1,100000,3644.2904
1,100000,3644.2998
1,100000,3644.3107
1,100000,3643.3958000000002
1,100000,3643.4283
1,100000,3643.4401
1,100000,3643.4507000000003
1,100000,3643.4623
1,100000,3648.9197999999997
1,100000,3648.9516
1,100000,3648.9626
1,100000,3648.9726
1,100000,3648.9825
1,100000,3648.9928
1,100000,3646.7792
1,100000,3646.8091999999997
1,100000,3646.8202
1,100000,3646.8298999999997
1,100000,3646.8394
1,100000,3646.8495000000003
1,100000,3644.0791500000005
1,100000,3644.10995
1,100000,3644.1226500000002
1,100000,3644.1339500000004
1,100000,3644.14465
1,100000,3644.15665
1,100000,3649.9362
1,100000,3649.9721
1,100000,3649.9845000000005
1,100000,3649.9941
1,100000,3650.0033000000003
1,100000,3650.0131
1,100000,3644.2649
1,100000,3644.2956000000004
1,100000,3644.307
1,100000,3644.3171
1,100000,3644.327
1,100000,3644.3370999999997
1,100000,3642.1021499999997
1,100000,3642.1331499999997
1,100000,3642.1443499999996
1,100000,3642.15435
1,100000,3642.16395
1,100000,3642.1744499999995
1,100000,3650.0742
1,100000,3650.1048
1,100000,3650.1168000000002
1,100000,3650.1272
1,100000,3650.1372
1,100000,3650.148
1,100000,3644.759
1,100000,3644.7911000000004
1,100000,3644.8024
1,100000,3644.8126
1,100000,3644.8229
1,100000,3644.8331
1,100000,3642.6295999999998
1,100000,3642.6600999999996
1,100000,3642.6713999999997
1,100000,3642.6818999999996
1,100000,3642.6921999999995
1,100000,3642.7028999999998
1,100000,3646.35685
1,100000,3646.39645
1,100000,3646.4077500000003
1,100000,3646.41745
1,100000,3646.42675
1,100000,3646.43705
1,100000,3646.1063
1,100000,3646.1241
1,100000,3646.1296
1,100000,3646.1341
1,100000,3646.1391000000003
1,100000,3648.1398499999996
1,100000,3648.17285
1,100000,3648.18495
1,100000,3648.1956499999997
1,100000,3648.20615
1,100000,3648.2176499999996
1,100000,3643.648
1,100000,3643.6645
1,100000,3643.6706999999997
1,100000,3643.6751999999997
1,100000,3643.6795
1,100000,3643.684
1,100000,3646.1313
1,100000,3646.1553999999996
1,100000,3646.1612999999998
1,100000,3646.1659
1,100000,3646.1702999999998
1,100000,3646.1755999999996
1,100000,3652.2839999999997
1,100000,3652.3202
1,100000,3652.3324000000002
1,100000,3652.3418
1,100000,3652.3517
1,100000,3652.3617999999997
1,100000,3645.5889499999994
1,100000,3645.6061499999996
1,100000,3645.61625
1,100000,3645.62615
1,100000,3645.6448499999997
1,100000,3645.6555499999995
1,100000,3646.27455
1,100000,3646.30845
1,100000,3646.31385
1,100000,3646.3184499999998
1,100000,3646.32315
1,100000,3646.32785
1,100000,3645.76505
1,100000,3645.7815499999997
1,100000,3645.7882499999996
1,100000,3645.79335
1,100000,3645.79825
1,100000,3645.8030499999995
1,100000,3645.566
1,100000,3645.59
1,100000,3645.5985
1,100000,3645.6037
1,100000,3645.6087
1,100000,3645.6141000000002
1,100000,3645.7225000000003
1,100000,3645.7377
1,100000,3645.7433
1,100000,3645.7484
1,100000,3645.7538
1,100000,3645.7592
1,100000,3649.13775
1,100000,3649.16965
1,100000,3649.18135
1,100000,3649.19135
1,100000,3649.20075
1,100000,3649.21155
1,100000,3649.1761500000002
1,100000,3649.20815
1,100000,3649.22005
1,100000,3649.23005
1,100000,3649.23975
1,100000,3649.25065
1,100000,3646.6270000000004
1,100000,3646.6441000000004
1,100000,3646.6657999999998
1,100000,3646.6714
1,100000,3646.6760000000004
1,100000,3646.6807
1,100000,3645.6206
1,100000,3645.6368999999995
1,100000,3645.6427999999996
1,100000,3645.6476000000002
1,100000,3645.6528
1,100000,3645.6579
1,100000,3646.6335999999997
1,100000,3646.6513999999997
1,100000,3646.6729
1,100000,3646.678
1,100000,3646.6825999999996
1,100000,3646.6875
1,100000,3653.755
1,100000,3653.7706
1,100000,3653.7754
1,100000,3653.7789
1,100000,3653.7824
1,100000,3653.786
1,100000,3642.2073
1,100000,3642.2391
1,100000,3642.2508
1,100000,3642.2610999999997
1,100000,3642.2711
1,100000,3642.2817999999997
1,100000,3647.6603000000005
1,100000,3647.6757
1,100000,3647.6811
1,100000,3647.6852
1,100000,3647.6891000000005
1,100000,3647.6940999999997
1,100000,3646.5491
1,100000,3646.5896000000002
1,100000,3646.5972999999994
1,100000,3646.6025
1,100000,3646.6071999999995
1,100000,3646.612
1,100000,3645.9746999999998
1,100000,3646.0056999999997
1,100000,3646.0173
1,100000,3646.0272999999997
1,100000,3646.0371
1,100000,3646.0479
1,100000,3642.7668999999996
1,100000,3642.7835000000005
1,100000,3642.7888000000003
1,100000,3642.7934999999998
1,100000,3642.7981
1,100000,3642.9026000000003
1,100000,3650.6901
1,100000,3650.7077
1,100000,3650.7252
1,100000,3650.7428
1,100000,3650.7484
1,100000,3650.7531
1,100000,3647.26605
1,100000,3647.29775
1,100000,3647.30895
1,100000,3647.3189500000003
1,100000,3647.32805
1,100000,3647.33875
1,100000,3648.52585
1,100000,3648.5404500000004
1,100000,3648.5453500000003
1,100000,3648.54925
1,100000,3648.5531499999997
1,100000,3648.55725
1,100000,3645.9276499999996
1,100000,3645.95875
1,100000,3645.97055
1,100000,3645.9807499999997
1,100000,3645.99055
1,100000,3646.00105
1,100000,3642.6324999999997
1,100000,3642.6484
1,100000,3642.6535000000003
1,100000,3642.6585000000005
1,100000,3642.6625000000004
1,100000,3642.6672
1,100000,3649.09665
1,100000,3649.11195
1,100000,3649.11685
1,100000,3649.1212499999997
1,100000,3649.12515
1,100000,3649.1300499999998
1,100000,3648.2668999999996
1,100000,3648.2811
1,100000,3648.2859
1,100000,3648.2901
1,100000,3648.2943000000005
1,100000,3648.2989
1,100000,3644.99615
1,100000,3645.0112500000005
1,100000,3645.01635
1,100000,3645.03345
1,100000,3645.0378499999997
1,100000,3645.0556500000002
1,100000,3646.54825
1,100000,3646.5755499999996
1,100000,3646.5814499999997
1,100000,3646.5862499999994
1,100000,3646.59095
1,100000,3646.5957499999995
1,100000,3642.6207000000004
1,100000,3642.6359999999995
1,100000,3642.6413999999995
1,100000,3642.6453
1,100000,3642.6494000000002
1,100000,3642.6537
1,100000,3644.1244500000003
1,100000,3644.1564499999995
1,100000,3644.1673499999997
1,100000,3644.1771499999995
1,100000,3644.1871499999997
1,100000,3644.19715
1,100000,3654.8341
1,100000,3654.8507
1,100000,3654.8552999999997
1,100000,3654.8585
1,100000,3654.8614
1,100000,3654.8648
1,100000,3650.77145
1,100000,3650.80685
1,100000,3650.81865
1,100000,3650.8287499999997
1,100000,3650.8386499999997
1,100000,3650.84865
1,100000,3654.77415
1,100000,3654.78835
1,100000,3654.79295
1,100000,3654.79615
1,100000,3654.79885
1,100000,3654.8022499999997
1,100000,3648.49655
1,100000,3648.53235
1,100000,3648.54405
1,100000,3648.5538500000002
1,100000,3648.56315
1,100000,3648.57315
1,100000,3655.8406999999997
1,100000,3655.8558999999996
1,100000,3655.8607
1,100000,3655.8773
1,100000,3655.8808
1,100000,3655.8839
1,100000,3655.4268999999995
1,100000,3655.4615999999996
1,100000,3655.4737999999998
1,100000,3655.4833
1,100000,3655.4920999999995
1,100000,3655.5020999999997
1,100000,3649.0207
1,100000,3649.0546
1,100000,3649.0665
1,100000,3649.0766
1,100000,3649.0859
1,100000,3649.0963
1,100000,3649.7264999999998
1,100000,3649.7619999999997
1,100000,3649.7739
1,100000,3649.7835999999998
1,100000,3649.7927
1,100000,3649.803
1,100000,3652.98
1,100000,3653.0157
1,100000,3653.0377
1,100000,3653.0403
1,100000,3653.043
1,100000,3653.0463999999997
1,100000,3650.7958
1,100000,3650.8302000000003
1,100000,3650.8419000000004
1,100000,3650.8513999999996
1,100000,3650.8605
1,100000,3650.87
1,100000,3654.35885
1,100000,3654.39455
1,100000,3654.40645
1,100000,3654.41585
1,100000,3654.4252500000002
1,100000,3654.43625
1,100000,3651.8568
1,100000,3651.8916
1,100000,3651.9034
1,100000,3651.9128
1,100000,3651.9222
1,100000,3651.9324
1,100000,3655.4374499999994
1,100000,3655.47365
1,100000,3655.4855499999994
1,100000,3655.49525
1,100000,3655.50435
1,100000,3655.51425
1,100000,3649.7163
1,100000,3649.7518
1,100000,3649.7637
1,100000,3649.7732
1,100000,3649.7828
1,100000,3649.7925
1,100000,3653.4188999999997
1,100000,3653.4518
1,100000,3653.4628
1,100000,3653.4719
1,100000,3653.4804
1,100000,3653.4901999999997
1,100000,3647.3797999999997
1,100000,3647.3945000000003
1,100000,3647.3985999999995
1,100000,3647.4017999999996
1,100000,3647.4049999999997
1,100000,3647.4084000000003
1,100000,3655.8660499999996
1,100000,3655.9006500000005
1,100000,3655.91215
1,100000,3655.9221500000003
1,100000,3655.93145
1,100000,3655.9419500000004
1,100000,3651.4725000000003
1,100000,3651.4985
1,100000,3651.5029
1,100000,3651.5055
1,100000,3651.5082
1,100000,3651.5112
1,100000,3649.3464999999997
1,100000,3649.3797000000004
1,100000,3649.3905000000004
1,100000,3649.3995000000004
1,100000,3649.4083
1,100000,3649.4184999999998
1,100000,3649.7206499999998
1,100000,3649.7552499999997
1,100000,3649.76725
1,100000,3649.77645
1,100000,3649.7855499999996
1,100000,3649.7956499999996
1,100000,3649.0015999999996
1,100000,3649.0362999999998
1,100000,3649.048
1,100000,3649.0577999999996
1,100000,3649.0672999999997
1,100000,3649.077
1,100000,3654.1916499999998
1,100000,3654.22775
1,100000,3654.2397499999997
1,100000,3654.2490500000004
1,100000,3654.2585499999996
1,100000,3654.2683500000003
1,100000,3651.5957
1,100000,3651.6123
1,100000,3651.6169
1,100000,3651.6207999999997
1,100000,3651.6237999999994
1,100000,3651.6278999999995
1,100000,3653.76615
1,100000,3653.81155
1,100000,3653.82375
1,100000,3653.8332499999997
1,100000,3653.84195
1,100000,3653.85175
1,100000,3651.22925
1,100000,3651.26435
1,100000,3651.28365
1,100000,3651.28635
1,100000,3651.2887499999997
1,100000,3651.2914499999997
1,100000,3654.0800499999996
1,100000,3654.1159499999994
1,100000,3654.1280499999993
1,100000,3654.1380499999996
1,100000,3654.14765
1,100000,3654.15765
1,100000,3652.3808
1,100000,3652.3967
1,100000,3652.4013
1,100000,3652.4042
1,100000,3652.4071999999996
1,100000,3652.4105999999997
1,100000,3653.9985
1,100000,3654.0449
1,100000,3654.0568
1,100000,3654.0661999999998
1,100000,3654.0755
1,100000,3654.0848
1,100000,3647.96465
1,100000,3647.99925
1,100000,3648.0111499999994
1,100000,3648.0207499999997
1,100000,3648.03035
1,100000,3648.04035
1,100000,3650.9669
1,100000,3651.0026
1,100000,3651.0144999999998
1,100000,3651.0243
1,100000,3651.0331
1,100000,3651.0431
1,100000,3649.2442
1,100000,3649.2808
1,100000,3649.2927999999997
1,100000,3649.302
1,100000,3649.3109999999997
1,100000,3649.3213
1,100000,3650.88475
1,100000,3650.9699499999997
1,100000,3650.9753499999997
1,100000,3650.9784499999996
1,100000,3650.9816499999997
1,100000,3650.98535
1,100000,3655.15535
1,100000,3655.1870499999995
1,100000,3655.19225
1,100000,3655.19535
1,100000,3655.19855
1,100000,3655.20125
1,100000,3650.2482999999997
1,100000,3650.2796
1,100000,3650.2843
1,100000,3650.2871999999998
1,100000,3650.2898
1,100000,3650.2927999999997
1,100000,3652.7552
1,100000,3652.7757
1,100000,3652.7808
1,100000,3652.7844
1,100000,3652.7879000000003
1,100000,3652.7916
1,100000,3653.1986499999994
1,100000,3653.23445
1,100000,3653.2463499999994
1,100000,3653.2558499999996
1,100000,3653.2649499999998
1,100000,3653.27495
1,100000,3653.40875
1,100000,3653.44335
1,100000,3653.45585
1,100000,3653.46535
1,100000,3653.47465
1,100000,3653.48435
1,100000,3647.55865
1,100000,3647.59335
1,100000,3647.6052499999996
1,100000,3647.61485
1,100000,3647.6240500000004
1,100000,3647.6343500000003
1,100000,3652.5711499999998
1,100000,3652.6055499999998
1,100000,3652.61015
1,100000,3652.61275
1,100000,3652.61605
1,100000,3652.6192499999997
1,100000,3655.6253500000003
1,100000,3655.6388500000003
1,100000,3655.64325
1,100000,3655.64635
1,100000,3655.64955
1,100000,3655.65225
1,100000,3651.00545
1,100000,3651.03325
1,100000,3651.04005
1,100000,3651.04475
1,100000,3651.04805
1,100000,3651.05135
1,100000,3651.72195
1,100000,3651.73815
1,100000,3651.74295
1,100000,3651.74615
1,100000,3651.7491499999996
1,100000,3651.75255
1,100000,3650.0999999999995
1,100000,3650.1159
1,100000,3650.1205
1,100000,3650.1234999999997
1,100000,3650.1264
1,100000,3650.1296
1,100000,3655.1442500000003
1,100000,3655.16155
1,100000,3655.16625
1,100000,3655.16985
1,100000,3655.17295
1,100000,3655.1766500000003
1,100000,3654.90265
1,100000,3654.93775
1,100000,3654.95125
1,100000,3654.9622500000005
1,100000,3654.9717499999997
1,100000,3654.98175
1,100000,3656.23135
1,100000,3656.2653500000006
1,100000,3656.27685
1,100000,3656.2860500000006
1,100000,3656.29565
1,100000,3656.30515
1,100000,3642.5428
1,100000,3642.5608
1,100000,3642.5665
1,100000,3642.5718
1,100000,3642.5763
1,100000,3642.5808
1,100000,3645.04255
1,100000,3645.0742499999997
1,100000,3645.08525
1,100000,3645.09505
1,100000,3645.12005
1,100000,3645.1264499999997
1,100000,3648.71835
1,100000,3648.75015
1,100000,3648.7613499999998
1,100000,3648.77105
1,100000,3648.78055
1,100000,3648.79075
1,100000,3643.0765
1,100000,3643.0931
1,100000,3643.0981
1,100000,3643.1021
1,100000,3643.1061
1,100000,3643.1104
1,100000,3649.20255
1,100000,3649.2284499999996
1,100000,3649.2345499999997
1,100000,3649.23955
1,100000,3649.2445499999994
1,100000,3649.2495499999995
1,100000,3650.8056500000002
1,100000,3650.8466500000004
1,100000,3650.85825
1,100000,3650.8682500000004
1,100000,3650.87755
1,100000,3650.8876500000006
1,100000,3649.3231000000005
