time,run_index,msg_size,cwnd
4421.9927,7,1000000,44145
4449.898,7,1000000,45495
4477.8716,7,1000000,46845
4507.225,7,1000000,48195
4537.4746,7,1000000,49545
4566.142,7,1000000,50895
4595.468,7,1000000,52245
3604.001,8,1000000,14850
3630.3008,8,1000000,10395
3683.5554,8,1000000,11745
3733.6777,8,1000000,13095
3783.3245,8,1000000,14445
3833.8884,8,1000000,15795
3858.6443,8,1000000,17145
3885.257,8,1000000,18495
3910.2407,8,1000000,19845
3935.5747,8,1000000,21195
3963.7083,8,1000000,22545
3991.2737,8,1000000,23895
4018.4927,8,1000000,25245
4046.135,8,1000000,26595
4075.1177,8,1000000,27945
4102.5234,8,1000000,29295
4128.383,8,1000000,30645
4156.637,8,1000000,31995
4183.065,8,1000000,33345
4210.759,8,1000000,34695
4238.786,8,1000000,36045
4275.174,8,1000000,37395
4302.0884,8,1000000,38745
4330.006,8,1000000,40095
4357.3633,8,1000000,41445
4385.955,8,1000000,42795
4415.3706,8,1000000,44145
4443.924,8,1000000,45495
4474.8286,8,1000000,46845
4503.711,8,1000000,48195
4538.771,8,1000000,49545
4568.2656,8,1000000,50895
4597.702,8,1000000,52245
3609.7307,9,1000000,14850
3620.6345,9,1000000,10395
3642.6016,9,1000000,11745
3692.6897,9,1000000,13095
3742.4792,9,1000000,14445
3792.376,9,1000000,15795
3819.7073,9,1000000,17145
3847.8884,9,1000000,18495
3875.8064,9,1000000,19845
3905.4856,9,1000000,21195
3931.3154,9,1000000,22545
3957.9526,9,1000000,23895
3983.9182,9,1000000,25245
4010.8843,9,1000000,26595
4037.398,9,1000000,27945
4064.1445,9,1000000,29295
4090.7354,9,1000000,30645
4117.7505,9,1000000,31995
4144.3604,9,1000000,33345
4172.706,9,1000000,34695
4199.7246,9,1000000,36045
4236.164,9,1000000,37395
4263.386,9,1000000,38745
4291.281,9,1000000,40095
4318.9775,9,1000000,41445
4347.461,9,1000000,42795
4375.738,9,1000000,44145
4404.868,9,1000000,45495
4434.6426,9,1000000,46845
4464.33,9,1000000,48195
4493.892,9,1000000,49545
4523.479,9,1000000,50895
4554.571,9,1000000,52245
3624.5605,0,10000000,14850
