cluster,run_index,msg_size,lost,total_msg_packets,loss_rate
nancy,0,1000000,24,859,0.027939464493597205
nantes,0,1000000,24,859,0.027939464493597205
nantes,0,1000000,24,859,0.027939464493597205
nantes,0,1000000,24,859,0.027939464493597205
nantes,0,1000000,24,859,0.027939464493597205
nantes,0,1000000,24,859,0.027939464493597205
nantes,0,1000000,24,859,0.027939464493597205
rennes,0,1000000,24,859,0.027939464493597205
rennes,0,1000000,24,859,0.027939464493597205
rennes,0,1000000,24,859,0.027939464493597205
rennes,0,1000000,24,859,0.027939464493597205
nancy,0,1000000,24,859,0.027939464493597205
rennes,0,1000000,24,859,0.027939464493597205
rennes,0,1000000,24,859,0.027939464493597205
rennes,0,1000000,24,859,0.027939464493597205
rennes,0,1000000,24,859,0.027939464493597205
rennes,0,1000000,24,859,0.027939464493597205
rennes,0,1000000,24,859,0.027939464493597205
rennes,0,1000000,24,859,0.027939464493597205
rennes,0,1000000,24,859,0.027939464493597205
rennes,0,1000000,24,859,0.027939464493597205
rennes,0,1000000,24,859,0.027939464493597205
nancy,0,1000000,24,859,0.027939464493597205
rennes,0,1000000,24,859,0.027939464493597205
lyon,0,1000000,24,859,0.027939464493597205
lyon,0,1000000,24,859,0.027939464493597205
lyon,0,1000000,24,859,0.027939464493597205
lyon,0,1000000,24,859,0.027939464493597205
lyon,0,1000000,24,859,0.027939464493597205
lyon,0,1000000,24,859,0.027939464493597205
lyon,0,1000000,24,859,0.027939464493597205
lyon,0,1000000,24,859,0.027939464493597205
lyon,0,1000000,24,859,0.027939464493597205
nancy,0,1000000,24,859,0.027939464493597205
lyon,0,1000000,24,859,0.027939464493597205
lyon,0,1000000,24,859,0.027939464493597205
lyon,0,1000000,24,859,0.027939464493597205
lyon,0,1000000,24,859,0.027939464493597205
lyon,0,1000000,24,859,0.027939464493597205
lyon,0,1000000,24,859,0.027939464493597205
lyon,0,1000000,24,859,0.027939464493597205
lyon,0,1000000,24,859,0.027939464493597205
lyon,0,1000000,24,859,0.027939464493597205
lyon,0,1000000,24,859,0.027939464493597205
nancy,0,1000000,24,859,0.027939464493597205
lyon,0,1000000,24,859,0.027939464493597205
lyon,0,1000000,24,859,0.027939464493597205
lyon,0,1000000,24,859,0.027939464493597205
lyon,0,1000000,24,859,0.027939464493597205
lyon,0,1000000,24,859,0.027939464493597205
lyon,0,1000000,24,859,0.027939464493597205
lyon,0,1000000,24,859,0.027939464493597205
lyon,0,1000000,24,859,0.027939464493597205
lyon,0,1000000,24,859,0.027939464493597205
lyon,0,1000000,24,859,0.027939464493597205
lyon,0,1000000,24,859,0.027939464493597205
rennes,0,1000000,24,859,0.027939464493597205
rennes,0,1000000,24,859,0.027939464493597205
rennes,0,1000000,24,859,0.027939464493597205
rennes,0,1000000,24,859,0.027939464493597205
rennes,0,1000000,24,859,0.027939464493597205
rennes,0,1000000,24,859,0.027939464493597205
rennes,0,1000000,24,859,0.027939464493597205
rennes,0,1000000,24,859,0.027939464493597205
rennes,0,1000000,24,859,0.027939464493597205
nantes,0,1000000,24,859,0.027939464493597205
rennes,0,1000000,24,859,0.027939464493597205
rennes,0,1000000,24,859,0.027939464493597205
rennes,0,1000000,24,859,0.027939464493597205
rennes,0,1000000,24,859,0.027939464493597205
rennes,0,1000000,24,859,0.027939464493597205
rennes,0,1000000,24,859,0.027939464493597205
nancy,0,1000000,24,859,0.027939464493597205
nancy,0,1000000,24,859,0.027939464493597205
