time,cluster,msg_size,smoothed_rtt
7688.337,nancy,10000000,11.51721
7811.19,nancy,10000000,14.1289015
7813.649,nancy,10000000,15.7368555
7814.286,nancy,10000000,15.867321
7926.693,nancy,10000000,8.493232
8075.3154,nancy,10000000,15.979115
8075.5684,nancy,10000000,15.698249
8206.928,nancy,10000000,16.05994
8327.88,nancy,10000000,12.997731
8328.168,nancy,10000000,12.838486
8462.696,nancy,10000000,21.698214
8576.89,nancy,10000000,8.993878
8586.964,nancy,10000000,18.445307
8712.604,nancy,10000000,16.773506
8837.073,nancy,10000000,13.264244
8837.352,nancy,10000000,13.043098
8961.969,nancy,10000000,9.585518
9097.3955,nancy,10000000,15.650835
9099.0,nancy,10000000,16.646753
9227.128,nancy,10000000,14.871826
9356.74,nancy,10000000,13.690089
9357.032,nancy,10000000,13.438326
9488.552,nancy,10000000,14.520531
9489.135,nancy,10000000,14.329253
9628.1455,nancy,10000000,21.361984
9749.703,nancy,10000000,11.07604
9750.943,nancy,10000000,11.565283
9887.124,nancy,10000000,14.520088
9887.399,nancy,10000000,14.075215
10018.989,nancy,10000000,12.84977
10019.206,nancy,10000000,12.39903
10156.465,nancy,10000000,15.837967
10410.396,nancy,10000000,15.633857
10410.836,nancy,10000000,15.285304
10535.48,nancy,10000000,12.285711
10536.2,nancy,10000000,12.157063
10536.618,nancy,10000000,12.048697
10683.4795,nancy,10000000,23.57118
10683.722,nancy,10000000,23.23784
10812.999,nancy,10000000,17.622396
10813.243,nancy,10000000,17.310667
10813.67,nancy,10000000,17.078093
10952.093,nancy,10000000,19.47351
10952.296,nancy,10000000,19.106356
11087.597,nancy,10000000,18.373787
11087.883,nancy,10000000,18.156696
11088.247,nancy,10000000,17.701166
11223.437,nancy,10000000,16.66665
11223.745,nancy,10000000,16.266825
11223.958,nancy,10000000,15.985472
11357.502,nancy,10000000,12.141782
11357.611,nancy,10000000,11.603559
11357.734,nancy,10000000,10.748016
11499.166,nancy,10000000,15.708986
11501.41,nancy,10000000,17.105564
11502.167,nancy,10000000,17.250427
11631.283,nancy,10000000,8.250188
11648.145,nancy,10000000,24.046486
11648.278,nancy,10000000,23.617455
11901.388,nancy,10000000,14.9082575
11902.32,nancy,10000000,15.266822
11903.696,nancy,10000000,15.812978
12027.665,nancy,10000000,8.665291
12032.887,nancy,10000000,12.77155
12033.689,nancy,10000000,13.020505
12195.863,nancy,10000000,37.003914
12196.139,nancy,10000000,36.7031
12196.363,nancy,10000000,36.06652
12319.909,nancy,10000000,20.969128
12320.184,nancy,10000000,20.616571
12320.595,nancy,10000000,20.167868
12453.148,nancy,10000000,14.26037
12453.418,nancy,10000000,13.982495
12453.614,nancy,10000000,13.312041
12453.884,nancy,10000000,13.031162
12596.462,nancy,10000000,17.190683
12596.694,nancy,10000000,17.045235
12859.259,nancy,10000000,15.721312
12859.517,nancy,10000000,15.5675125
12859.919,nancy,10000000,15.399513
12989.882,nancy,10000000,12.91356
12990.261,nancy,10000000,12.814476
13139.01,nancy,10000000,21.699486
13139.17,nancy,10000000,21.42786
13280.315,nancy,10000000,23.358559
13280.605,nancy,10000000,23.030031
13280.978,nancy,10000000,23.00203
13408.183,nancy,10000000,9.636607
13408.67,nancy,10000000,9.670319
13410.336,nancy,10000000,10.746242
13558.2705,nancy,10000000,18.780045
13561.374,nancy,10000000,21.257175
13819.871,nancy,10000000,13.872435
13819.993,nancy,10000000,13.531972
13820.268,nancy,10000000,13.112749
13956.512,nancy,10000000,16.068655
13957.269,nancy,10000000,16.183012
13957.736,nancy,10000000,16.17985
14092.306,nancy,10000000,9.237225
14092.394,nancy,10000000,8.881978
14370.991,nancy,10000000,19.871916
14371.28,nancy,10000000,19.784271
14372.004,nancy,10000000,19.990368
