"index","ADDITIONAL_DATA_SIZE","y_LATENCY","run_index"
0,10000,8463.0,0
1,10000,8477.0,0
2,10000,8401.0,0
3,10000,8401.0,0
4,10000,8406.0,0
5,10000,2428.0,0
6,10000,2390.0,0
7,10000,2407.0,0
8,10000,2407.0,0
9,10000,2420.0,0
10,10000,2898.0,0
11,10000,2902.0,0
12,10000,2900.0,0
13,10000,2902.0,0
14,10000,2862.0,0
15,10000,11221.0,0
16,10000,11191.0,0
17,10000,11172.0,0
18,10000,11276.0,0
19,10000,11253.0,0
20,10000,10944.0,0
21,10000,10905.0,0
22,10000,11137.0,0
23,10000,10906.0,0
24,10000,10889.0,0
25,10000,11413.0,0
26,10000,11324.0,0
27,10000,11448.0,0
28,10000,11392.0,0
29,10000,11371.0,0
30,10000,14238.0,0
31,10000,14180.0,0
32,10000,14174.0,0
33,10000,14198.0,0
34,10000,14192.0,0
35,10000,2228.0,0
36,10000,2206.0,0
37,10000,2202.0,0
38,10000,2228.0,0
39,10000,2192.0,0
40,10000,10757.0,0
41,10000,10842.0,0
42,10000,10802.0,0
43,10000,10757.0,0
44,10000,10912.0,0
45,10000,11323.0,0
46,10000,11364.0,0
47,10000,11362.0,0
48,10000,11461.0,0
49,10000,11338.0,0
50,10000,11115.0,0
51,10000,11041.0,0
52,10000,11068.0,0
53,10000,11152.0,0
54,10000,11090.0,0
55,10000,12316.0,0
56,10000,12378.0,0
57,10000,12324.0,0
58,10000,12484.0,0
59,10000,12378.0,0
60,10000,11382.0,0
61,10000,11331.0,0
62,10000,11372.0,0
63,10000,11305.0,0
64,10000,11330.0,0
65,10000,11215.0,0
66,10000,11164.0,0
67,10000,11135.0,0
68,10000,11242.0,0
69,10000,11159.0,0
70,10000,17246.0,0
71,10000,17128.0,0
72,10000,17171.0,0
73,10000,17202.0,0
74,10000,17549.0,0
75,10000,1994.0,0
76,10000,2001.0,0
77,10000,1989.0,0
78,10000,1990.0,0
79,10000,1995.0,0
80,10000,11473.0,0
81,10000,11435.0,0
82,10000,11435.0,0
83,10000,11478.0,0
84,10000,11443.0,0
85,10000,11562.0,0
86,10000,11599.0,0
87,10000,11505.0,0
88,10000,11478.0,0
89,10000,11580.0,0
90,10000,15405.0,0
91,10000,15348.0,0
92,10000,15329.0,0
93,10000,15371.0,0
94,10000,15359.0,0
95,10000,2063.0,0
96,10000,2071.0,0
97,10000,2061.0,0
98,10000,2065.0,0
99,10000,2061.0,0
100,10000,9061.0,1
101,10000,9095.0,1
102,10000,9096.0,1
103,10000,9096.0,1
104,10000,9031.0,1
105,10000,3572.0,1
106,10000,3559.0,1
107,10000,3574.0,1
108,10000,3565.0,1
109,10000,3564.0,1
110,10000,4038.0,1
111,10000,4022.0,1
112,10000,4032.0,1
113,10000,4027.0,1
114,10000,3991.0,1
115,10000,10928.0,1
116,10000,10970.0,1
117,10000,10944.0,1
118,10000,10910.0,1
119,10000,10944.0,1
120,10000,11031.0,1
121,10000,11096.0,1
122,10000,11038.0,1
123,10000,11440.0,1
124,10000,11068.0,1
125,10000,10990.0,1
126,10000,11072.0,1
127,10000,10975.0,1
128,10000,11072.0,1
129,10000,10981.0,1
130,10000,12474.0,1
131,10000,12507.0,1
132,10000,12508.0,1
133,10000,12449.0,1
134,10000,12451.0,1
135,10000,3535.0,1
136,10000,3592.0,1
137,10000,3601.0,1
138,10000,3596.0,1
139,10000,3592.0,1
140,10000,10240.0,1
141,10000,10186.0,1
142,10000,10200.0,1
143,10000,10207.0,1
144,10000,10252.0,1
145,10000,10795.0,1
146,10000,10859.0,1
147,10000,10858.0,1
148,10000,10846.0,1
149,10000,10828.0,1
150,10000,11117.0,1
151,10000,11140.0,1
152,10000,11117.0,1
