"index","ADDITIONAL_DATA_SIZE","y_LATENCY","run_index"
0,10000,10512.0,0
1,10000,10486.0,0
2,10000,10572.0,0
3,10000,10495.0,0
4,10000,10527.0,0
5,10000,10496.0,0
6,10000,10430.0,0
7,10000,10439.0,0
8,10000,10460.0,0
9,10000,10496.0,0
10,10000,10939.0,0
11,10000,10642.0,0
12,10000,10642.0,0
13,10000,10642.0,0
14,10000,10683.0,0
15,10000,6301.0,0
16,10000,6302.0,0
17,10000,6297.0,0
18,10000,6243.0,0
19,10000,6306.0,0
20,10000,11136.0,0
21,10000,11084.0,0
22,10000,11181.0,0
23,10000,11039.0,0
24,10000,11042.0,0
25,10000,10759.0,0
26,10000,10775.0,0
27,10000,10778.0,0
28,10000,11013.0,0
29,10000,10779.0,0
30,10000,11139.0,0
31,10000,11082.0,0
32,10000,11102.0,0
33,10000,11128.0,0
34,10000,11134.0,0
35,10000,7781.0,0
36,10000,7791.0,0
37,10000,7783.0,0
38,10000,7742.0,0
39,10000,7779.0,0
40,10000,20365.0,0
41,10000,10573.0,0
42,10000,10536.0,0
43,10000,10519.0,0
44,10000,10503.0,0
45,10000,11473.0,0
46,10000,11763.0,0
47,10000,11571.0,0
48,10000,11498.0,0
49,10000,11467.0,0
50,10000,10823.0,0
51,10000,10837.0,0
52,10000,10802.0,0
53,10000,10847.0,0
54,10000,10798.0,0
55,10000,11324.0,0
56,10000,11405.0,0
57,10000,11405.0,0
58,10000,11402.0,0
59,10000,11377.0,0
60,10000,12256.0,0
61,10000,12177.0,0
62,10000,12239.0,0
63,10000,12250.0,0
64,10000,12177.0,0
65,10000,10482.0,0
66,10000,10482.0,0
67,10000,10424.0,0
68,10000,10401.0,0
69,10000,10401.0,0
70,10000,10811.0,0
71,10000,10830.0,0
72,10000,10851.0,0
73,10000,10811.0,0
74,10000,10833.0,0
75,10000,10627.0,0
76,10000,10619.0,0
77,10000,10679.0,0
78,10000,10629.0,0
79,10000,10695.0,0
80,10000,7595.0,0
81,10000,7549.0,0
82,10000,7606.0,0
83,10000,7596.0,0
84,10000,7604.0,0
85,10000,10637.0,0
86,10000,10508.0,0
87,10000,10484.0,0
88,10000,10552.0,0
89,10000,10637.0,0
90,10000,6053.0,0
91,10000,6208.0,0
92,10000,6208.0,0
93,10000,6259.0,0
94,10000,6097.0,0
95,10000,6076.0,0
96,10000,6102.0,0
97,10000,6077.0,0
98,10000,6082.0,0
99,10000,6102.0,0
100,10000,10447.0,1
101,10000,10442.0,1
102,10000,10643.0,1
103,10000,10437.0,1
104,10000,10485.0,1
105,10000,9829.0,1
106,10000,9742.0,1
107,10000,9707.0,1
108,10000,9780.0,1
109,10000,9676.0,1
110,10000,10056.0,1
111,10000,10115.0,1
112,10000,10057.0,1
113,10000,10027.0,1
114,10000,10052.0,1
115,10000,5143.0,1
116,10000,5138.0,1
117,10000,5139.0,1
118,10000,5141.0,1
119,10000,5134.0,1
120,10000,11181.0,1
121,10000,11191.0,1
122,10000,11106.0,1
123,10000,11223.0,1
124,10000,11199.0,1
125,10000,11083.0,1
126,10000,11315.0,1
127,10000,11018.0,1
128,10000,11038.0,1
129,10000,11040.0,1
130,10000,11013.0,1
131,10000,11067.0,1
132,10000,11098.0,1
133,10000,11013.0,1
134,10000,11013.0,1
135,10000,4277.0,1
136,10000,4194.0,1
137,10000,4278.0,1
138,10000,4276.0,1
139,10000,4280.0,1
140,10000,10507.0,1
141,10000,10478.0,1
142,10000,10424.0,1
143,10000,10437.0,1
144,10000,10418.0,1
145,10000,11447.0,1
146,10000,11465.0,1
147,10000,11413.0,1
148,10000,11405.0,1
149,10000,11440.0,1
150,10000,10806.0,1
151,10000,10717.0,1
152,10000,10703.0,1
153,10000,10758.0,1
154,10000,10806.0,1
155,10000,11495.0,1
156,10000,11516.0,1
