"index","ADDITIONAL_DATA_SIZE","run_index","router","kind","name","metric","value"
0,10000,0,"server","if","ens10f0np0","rx_packets",5493
1,10000,0,"server","if","ens10f0np0","tx_packets",5361
2,10000,0,"server","if","ens10f0np0","rx_bytes",3354005
3,10000,0,"server","if","ens10f0np0","tx_bytes",3256375
4,10000,0,"server","if","ens10f0np0","rx_dropped",0
5,10000,0,"server","if","ens10f0np0","tx_dropped",0
6,10000,0,"server","if","ens10f0np0","rx_errors",0
7,10000,0,"server","if","ens10f0np0","tx_errors",0
8,10000,0,"server","if","ens10f0np0","rx_missed_errors",0
9,10000,0,"server","if","ens10f1np1","rx_packets",0
10,10000,0,"server","if","ens10f1np1","tx_packets",0
11,10000,0,"server","if","ens10f1np1","rx_bytes",0
12,10000,0,"server","if","ens10f1np1","tx_bytes",0
13,10000,0,"server","if","ens10f1np1","rx_dropped",0
14,10000,0,"server","if","ens10f1np1","tx_dropped",0
15,10000,0,"server","if","ens10f1np1","rx_errors",0
16,10000,0,"server","if","ens10f1np1","tx_errors",0
17,10000,0,"server","if","ens10f1np1","rx_missed_errors",0
18,10000,0,"server","if","erspan0","rx_packets",0
19,10000,0,"server","if","erspan0","tx_packets",0
20,10000,0,"server","if","erspan0","rx_bytes",0
21,10000,0,"server","if","erspan0","tx_bytes",0
22,10000,0,"server","if","erspan0","rx_dropped",0
23,10000,0,"server","if","erspan0","tx_dropped",0
24,10000,0,"server","if","erspan0","rx_errors",0
25,10000,0,"server","if","erspan0","tx_errors",0
26,10000,0,"server","if","erspan0","rx_missed_errors",0
27,10000,0,"server","if","gre0","rx_packets",0
28,10000,0,"server","if","gre0","tx_packets",0
29,10000,0,"server","if","gre0","rx_bytes",0
30,10000,0,"server","if","gre0","tx_bytes",0
31,10000,0,"server","if","gre0","rx_dropped",0
32,10000,0,"server","if","gre0","tx_dropped",0
33,10000,0,"server","if","gre0","rx_errors",0
34,10000,0,"server","if","gre0","tx_errors",0
35,10000,0,"server","if","gre0","rx_missed_errors",0
36,10000,0,"server","if","gre1","rx_packets",2731
37,10000,0,"server","if","gre1","tx_packets",2658
38,10000,0,"server","if","gre1","rx_bytes",1303306
39,10000,0,"server","if","gre1","tx_bytes",1814895
40,10000,0,"server","if","gre1","rx_dropped",0
41,10000,0,"server","if","gre1","tx_dropped",0
42,10000,0,"server","if","gre1","rx_errors",0
43,10000,0,"server","if","gre1","tx_errors",0
44,10000,0,"server","if","gre1","rx_missed_errors",0
45,10000,0,"server","if","gretap0","rx_packets",0
46,10000,0,"server","if","gretap0","tx_packets",0
47,10000,0,"server","if","gretap0","rx_bytes",0
48,10000,0,"server","if","gretap0","tx_bytes",0
49,10000,0,"server","if","gretap0","rx_dropped",0
50,10000,0,"server","if","gretap0","tx_dropped",0
51,10000,0,"server","if","gretap0","rx_errors",0
52,10000,0,"server","if","gretap0","tx_errors",0
53,10000,0,"server","if","gretap0","rx_missed_errors",0
54,10000,0,"server","if","pim6reg","rx_packets",0
55,10000,0,"server","if","pim6reg","tx_packets",0
56,10000,0,"server","if","pim6reg","rx_bytes",0
57,10000,0,"server","if","pim6reg","tx_bytes",0
58,10000,0,"server","if","pim6reg","rx_dropped",0
59,10000,0,"server","if","pim6reg","tx_dropped",0
60,10000,0,"server","if","pim6reg","rx_errors",0
61,10000,0,"server","if","pim6reg","tx_errors",0
62,10000,0,"server","if","pim6reg","rx_missed_errors",0
63,10000,0,"server","if","pimreg","rx_packets",0
64,10000,0,"server","if","pimreg","tx_packets",0
65,10000,0,"server","if","pimreg","rx_bytes",0
66,10000,0,"server","if","pimreg","tx_bytes",0
67,10000,0,"server","if","pimreg","rx_dropped",0
68,10000,0,"server","if","pimreg","tx_dropped",0
69,10000,0,"server","if","pimreg","rx_errors",0
70,10000,0,"server","if","pimreg","tx_errors",0
71,10000,0,"server","if","pimreg","rx_missed_errors",0
72,10000,0,"server","vif","0:pimreg","bytes_in",0
73,10000,0,"server","vif","0:pimreg","pkts_in",0
74,10000,0,"server","vif","0:pimreg","bytes_out",0
75,10000,0,"server","vif","0:pimreg","pkts_out",0
76,10000,0,"server","vif","1:lo","bytes_in",0
77,10000,0,"server","vif","1:lo","pkts_in",0
78,10000,0,"server","vif","1:lo","bytes_out",0
79,10000,0,"server","vif","1:lo","pkts_out",0
80,10000,0,"server","vif","2:ens10f0np0","bytes_in",10737
81,10000,0,"server","vif","2:ens10f0np0","pkts_in",9
82,10000,0,"server","vif","2:ens10f0np0","bytes_out",0
83,10000,0,"server","vif","2:ens10f0np0","pkts_out",0
84,10000,0,"server","vif","3:gre1","bytes_in",0
85,10000,0,"server","vif","3:gre1","pkts_in",0
86,10000,0,"server","vif","3:gre1","bytes_out",10737
87,10000,0,"server","vif","3:gre1","pkts_out",9
88,10000,0,"server","ip","Ip","Forwarding",0
89,10000,0,"server","ip","Ip","DefaultTTL",0
90,10000,0,"server","ip","Ip","InReceives",8122
91,10000,0,"server","ip","Ip","InHdrErrors",0
92,10000,0,"server","ip","Ip","InAddrErrors",0
93,10000,0,"server","ip","Ip","ForwDatagrams",5324
94,10000,0,"server","ip","Ip","InUnknownProtos",0
95,10000,0,"server","ip","Ip","InDiscards",0
96,10000,0,"server","ip","Ip","InDelivers",2794
97,10000,0,"server","ip","Ip","OutRequests",7987
98,10000,0,"server","ip","Ip","OutDiscards",0
99,10000,0,"server","ip","Ip","OutNoRoutes",0
100,10000,0,"server","ip","Ip","ReasmTimeout",0
101,10000,0,"server","ip","Ip","ReasmReqds",0
102,10000,0,"server","ip","Ip","ReasmOKs",0
103,10000,0,"server","ip","Ip","ReasmFails",0
104,10000,0,"server","ip","Ip","FragOKs",0
105,10000,0,"server","ip","Ip","FragFails",0
106,10000,0,"server","ip","Ip","FragCreates",0
107,10000,0,"server","ip","IpExt","InNoRoutes",0
108,10000,0,"server","ip","IpExt","InTruncatedPkts",0
109,10000,0,"server","ip","IpExt","InMcastPkts",72
110,10000,0,"server","ip","IpExt","OutMcastPkts",13
111,10000,0,"server","ip","IpExt","InBcastPkts",0
112,10000,0,"server","ip","IpExt","OutBcastPkts",0
113,10000,0,"server","ip","IpExt","InOctets",4487247
114,10000,0,"server","ip","IpExt","OutOctets",8108191
115,10000,0,"server","ip","IpExt","InMcastOctets",14221
116,10000,0,"server","ip","IpExt","OutMcastOctets",11035
117,10000,0,"server","ip","IpExt","InBcastOctets",0
118,10000,0,"server","ip","IpExt","OutBcastOctets",0
119,10000,0,"server","ip","IpExt","InCsumErrors",0
120,10000,0,"server","ip","IpExt","InNoECTPkts",8122
121,10000,0,"server","ip","IpExt","InECT1Pkts",0
122,10000,0,"server","ip","IpExt","InECT0Pkts",0
123,10000,0,"server","ip","IpExt","InCEPkts",0
124,10000,0,"server","ip","IpExt","ReasmOverlaps",0
125,10000,0,"server","softnet","0","processed",397
126,10000,0,"server","softnet","0","dropped",0
127,10000,0,"server","softnet","0","time_squeeze",0
128,10000,0,"server","softnet","1","processed",341
129,10000,0,"server","softnet","1","dropped",0
130,10000,0,"server","softnet","1","time_squeeze",0
131,10000,0,"server","softnet","2","processed",294
132,10000,0,"server","softnet","2","dropped",0
133,10000,0,"server","softnet","2","time_squeeze",0
134,10000,0,"server","softnet","3","processed",279
135,10000,0,"server","softnet","3","dropped",0
136,10000,0,"server","softnet","3","time_squeeze",0
137,10000,0,"server","softnet","4","processed",252
138,10000,0,"server","softnet","4","dropped",0
139,10000,0,"server","softnet","4","time_squeeze",0
140,10000,0,"server","softnet","5","processed",266
141,10000,0,"server","softnet","5","dropped",0
142,10000,0,"server","softnet","5","time_squeeze",0
143,10000,0,"server","softnet","6","processed",263
144,10000,0,"server","softnet","6","dropped",0
145,10000,0,"server","softnet","6","time_squeeze",0
146,10000,0,"server","softnet","7","processed",253
147,10000,0,"server","softnet","7","dropped",0
148,10000,0,"server","softnet","7","time_squeeze",0
149,10000,0,"server","softnet","8","processed",192
150,10000,0,"server","softnet","8","dropped",0
151,10000,0,"server","softnet","8","time_squeeze",0
152,10000,0,"server","softnet","9","processed",226
153,10000,0,"server","softnet","9","dropped",0
154,10000,0,"server","softnet","9","time_squeeze",0
155,10000,0,"server","softnet","10","processed",244
156,10000,0,"server","softnet","10","dropped",0
157,10000,0,"server","softnet","10","time_squeeze",0
158,10000,0,"server","softnet","11","processed",312
159,10000,0,"server","softnet","11","dropped",0
160,10000,0,"server","softnet","11","time_squeeze",0
161,10000,0,"server","softnet","12","processed",317
162,10000,0,"server","softnet","12","dropped",0
163,10000,0,"server","softnet","12","time_squeeze",0
164,10000,0,"server","softnet","13","processed",167
165,10000,0,"server","softnet","13","dropped",0
166,10000,0,"server","softnet","13","time_squeeze",0
167,10000,0,"server","softnet","14","processed",249
168,10000,0,"server","softnet","14","dropped",0
169,10000,0,"server","softnet","14","time_squeeze",0
170,10000,0,"server","softnet","15","processed",178
171,10000,0,"server","softnet","15","dropped",0
172,10000,0,"server","softnet","15","time_squeeze",0
173,10000,0,"server","softnet","16","processed",189
174,10000,0,"server","softnet","16","dropped",0
175,10000,0,"server","softnet","16","time_squeeze",0
176,10000,0,"server","softnet","17","processed",342
177,10000,0,"server","softnet","17","dropped",0
178,10000,0,"server","softnet","17","time_squeeze",0
179,10000,0,"server","softnet","18","processed",231
180,10000,0,"server","softnet","18","dropped",0
181,10000,0,"server","softnet","18","time_squeeze",0
182,10000,0,"server","softnet","19","processed",189
183,10000,0,"server","softnet","19","dropped",0
184,10000,0,"server","softnet","19","time_squeeze",0
185,10000,0,"server","softnet","20","processed",296
186,10000,0,"server","softnet","20","dropped",0
187,10000,0,"server","softnet","20","time_squeeze",0
188,10000,0,"server","softnet","21","processed",150
189,10000,0,"server","softnet","21","dropped",0
190,10000,0,"server","softnet","21","time_squeeze",0
191,10000,0,"server","softnet","22","processed",240
192,10000,0,"server","softnet","22","dropped",0
193,10000,0,"server","softnet","22","time_squeeze",0
194,10000,0,"server","softnet","23","processed",270
195,10000,0,"server","softnet","23","dropped",0
196,10000,0,"server","softnet","23","time_squeeze",0
197,10000,0,"server","softnet","24","processed",268
198,10000,0,"server","softnet","24","dropped",0
199,10000,0,"server","softnet","24","time_squeeze",0
200,10000,0,"server","softnet","25","processed",280
201,10000,0,"server","softnet","25","dropped",0
202,10000,0,"server","softnet","25","time_squeeze",0
203,10000,0,"server","softnet","26","processed",280
204,10000,0,"server","softnet","26","dropped",0
205,10000,0,"server","softnet","26","time_squeeze",0
206,10000,0,"server","softnet","27","processed",168
207,10000,0,"server","softnet","27","dropped",0
208,10000,0,"server","softnet","27","time_squeeze",0
209,10000,0,"server","softnet","28","processed",128
210,10000,0,"server","softnet","28","dropped",0
211,10000,0,"server","softnet","28","time_squeeze",0
212,10000,0,"server","softnet","29","processed",229
213,10000,0,"server","softnet","29","dropped",0
214,10000,0,"server","softnet","29","time_squeeze",0
215,10000,0,"server","softnet","30","processed",320
216,10000,0,"server","softnet","30","dropped",0
217,10000,0,"server","softnet","30","time_squeeze",0
218,10000,0,"server","softnet","31","processed",338
219,10000,0,"server","softnet","31","dropped",0
220,10000,0,"server","softnet","31","time_squeeze",0
221,10000,0,"server","softnet","32","processed",0
222,10000,0,"server","softnet","32","dropped",0
223,10000,0,"server","softnet","32","time_squeeze",0
224,10000,0,"server","softnet","33","processed",0
225,10000,0,"server","softnet","33","dropped",0
226,10000,0,"server","softnet","33","time_squeeze",0
227,10000,0,"server","softnet","34","processed",0
228,10000,0,"server","softnet","34","dropped",0
229,10000,0,"server","softnet","34","time_squeeze",0
230,10000,0,"server","softnet","35","processed",0
231,10000,0,"server","softnet","35","dropped",0
232,10000,0,"server","softnet","35","time_squeeze",0
233,10000,0,"server","softnet","36","processed",0
234,10000,0,"server","softnet","36","dropped",0
235,10000,0,"server","softnet","36","time_squeeze",0
236,10000,0,"server","softnet","37","processed",0
237,10000,0,"server","softnet","37","dropped",0
238,10000,0,"server","softnet","37","time_squeeze",0
239,10000,0,"server","softnet","38","processed",0
240,10000,0,"server","softnet","38","dropped",0
241,10000,0,"server","softnet","38","time_squeeze",0
242,10000,0,"server","softnet","39","processed",0
243,10000,0,"server","softnet","39","dropped",0
244,10000,0,"server","softnet","39","time_squeeze",0
245,10000,0,"server","softnet","40","processed",0
246,10000,0,"server","softnet","40","dropped",0
247,10000,0,"server","softnet","40","time_squeeze",0
248,10000,0,"server","softnet","41","processed",0
249,10000,0,"server","softnet","41","dropped",0
250,10000,0,"server","softnet","41","time_squeeze",0
251,10000,0,"server","softnet","42","processed",0
252,10000,0,"server","softnet","42","dropped",0
253,10000,0,"server","softnet","42","time_squeeze",0
254,10000,0,"server","softnet","43","processed",0
255,10000,0,"server","softnet","43","dropped",0
256,10000,0,"server","softnet","43","time_squeeze",0
257,10000,0,"server","softnet","44","processed",0
258,10000,0,"server","softnet","44","dropped",0
259,10000,0,"server","softnet","44","time_squeeze",0
260,10000,0,"server","softnet","45","processed",0
261,10000,0,"server","softnet","45","dropped",0
262,10000,0,"server","softnet","45","time_squeeze",0
263,10000,0,"server","softnet","46","processed",0
264,10000,0,"server","softnet","46","dropped",0
265,10000,0,"server","softnet","46","time_squeeze",0
266,10000,0,"server","softnet","47","processed",0
267,10000,0,"server","softnet","47","dropped",0
268,10000,0,"server","softnet","47","time_squeeze",0
269,10000,0,"server","softnet","48","processed",0
270,10000,0,"server","softnet","48","dropped",0
271,10000,0,"server","softnet","48","time_squeeze",0
272,10000,0,"server","softnet","49","processed",0
273,10000,0,"server","softnet","49","dropped",0
274,10000,0,"server","softnet","49","time_squeeze",0
275,10000,0,"server","softnet","50","processed",0
276,10000,0,"server","softnet","50","dropped",0
277,10000,0,"server","softnet","50","time_squeeze",0
278,10000,0,"server","softnet","51","processed",0
279,10000,0,"server","softnet","51","dropped",0
280,10000,0,"server","softnet","51","time_squeeze",0
281,10000,0,"server","softnet","52","processed",0
282,10000,0,"server","softnet","52","dropped",0
283,10000,0,"server","softnet","52","time_squeeze",0
284,10000,0,"server","softnet","53","processed",0
285,10000,0,"server","softnet","53","dropped",0
286,10000,0,"server","softnet","53","time_squeeze",0
287,10000,0,"server","softnet","54","processed",0
288,10000,0,"server","softnet","54","dropped",0
289,10000,0,"server","softnet","54","time_squeeze",0
290,10000,0,"server","softnet","55","processed",0
291,10000,0,"server","softnet","55","dropped",0
292,10000,0,"server","softnet","55","time_squeeze",0
293,10000,0,"server","softnet","56","processed",0
294,10000,0,"server","softnet","56","dropped",0
295,10000,0,"server","softnet","56","time_squeeze",0
296,10000,0,"server","softnet","57","processed",0
297,10000,0,"server","softnet","57","dropped",0
298,10000,0,"server","softnet","57","time_squeeze",0
299,10000,0,"server","softnet","58","processed",0
300,10000,0,"server","softnet","58","dropped",0
301,10000,0,"server","softnet","58","time_squeeze",0
302,10000,0,"server","softnet","59","processed",0
303,10000,0,"server","softnet","59","dropped",0
304,10000,0,"server","softnet","59","time_squeeze",0
305,10000,0,"server","softnet","60","processed",0
306,10000,0,"server","softnet","60","dropped",0
307,10000,0,"server","softnet","60","time_squeeze",0
308,10000,0,"server","softnet","61","processed",0
309,10000,0,"server","softnet","61","dropped",0
310,10000,0,"server","softnet","61","time_squeeze",0
311,10000,0,"server","softnet","62","processed",0
312,10000,0,"server","softnet","62","dropped",0
313,10000,0,"server","softnet","62","time_squeeze",0
314,10000,0,"server","softnet","63","processed",0
315,10000,0,"server","softnet","63","dropped",0
316,10000,0,"server","softnet","63","time_squeeze",0
317,10000,0,"server","softnet","64","processed",0
318,10000,0,"server","softnet","64","dropped",0
319,10000,0,"server","softnet","64","time_squeeze",0
320,10000,0,"server","softnet","65","processed",0
321,10000,0,"server","softnet","65","dropped",0
322,10000,0,"server","softnet","65","time_squeeze",0
323,10000,0,"server","softnet","66","processed",0
324,10000,0,"server","softnet","66","dropped",0
325,10000,0,"server","softnet","66","time_squeeze",0
326,10000,0,"server","softnet","67","processed",0
327,10000,0,"server","softnet","67","dropped",0
328,10000,0,"server","softnet","67","time_squeeze",0
329,10000,0,"server","softnet","68","processed",0
330,10000,0,"server","softnet","68","dropped",0
331,10000,0,"server","softnet","68","time_squeeze",0
332,10000,0,"server","softnet","69","processed",0
333,10000,0,"server","softnet","69","dropped",0
334,10000,0,"server","softnet","69","time_squeeze",0
335,10000,0,"server","softnet","70","processed",0
336,10000,0,"server","softnet","70","dropped",0
337,10000,0,"server","softnet","70","time_squeeze",0
338,10000,0,"server","softnet","71","processed",0
339,10000,0,"server","softnet","71","dropped",0
340,10000,0,"server","softnet","71","time_squeeze",0
341,10000,0,"server","softnet","72","processed",0
342,10000,0,"server","softnet","72","dropped",0
343,10000,0,"server","softnet","72","time_squeeze",0
344,10000,0,"server","softnet","73","processed",0
345,10000,0,"server","softnet","73","dropped",0
346,10000,0,"server","softnet","73","time_squeeze",0
347,10000,0,"server","softnet","74","processed",0
348,10000,0,"server","softnet","74","dropped",0
349,10000,0,"server","softnet","74","time_squeeze",0
350,10000,0,"server","softnet","75","processed",0
351,10000,0,"server","softnet","75","dropped",0
352,10000,0,"server","softnet","75","time_squeeze",0
353,10000,0,"server","softnet","76","processed",0
354,10000,0,"server","softnet","76","dropped",0
355,10000,0,"server","softnet","76","time_squeeze",0
356,10000,0,"server","softnet","77","processed",0
357,10000,0,"server","softnet","77","dropped",0
358,10000,0,"server","softnet","77","time_squeeze",0
359,10000,0,"server","softnet","78","processed",0
360,10000,0,"server","softnet","78","dropped",0
361,10000,0,"server","softnet","78","time_squeeze",0
362,10000,0,"server","softnet","79","processed",0
363,10000,0,"server","softnet","79","dropped",0
364,10000,0,"server","softnet","79","time_squeeze",0
365,10000,0,"server","softnet","80","processed",0
366,10000,0,"server","softnet","80","dropped",0
367,10000,0,"server","softnet","80","time_squeeze",0
368,10000,0,"server","softnet","81","processed",0
369,10000,0,"server","softnet","81","dropped",0
370,10000,0,"server","softnet","81","time_squeeze",0
371,10000,0,"server","softnet","82","processed",0
372,10000,0,"server","softnet","82","dropped",0
373,10000,0,"server","softnet","82","time_squeeze",0
374,10000,0,"server","softnet","83","processed",0
375,10000,0,"server","softnet","83","dropped",0
376,10000,0,"server","softnet","83","time_squeeze",0
377,10000,0,"server","softnet","84","processed",0
378,10000,0,"server","softnet","84","dropped",0
379,10000,0,"server","softnet","84","time_squeeze",0
380,10000,0,"server","softnet","85","processed",0
381,10000,0,"server","softnet","85","dropped",0
382,10000,0,"server","softnet","85","time_squeeze",0
383,10000,0,"server","softnet","86","processed",0
384,10000,0,"server","softnet","86","dropped",0
385,10000,0,"server","softnet","86","time_squeeze",0
386,10000,0,"server","softnet","87","processed",0
387,10000,0,"server","softnet","87","dropped",0
388,10000,0,"server","softnet","87","time_squeeze",0
389,10000,0,"server","softnet","88","processed",0
390,10000,0,"server","softnet","88","dropped",0
391,10000,0,"server","softnet","88","time_squeeze",0
392,10000,0,"server","softnet","89","processed",0
393,10000,0,"server","softnet","89","dropped",0
394,10000,0,"server","softnet","89","time_squeeze",0
395,10000,0,"server","softnet","90","processed",0
396,10000,0,"server","softnet","90","dropped",0
397,10000,0,"server","softnet","90","time_squeeze",0
398,10000,0,"server","softnet","91","processed",0
399,10000,0,"server","softnet","91","dropped",0
400,10000,0,"server","softnet","91","time_squeeze",0
401,10000,0,"server","softnet","92","processed",0
402,10000,0,"server","softnet","92","dropped",0
403,10000,0,"server","softnet","92","time_squeeze",0
404,10000,0,"server","softnet","93","processed",0
405,10000,0,"server","softnet","93","dropped",0
406,10000,0,"server","softnet","93","time_squeeze",0
407,10000,0,"server","softnet","94","processed",0
408,10000,0,"server","softnet","94","dropped",0
409,10000,0,"server","softnet","94","time_squeeze",0
410,10000,0,"server","softnet","95","processed",0
411,10000,0,"server","softnet","95","dropped",0
412,10000,0,"server","softnet","95","time_squeeze",0
413,10000,0,"server","softnet","96","processed",0
414,10000,0,"server","softnet","96","dropped",0
415,10000,0,"server","softnet","96","time_squeeze",0
416,10000,0,"server","softnet","97","processed",0
417,10000,0,"server","softnet","97","dropped",0
418,10000,0,"server","softnet","97","time_squeeze",0
419,10000,0,"server","softnet","98","processed",0
420,10000,0,"server","softnet","98","dropped",0
421,10000,0,"server","softnet","98","time_squeeze",0
422,10000,0,"server","softnet","99","processed",0
423,10000,0,"server","softnet","99","dropped",0
424,10000,0,"server","softnet","99","time_squeeze",0
425,10000,0,"server","softnet","100","processed",0
426,10000,0,"server","softnet","100","dropped",0
427,10000,0,"server","softnet","100","time_squeeze",0
428,10000,0,"server","softnet","101","processed",0
429,10000,0,"server","softnet","101","dropped",0
430,10000,0,"server","softnet","101","time_squeeze",0
431,10000,0,"server","softnet","102","processed",0
432,10000,0,"server","softnet","102","dropped",0
433,10000,0,"server","softnet","102","time_squeeze",0
434,10000,0,"server","softnet","103","processed",0
435,10000,0,"server","softnet","103","dropped",0
436,10000,0,"server","softnet","103","time_squeeze",0
437,10000,0,"server","softnet","104","processed",0
438,10000,0,"server","softnet","104","dropped",0
439,10000,0,"server","softnet","104","time_squeeze",0
440,10000,0,"server","softnet","105","processed",0
441,10000,0,"server","softnet","105","dropped",0
442,10000,0,"server","softnet","105","time_squeeze",0
443,10000,0,"server","softnet","106","processed",0
444,10000,0,"server","softnet","106","dropped",0
445,10000,0,"server","softnet","106","time_squeeze",0
446,10000,0,"server","softnet","107","processed",0
447,10000,0,"server","softnet","107","dropped",0
448,10000,0,"server","softnet","107","time_squeeze",0
449,10000,0,"server","softnet","108","processed",0
450,10000,0,"server","softnet","108","dropped",0
451,10000,0,"server","softnet","108","time_squeeze",0
452,10000,0,"server","softnet","109","processed",0
453,10000,0,"server","softnet","109","dropped",0
454,10000,0,"server","softnet","109","time_squeeze",0
455,10000,0,"server","softnet","110","processed",0
456,10000,0,"server","softnet","110","dropped",0
457,10000,0,"server","softnet","110","time_squeeze",0
458,10000,0,"server","softnet","111","processed",0
459,10000,0,"server","softnet","111","dropped",0
460,10000,0,"server","softnet","111","time_squeeze",0
461,10000,0,"server","softnet","112","processed",0
462,10000,0,"server","softnet","112","dropped",0
463,10000,0,"server","softnet","112","time_squeeze",0
464,10000,0,"server","softnet","113","processed",0
465,10000,0,"server","softnet","113","dropped",0
466,10000,0,"server","softnet","113","time_squeeze",0
467,10000,0,"server","softnet","114","processed",0
468,10000,0,"server","softnet","114","dropped",0
469,10000,0,"server","softnet","114","time_squeeze",0
470,10000,0,"server","softnet","115","processed",0
471,10000,0,"server","softnet","115","dropped",0
472,10000,0,"server","softnet","115","time_squeeze",0
473,10000,0,"server","softnet","116","processed",0
474,10000,0,"server","softnet","116","dropped",0
475,10000,0,"server","softnet","116","time_squeeze",0
476,10000,0,"server","softnet","117","processed",0
477,10000,0,"server","softnet","117","dropped",0
478,10000,0,"server","softnet","117","time_squeeze",0
479,10000,0,"server","softnet","118","processed",0
480,10000,0,"server","softnet","118","dropped",0
481,10000,0,"server","softnet","118","time_squeeze",0
482,10000,0,"server","softnet","119","processed",0
483,10000,0,"server","softnet","119","dropped",0
484,10000,0,"server","softnet","119","time_squeeze",0
485,10000,0,"server","softnet","120","processed",0
486,10000,0,"server","softnet","120","dropped",0
487,10000,0,"server","softnet","120","time_squeeze",0
488,10000,0,"server","softnet","121","processed",0
489,10000,0,"server","softnet","121","dropped",0
490,10000,0,"server","softnet","121","time_squeeze",0
491,10000,0,"server","softnet","122","processed",0
492,10000,0,"server","softnet","122","dropped",0
493,10000,0,"server","softnet","122","time_squeeze",0
494,10000,0,"server","softnet","123","processed",0
495,10000,0,"server","softnet","123","dropped",0
496,10000,0,"server","softnet","123","time_squeeze",0
497,10000,0,"server","softnet","124","processed",0
498,10000,0,"server","softnet","124","dropped",0
499,10000,0,"server","softnet","124","time_squeeze",0
500,10000,0,"server","softnet","125","processed",0
501,10000,0,"server","softnet","125","dropped",0
502,10000,0,"server","softnet","125","time_squeeze",0
503,10000,0,"server","softnet","126","processed",0
504,10000,0,"server","softnet","126","dropped",0
505,10000,0,"server","softnet","126","time_squeeze",0
506,10000,0,"server","softnet","127","processed",0
507,10000,0,"server","softnet","127","dropped",0
508,10000,0,"server","softnet","127","time_squeeze",0
509,10000,0,"server","qdisc","lo","packets",0
510,10000,0,"server","qdisc","lo","drops",0
511,10000,0,"server","qdisc","lo","overlimits",0
512,10000,0,"server","qdisc","lo","requeues",0
513,10000,0,"server","qdisc","ens10f0np0","packets",5336
514,10000,0,"server","qdisc","ens10f0np0","drops",0
515,10000,0,"server","qdisc","ens10f0np0","overlimits",0
516,10000,0,"server","qdisc","ens10f0np0","requeues",11
517,10000,0,"server","qdisc","gre1","packets",0
518,10000,0,"server","qdisc","gre1","drops",0
519,10000,0,"server","qdisc","gre1","overlimits",0
520,10000,0,"server","qdisc","gre1","requeues",0
521,10000,0,"server","qdisc","pimreg","packets",0
522,10000,0,"server","qdisc","pimreg","drops",0
523,10000,0,"server","qdisc","pimreg","overlimits",0
524,10000,0,"server","qdisc","pimreg","requeues",0
525,10000,0,"server","qdisc","pim6reg","packets",0
526,10000,0,"server","qdisc","pim6reg","drops",0
527,10000,0,"server","qdisc","pim6reg","overlimits",0
528,10000,0,"server","qdisc","pim6reg","requeues",0
529,10000,0,"server","mfc","10.136.0.2->239.239.239.35","pkts",9
530,10000,0,"server","mfc","10.136.0.2->239.239.239.35","bytes",10737
531,10000,0,"server","mfc","10.136.0.2->239.239.239.35","wrong_iif",0
532,10000,0,"server","mfc","10.136.0.2->239.239.239.35","n_oifs",1
533,10000,0,"nancy","if","eno1","rx_packets",6159
534,10000,0,"nancy","if","eno1","tx_packets",5583
535,10000,0,"nancy","if","eno1","rx_bytes",3357371
536,10000,0,"nancy","if","eno1","tx_bytes",3331481
537,10000,0,"nancy","if","eno1","rx_dropped",0
538,10000,0,"nancy","if","eno1","tx_dropped",0
539,10000,0,"nancy","if","eno1","rx_errors",0
540,10000,0,"nancy","if","eno1","tx_errors",0
541,10000,0,"nancy","if","eno1","rx_missed_errors",0
542,10000,0,"nancy","if","eno2","rx_packets",0
543,10000,0,"nancy","if","eno2","tx_packets",0
544,10000,0,"nancy","if","eno2","rx_bytes",0
545,10000,0,"nancy","if","eno2","tx_bytes",0
546,10000,0,"nancy","if","eno2","rx_dropped",0
547,10000,0,"nancy","if","eno2","tx_dropped",0
548,10000,0,"nancy","if","eno2","rx_errors",0
549,10000,0,"nancy","if","eno2","tx_errors",0
550,10000,0,"nancy","if","eno2","rx_missed_errors",0
551,10000,0,"nancy","if","erspan0","rx_packets",0
552,10000,0,"nancy","if","erspan0","tx_packets",0
553,10000,0,"nancy","if","erspan0","rx_bytes",0
554,10000,0,"nancy","if","erspan0","tx_bytes",0
555,10000,0,"nancy","if","erspan0","rx_dropped",0
556,10000,0,"nancy","if","erspan0","tx_dropped",0
557,10000,0,"nancy","if","erspan0","rx_errors",0
558,10000,0,"nancy","if","erspan0","tx_errors",0
559,10000,0,"nancy","if","erspan0","rx_missed_errors",0
560,10000,0,"nancy","if","gre0","rx_packets",0
561,10000,0,"nancy","if","gre0","tx_packets",0
562,10000,0,"nancy","if","gre0","rx_bytes",0
563,10000,0,"nancy","if","gre0","tx_bytes",0
564,10000,0,"nancy","if","gre0","rx_dropped",0
565,10000,0,"nancy","if","gre0","tx_dropped",0
566,10000,0,"nancy","if","gre0","rx_errors",0
567,10000,0,"nancy","if","gre0","tx_errors",0
568,10000,0,"nancy","if","gre0","rx_missed_errors",0
569,10000,0,"nancy","if","gre1","rx_packets",2658
570,10000,0,"nancy","if","gre1","tx_packets",2731
571,10000,0,"nancy","if","gre1","rx_bytes",1814895
572,10000,0,"nancy","if","gre1","tx_bytes",1303306
573,10000,0,"nancy","if","gre1","rx_dropped",0
574,10000,0,"nancy","if","gre1","tx_dropped",0
575,10000,0,"nancy","if","gre1","rx_errors",0
576,10000,0,"nancy","if","gre1","tx_errors",0
