"index","ADDITIONAL_DATA_SIZE","y_LATENCY","run_index"
0,10000,4570.0,0
1,10000,4532.0,0
2,10000,4576.0,0
3,10000,4578.0,0
4,10000,4570.0,0
5,10000,9968.0,0
6,10000,10166.0,0
7,10000,10043.0,0
8,10000,9957.0,0
9,10000,9940.0,0
10,10000,9180.0,0
11,10000,9326.0,0
12,10000,9121.0,0
13,10000,9152.0,0
14,10000,9196.0,0
15,10000,10883.0,0
16,10000,10887.0,0
17,10000,10886.0,0
18,10000,10886.0,0
19,10000,10880.0,0
20,10000,15757.0,0
21,10000,15636.0,0
22,10000,15790.0,0
23,10000,15790.0,0
24,10000,15793.0,0
25,10000,7216.0,0
26,10000,7262.0,0
27,10000,7257.0,0
28,10000,7256.0,0
29,10000,7257.0,0
30,10000,10867.0,0
31,10000,10889.0,0
32,10000,10889.0,0
33,10000,10860.0,0
34,10000,10865.0,0
35,10000,9295.0,0
36,10000,9326.0,0
37,10000,9354.0,0
38,10000,9417.0,0
39,10000,9331.0,0
40,10000,9653.0,0
41,10000,9672.0,0
42,10000,9647.0,0
43,10000,9764.0,0
44,10000,9764.0,0
45,10000,10894.0,0
46,10000,10837.0,0
47,10000,10861.0,0
48,10000,10837.0,0
49,10000,10918.0,0
50,10000,10444.0,0
51,10000,10430.0,0
52,10000,10451.0,0
53,10000,10427.0,0
54,10000,10428.0,0
55,10000,9811.0,0
56,10000,9811.0,0
57,10000,9931.0,0
58,10000,9886.0,0
59,10000,9931.0,0
60,10000,11024.0,0
61,10000,12227.0,0
62,10000,10995.0,0
63,10000,11046.0,0
64,10000,11085.0,0
65,10000,10097.0,0
66,10000,10190.0,0
67,10000,10220.0,0
68,10000,10190.0,0
69,10000,10157.0,0
70,10000,8592.0,0
71,10000,8546.0,0
72,10000,8594.0,0
73,10000,8501.0,0
74,10000,8570.0,0
75,10000,10865.0,0
76,10000,10895.0,0
77,10000,10871.0,0
78,10000,10819.0,0
79,10000,10870.0,0
80,10000,9589.0,0
81,10000,9624.0,0
82,10000,9658.0,0
83,10000,9591.0,0
84,10000,9662.0,0
85,10000,4582.0,0
86,10000,4600.0,0
87,10000,4603.0,0
88,10000,4596.0,0
89,10000,4604.0,0
90,10000,4461.0,0
91,10000,4466.0,0
92,10000,4461.0,0
93,10000,4461.0,0
94,10000,4453.0,0
95,10000,4587.0,0
96,10000,4592.0,0
97,10000,4594.0,0
98,10000,4598.0,0
99,10000,4593.0,0
100,10000,4785.0,1
101,10000,4763.0,1
102,10000,4793.0,1
103,10000,4770.0,1
104,10000,4777.0,1
105,10000,9768.0,1
106,10000,9706.0,1
107,10000,9726.0,1
108,10000,9686.0,1
109,10000,9768.0,1
110,10000,8499.0,1
111,10000,8528.0,1
112,10000,8602.0,1
113,10000,8499.0,1
114,10000,8499.0,1
115,10000,10701.0,1
116,10000,10673.0,1
117,10000,10674.0,1
118,10000,10768.0,1
119,10000,10673.0,1
120,10000,9596.0,1
121,10000,9647.0,1
122,10000,9617.0,1
123,10000,9639.0,1
124,10000,9596.0,1
125,10000,8900.0,1
126,10000,8899.0,1
127,10000,8917.0,1
128,10000,8881.0,1
129,10000,8899.0,1
130,10000,10963.0,1
131,10000,11095.0,1
132,10000,11106.0,1
133,10000,11012.0,1
134,10000,11056.0,1
135,10000,8977.0,1
136,10000,8941.0,1
137,10000,8931.0,1
138,10000,8917.0,1
139,10000,8937.0,1
140,10000,8399.0,1
141,10000,8304.0,1
142,10000,8274.0,1
143,10000,8399.0,1
144,10000,8304.0,1
145,10000,10626.0,1
146,10000,10692.0,1
147,10000,10674.0,1
148,10000,10774.0,1
149,10000,10695.0,1
150,10000,10141.0,1
151,10000,10367.0,1
152,10000,10124.0,1
153,10000,10198.0,1
154,10000,10124.0,1
155,10000,9792.0,1
156,10000,9841.0,1
157,10000,9812.0,1
158,10000,9828.0,1
159,10000,9861.0,1
160,10000,11790.0,1
161,10000,11727.0,1
162,10000,11729.0,1
163,10000,11723.0,1
164,10000,11720.0,1
165,10000,9976.0,1
166,10000,9937.0,1
167,10000,9958.0,1
168,10000,23745.0,1
169,10000,9954.0,1
170,10000,8857.0,1
171,10000,8832.0,1
172,10000,8916.0,1
173,10000,8831.0,1
174,10000,8918.0,1
175,10000,10685.0,1
176,10000,10602.0,1
177,10000,10773.0,1
178,10000,10603.0,1
179,10000,10654.0,1
180,10000,8526.0,1
181,10000,8457.0,1
182,10000,8549.0,1
183,10000,8577.0,1
184,10000,8468.0,1
185,10000,4663.0,1
186,10000,4669.0,1
187,10000,4683.0,1
188,10000,4670.0,1
189,10000,4671.0,1
190,10000,4710.0,1
191,10000,4705.0,1
192,10000,4698.0,1
193,10000,4706.0,1
194,10000,4701.0,1
195,10000,4813.0,1
196,10000,4809.0,1
197,10000,4788.0,1
198,10000,4808.0,1
199,10000,4818.0,1
200,10000,4706.0,2
201,10000,4697.0,2
202,10000,4716.0,2
203,10000,4705.0,2
204,10000,4708.0,2
205,10000,9747.0,2
206,10000,9798.0,2
207,10000,9812.0,2
208,10000,9751.0,2
209,10000,9747.0,2
210,10000,8230.0,2
211,10000,8179.0,2
212,10000,8240.0,2
213,10000,8152.0,2
214,10000,8240.0,2
215,10000,10548.0,2
216,10000,10719.0,2
217,10000,10664.0,2
218,10000,10608.0,2
219,10000,10620.0,2
220,10000,9643.0,2
221,10000,9839.0,2
222,10000,9671.0,2
223,10000,9620.0,2
224,10000,9621.0,2
225,10000,8342.0,2
226,10000,8265.0,2
227,10000,8345.0,2
228,10000,8316.0,2
229,10000,8343.0,2
230,10000,11101.0,2
231,10000,11073.0,2
232,10000,11064.0,2
233,10000,11121.0,2
234,10000,11126.0,2
235,10000,8708.0,2
236,10000,8765.0,2
237,10000,8764.0,2
238,10000,8954.0,2
239,10000,8739.0,2
240,10000,7801.0,2
241,10000,7810.0,2
242,10000,7843.0,2
243,10000,7772.0,2
244,10000,7850.0,2
245,10000,10741.0,2
246,10000,10643.0,2
247,10000,10640.0,2
248,10000,10627.0,2
249,10000,10732.0,2
250,10000,10299.0,2
251,10000,10427.0,2
252,10000,10277.0,2
253,10000,10336.0,2
254,10000,10275.0,2
255,10000,9755.0,2
256,10000,9722.0,2
257,10000,9750.0,2
258,10000,9887.0,2
259,10000,9781.0,2
260,10000,11948.0,2
261,10000,11962.0,2
262,10000,11914.0,2
263,10000,11894.0,2
264,10000,12010.0,2
265,10000,10068.0,2
266,10000,10060.0,2
267,10000,10024.0,2
268,10000,10095.0,2
269,10000,20201.0,2
270,10000,9080.0,2
271,10000,8993.0,2
272,10000,9070.0,2
273,10000,9000.0,2
274,10000,9141.0,2
275,10000,10643.0,2
276,10000,10675.0,2
277,10000,10593.0,2
278,10000,10615.0,2
279,10000,10593.0,2
280,10000,7965.0,2
281,10000,8023.0,2
282,10000,8010.0,2
283,10000,7962.0,2
284,10000,7959.0,2
285,10000,4769.0,2
286,10000,4825.0,2
287,10000,4766.0,2
288,10000,4806.0,2
289,10000,4803.0,2
290,10000,4645.0,2
291,10000,4652.0,2
292,10000,4653.0,2
293,10000,4650.0,2
294,10000,4639.0,2
295,10000,4858.0,2
296,10000,4753.0,2
297,10000,4801.0,2
298,10000,4839.0,2
299,10000,4732.0,2
300,10000,4745.0,3
301,10000,4651.0,3
302,10000,4689.0,3
303,10000,4691.0,3
304,10000,4692.0,3
305,10000,9867.0,3
306,10000,9881.0,3
307,10000,9941.0,3
308,10000,9880.0,3
309,10000,10092.0,3
310,10000,8331.0,3
311,10000,8399.0,3
312,10000,8390.0,3
313,10000,8307.0,3
314,10000,8359.0,3
315,10000,10729.0,3
316,10000,10720.0,3
317,10000,10682.0,3
