"index","ADDITIONAL_DATA_SIZE","y_LATENCY","run_index"
0,10000,28906.0,0
1,10000,29153.0,0
2,10000,28830.0,0
3,10000,28937.0,0
4,10000,28821.0,0
5,10000,27835.0,0
6,10000,27810.0,0
7,10000,27982.0,0
8,10000,27790.0,0
9,10000,27850.0,0
10,10000,28619.0,0
11,10000,28556.0,0
12,10000,28583.0,0
13,10000,28614.0,0
14,10000,28631.0,0
15,10000,26499.0,0
16,10000,26561.0,0
17,10000,26691.0,0
18,10000,26634.0,0
19,10000,26734.0,0
20,10000,19376.0,0
21,10000,19388.0,0
22,10000,19376.0,0
23,10000,19386.0,0
24,10000,19382.0,0
25,10000,28526.0,0
26,10000,28713.0,0
27,10000,28528.0,0
28,10000,28468.0,0
29,10000,28464.0,0
30,10000,23030.0,0
31,10000,22920.0,0
32,10000,22952.0,0
33,10000,22937.0,0
34,10000,23026.0,0
35,10000,34050.0,0
36,10000,34124.0,0
37,10000,34158.0,0
38,10000,34155.0,0
39,10000,34087.0,0
40,10000,23136.0,0
41,10000,23040.0,0
42,10000,23054.0,0
43,10000,23048.0,0
44,10000,23048.0,0
45,10000,19520.0,0
46,10000,19488.0,0
47,10000,19488.0,0
48,10000,19470.0,0
49,10000,19491.0,0
50,10000,21529.0,0
51,10000,21481.0,0
52,10000,21525.0,0
53,10000,21491.0,0
54,10000,21574.0,0
55,10000,22019.0,0
56,10000,22024.0,0
57,10000,22030.0,0
58,10000,22014.0,0
59,10000,22090.0,0
60,10000,19171.0,0
61,10000,19132.0,0
62,10000,19169.0,0
63,10000,19179.0,0
64,10000,19168.0,0
65,10000,28911.0,0
66,10000,28828.0,0
67,10000,28862.0,0
68,10000,28924.0,0
69,10000,28901.0,0
70,10000,28069.0,0
71,10000,27981.0,0
72,10000,28094.0,0
73,10000,28069.0,0
74,10000,27982.0,0
75,10000,19005.0,0
76,10000,19009.0,0
77,10000,19009.0,0
78,10000,19013.0,0
79,10000,19009.0,0
80,10000,28856.0,0
81,10000,28874.0,0
82,10000,28791.0,0
83,10000,28892.0,0
84,10000,28814.0,0
85,10000,22891.0,0
86,10000,22894.0,0
87,10000,22943.0,0
88,10000,22934.0,0
89,10000,22865.0,0
90,10000,19365.0,0
91,10000,19372.0,0
92,10000,19364.0,0
93,10000,19363.0,0
94,10000,19364.0,0
95,10000,29077.0,0
96,10000,29063.0,0
97,10000,29003.0,0
98,10000,29023.0,0
99,10000,29048.0,0
100,10000,28978.0,1
101,10000,28903.0,1
102,10000,28939.0,1
103,10000,28974.0,1
104,10000,28903.0,1
105,10000,27871.0,1
106,10000,28099.0,1
107,10000,27937.0,1
108,10000,27920.0,1
109,10000,27869.0,1
110,10000,28870.0,1
111,10000,28617.0,1
112,10000,28669.0,1
113,10000,28656.0,1
114,10000,28676.0,1
115,10000,26499.0,1
116,10000,26563.0,1
117,10000,26771.0,1
118,10000,26522.0,1
119,10000,26563.0,1
120,10000,19472.0,1
121,10000,19490.0,1
122,10000,19490.0,1
123,10000,19493.0,1
124,10000,19486.0,1
125,10000,28432.0,1
126,10000,28427.0,1
127,10000,28436.0,1
128,10000,28392.0,1
129,10000,28419.0,1
130,10000,22947.0,1
131,10000,22991.0,1
132,10000,23265.0,1
133,10000,22971.0,1
134,10000,22947.0,1
135,10000,33849.0,1
136,10000,33880.0,1
137,10000,33823.0,1
138,10000,34155.0,1
139,10000,33907.0,1
140,10000,23147.0,1
141,10000,23147.0,1
142,10000,23482.0,1
143,10000,23189.0,1
144,10000,23163.0,1
145,10000,19423.0,1
146,10000,19409.0,1
147,10000,19423.0,1
148,10000,19427.0,1
149,10000,19422.0,1
150,10000,21522.0,1
151,10000,21588.0,1
152,10000,21505.0,1
153,10000,21599.0,1
154,10000,21548.0,1
155,10000,22188.0,1
156,10000,22187.0,1
157,10000,22193.0,1
158,10000,22176.0,1
159,10000,22244.0,1
160,10000,19226.0,1
161,10000,19197.0,1
162,10000,19226.0,1
163,10000,19234.0,1
164,10000,19232.0,1
165,10000,28853.0,1
166,10000,28768.0,1
167,10000,28825.0,1
168,10000,28804.0,1
169,10000,28768.0,1
170,10000,28277.0,1
171,10000,28278.0,1
172,10000,28326.0,1
173,10000,28221.0,1
174,10000,28309.0,1
175,10000,19080.0,1
176,10000,19100.0,1
177,10000,19093.0,1
178,10000,19089.0,1
179,10000,19093.0,1
180,10000,29086.0,1
181,10000,29021.0,1
182,10000,29021.0,1
183,10000,29078.0,1
184,10000,29021.0,1
185,10000,23208.0,1
186,10000,22979.0,1
187,10000,22945.0,1
188,10000,22981.0,1
189,10000,22941.0,1
190,10000,19707.0,1
191,10000,19646.0,1
192,10000,19649.0,1
193,10000,19600.0,1
194,10000,19647.0,1
195,10000,29137.0,1
196,10000,29137.0,1
197,10000,29163.0,1
198,10000,29181.0,1
199,10000,29147.0,1
200,10000,28958.0,2
201,10000,28903.0,2
202,10000,28937.0,2
203,10000,28888.0,2
204,10000,29088.0,2
205,10000,28033.0,2
206,10000,27784.0,2
207,10000,27795.0,2
208,10000,27787.0,2
209,10000,27849.0,2
210,10000,28727.0,2
211,10000,28653.0,2
212,10000,28700.0,2
213,10000,28717.0,2
214,10000,28671.0,2
215,10000,26403.0,2
216,10000,26395.0,2
217,10000,26362.0,2
218,10000,26395.0,2
219,10000,26415.0,2
220,10000,19407.0,2
221,10000,19435.0,2
222,10000,19436.0,2
223,10000,19436.0,2
224,10000,19436.0,2
225,10000,28144.0,2
226,10000,28096.0,2
227,10000,28184.0,2
228,10000,28097.0,2
229,10000,28074.0,2
230,10000,23217.0,2
231,10000,22850.0,2
232,10000,22911.0,2
233,10000,22911.0,2
234,10000,22934.0,2
235,10000,33408.0,2
236,10000,33667.0,2
237,10000,33498.0,2
238,10000,33452.0,2
239,10000,33493.0,2
240,10000,23099.0,2
241,10000,23099.0,2
242,10000,23405.0,2
243,10000,23120.0,2
244,10000,23098.0,2
245,10000,19499.0,2
246,10000,19440.0,2
247,10000,19443.0,2
248,10000,19444.0,2
249,10000,19445.0,2
250,10000,21395.0,2
251,10000,21338.0,2
252,10000,21397.0,2
253,10000,21338.0,2
254,10000,21453.0,2
255,10000,21937.0,2
256,10000,21978.0,2
257,10000,21937.0,2
258,10000,21975.0,2
259,10000,22004.0,2
260,10000,18982.0,2
261,10000,18964.0,2
262,10000,18980.0,2
263,10000,18972.0,2
264,10000,18986.0,2
265,10000,28854.0,2
266,10000,28538.0,2
267,10000,28599.0,2
268,10000,28576.0,2
269,10000,28538.0,2
270,10000,28149.0,2
271,10000,28075.0,2
272,10000,28152.0,2
273,10000,28078.0,2
274,10000,28150.0,2
275,10000,18980.0,2
276,10000,18993.0,2
277,10000,19001.0,2
278,10000,18989.0,2
279,10000,18970.0,2
280,10000,28906.0,2
281,10000,28950.0,2
282,10000,28966.0,2
283,10000,28909.0,2
284,10000,28967.0,2
285,10000,22831.0,2
286,10000,22829.0,2
287,10000,22922.0,2
288,10000,22818.0,2
289,10000,22871.0,2
290,10000,19523.0,2
291,10000,19528.0,2
292,10000,19523.0,2
293,10000,19497.0,2
294,10000,19526.0,2
295,10000,29070.0,2
296,10000,29098.0,2
297,10000,29317.0,2
298,10000,29025.0,2
299,10000,29092.0,2
300,10000,28914.0,3
301,10000,28934.0,3
302,10000,28859.0,3
303,10000,29006.0,3
304,10000,28833.0,3
305,10000,27832.0,3
306,10000,27834.0,3
307,10000,27861.0,3
308,10000,27847.0,3
309,10000,27955.0,3
310,10000,28752.0,3
311,10000,28838.0,3
312,10000,28810.0,3
313,10000,28811.0,3
314,10000,28690.0,3
315,10000,26554.0,3
316,10000,26518.0,3
317,10000,26468.0,3
318,10000,26534.0,3
319,10000,26525.0,3
320,10000,19438.0,3
321,10000,19476.0,3
322,10000,19472.0,3
323,10000,19475.0,3
324,10000,19473.0,3
325,10000,28043.0,3
326,10000,28136.0,3
327,10000,28065.0,3
328,10000,27983.0,3
329,10000,27983.0,3
330,10000,23033.0,3
331,10000,23076.0,3
332,10000,23105.0,3
333,10000,23033.0,3
334,10000,23034.0,3
335,10000,33286.0,3
336,10000,33325.0,3
337,10000,33290.0,3
338,10000,33232.0,3
339,10000,33263.0,3
340,10000,23087.0,3
341,10000,23087.0,3
342,10000,23178.0,3
343,10000,23119.0,3
344,10000,23136.0,3
345,10000,19452.0,3
346,10000,19438.0,3
347,10000,19452.0,3
348,10000,19449.0,3
349,10000,19450.0,3
350,10000,21375.0,3
351,10000,21403.0,3
352,10000,21457.0,3
353,10000,21432.0,3
354,10000,21457.0,3
355,10000,21956.0,3
356,10000,21960.0,3
357,10000,21951.0,3
358,10000,21987.0,3
359,10000,22000.0,3
360,10000,18973.0,3
361,10000,18965.0,3
362,10000,18974.0,3
363,10000,18989.0,3
364,10000,18972.0,3
365,10000,28592.0,3
366,10000,28525.0,3
367,10000,28580.0,3
368,10000,28568.0,3
369,10000,28513.0,3
370,10000,28173.0,3
371,10000,28449.0,3
372,10000,28207.0,3
373,10000,28263.0,3
374,10000,28202.0,3
375,10000,19116.0,3
376,10000,19135.0,3
377,10000,19132.0,3
378,10000,19084.0,3
379,10000,19137.0,3
380,10000,28872.0,3
381,10000,28815.0,3
382,10000,28814.0,3
383,10000,28846.0,3
384,10000,28815.0,3
385,10000,22964.0,3
386,10000,22908.0,3
387,10000,22905.0,3
388,10000,22969.0,3
389,10000,22907.0,3
390,10000,19589.0,3
391,10000,19590.0,3
392,10000,19602.0,3
393,10000,19555.0,3
394,10000,19586.0,3
395,10000,29202.0,3
396,10000,29209.0,3
397,10000,29141.0,3
398,10000,29170.0,3
399,10000,29212.0,3
400,10000,28748.0,4
401,10000,28683.0,4
402,10000,28707.0,4
403,10000,28766.0,4
404,10000,28955.0,4
405,10000,27660.0,4
406,10000,27844.0,4
407,10000,27725.0,4
408,10000,27600.0,4
409,10000,27724.0,4
410,10000,28714.0,4
411,10000,28722.0,4
412,10000,28738.0,4
413,10000,28719.0,4
414,10000,28690.0,4
415,10000,26371.0,4
416,10000,26338.0,4
417,10000,26590.0,4
418,10000,26569.0,4
419,10000,26401.0,4
420,10000,19400.0,4
421,10000,19447.0,4
422,10000,19448.0,4
423,10000,19460.0,4
424,10000,19450.0,4
425,10000,28053.0,4
426,10000,27934.0,4
427,10000,27986.0,4
428,10000,28074.0,4
429,10000,28029.0,4
430,10000,23012.0,4
431,10000,23179.0,4
432,10000,23058.0,4
433,10000,23015.0,4
434,10000,23115.0,4
435,10000,32943.0,4
