"index","ADDITIONAL_DATA_SIZE","run_index","time_rel","cpu_id","utilization_percentage"
168599,10000000,6,73.094,125,0.0
168600,10000000,6,73.094,126,0.0
168601,10000000,6,73.094,127,0.0
168602,10000000,6,73.094,-1,2.406
168603,10000000,6,74.095,0,22.481
168604,10000000,6,74.095,1,0.0
168605,10000000,6,74.095,2,0.0
168606,10000000,6,74.095,3,0.0
168607,10000000,6,74.095,4,100.0
168608,10000000,6,74.095,5,100.0
168609,10000000,6,74.095,6,0.0
168610,10000000,6,74.095,7,85.417
168611,10000000,6,74.095,8,0.0
168612,10000000,6,74.095,9,0.0
168613,10000000,6,74.095,10,0.0
168614,10000000,6,74.095,11,0.0
168615,10000000,6,74.095,12,0.0
168616,10000000,6,74.095,13,0.0
168617,10000000,6,74.095,14,0.0
168618,10000000,6,74.095,15,0.0
168619,10000000,6,74.095,16,0.0
168620,10000000,6,74.095,17,0.0
168621,10000000,6,74.095,18,0.0
168622,10000000,6,74.095,19,0.0
168623,10000000,6,74.095,20,0.0
168624,10000000,6,74.095,21,0.0
168625,10000000,6,74.095,22,0.0
168626,10000000,6,74.095,23,0.0
168627,10000000,6,74.095,24,0.0
168628,10000000,6,74.095,25,0.0
168629,10000000,6,74.095,26,0.0
168630,10000000,6,74.095,27,0.0
168631,10000000,6,74.095,28,0.0
168632,10000000,6,74.095,29,0.0
168633,10000000,6,74.095,30,0.0
168634,10000000,6,74.095,31,0.0
168635,10000000,6,74.095,32,0.0
168636,10000000,6,74.095,33,0.0
168637,10000000,6,74.095,34,0.0
168638,10000000,6,74.095,35,0.0
168639,10000000,6,74.095,36,0.0
168640,10000000,6,74.095,37,0.0
168641,10000000,6,74.095,38,0.0
168642,10000000,6,74.095,39,0.0
168643,10000000,6,74.095,40,0.0
168644,10000000,6,74.095,41,0.0
168645,10000000,6,74.095,42,0.0
168646,10000000,6,74.095,43,0.0
168647,10000000,6,74.095,44,0.0
168648,10000000,6,74.095,45,0.0
168649,10000000,6,74.095,46,0.0
168650,10000000,6,74.095,47,0.0
168651,10000000,6,74.095,48,0.0
168652,10000000,6,74.095,49,0.0
168653,10000000,6,74.095,50,0.0
168654,10000000,6,74.095,51,0.0
168655,10000000,6,74.095,52,0.0
168656,10000000,6,74.095,53,0.0
168657,10000000,6,74.095,54,0.0
168658,10000000,6,74.095,55,0.0
168659,10000000,6,74.095,56,0.0
168660,10000000,6,74.095,57,0.0
168661,10000000,6,74.095,58,0.0
168662,10000000,6,74.095,59,0.0
168663,10000000,6,74.095,60,0.0
168664,10000000,6,74.095,61,0.0
168665,10000000,6,74.095,62,0.0
168666,10000000,6,74.095,63,0.0
168667,10000000,6,74.095,64,0.0
168668,10000000,6,74.095,65,0.0
168669,10000000,6,74.095,66,0.0
168670,10000000,6,74.095,67,0.0
168671,10000000,6,74.095,68,0.0
168672,10000000,6,74.095,69,0.0
168673,10000000,6,74.095,70,0.0
168674,10000000,6,74.095,71,0.0
168675,10000000,6,74.095,72,0.0
168676,10000000,6,74.095,73,0.0
168677,10000000,6,74.095,74,0.0
168678,10000000,6,74.095,75,0.0
168679,10000000,6,74.095,76,0.0
168680,10000000,6,74.095,77,0.0
168681,10000000,6,74.095,78,0.0
168682,10000000,6,74.095,79,0.0
168683,10000000,6,74.095,80,0.0
168684,10000000,6,74.095,81,0.0
168685,10000000,6,74.095,82,0.0
168686,10000000,6,74.095,83,0.0
168687,10000000,6,74.095,84,0.0
168688,10000000,6,74.095,85,0.0
168689,10000000,6,74.095,86,0.0
168690,10000000,6,74.095,87,0.0
168691,10000000,6,74.095,88,0.0
168692,10000000,6,74.095,89,0.0
168693,10000000,6,74.095,90,0.0
168694,10000000,6,74.095,91,0.0
168695,10000000,6,74.095,92,0.0
168696,10000000,6,74.095,93,0.0
168697,10000000,6,74.095,94,0.0
168698,10000000,6,74.095,95,0.0
168699,10000000,6,74.095,96,0.0
168700,10000000,6,74.095,97,0.0
168701,10000000,6,74.095,98,0.0
168702,10000000,6,74.095,99,0.0
168703,10000000,6,74.095,100,0.0
168704,10000000,6,74.095,101,0.0
168705,10000000,6,74.095,102,0.0
168706,10000000,6,74.095,103,0.0
168707,10000000,6,74.095,104,0.0
168708,10000000,6,74.095,105,0.0
168709,10000000,6,74.095,106,0.0
168710,10000000,6,74.095,107,0.0
168711,10000000,6,74.095,108,0.0
168712,10000000,6,74.095,109,0.0
168713,10000000,6,74.095,110,0.0
168714,10000000,6,74.095,111,0.0
168715,10000000,6,74.095,112,0.0
168716,10000000,6,74.095,113,0.0
168717,10000000,6,74.095,114,0.0
168718,10000000,6,74.095,115,0.0
168719,10000000,6,74.095,116,0.0
168720,10000000,6,74.095,117,0.0
168721,10000000,6,74.095,118,0.0
168722,10000000,6,74.095,119,0.0
168723,10000000,6,74.095,120,0.0
168724,10000000,6,74.095,121,0.0
168725,10000000,6,74.095,122,0.0
168726,10000000,6,74.095,123,0.0
168727,10000000,6,74.095,124,0.0
168728,10000000,6,74.095,125,0.0
